馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
メイショウパラオ,5,28.3,6.3,10.7,1200,1,1,4,438,-2,54.0,8,88.9,15,6,54,1,1,0,39.6,440,-6,1.3,11,99.2,18,5,4,5,36.5,446,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アップルシェア,4,85.5,16.1,28.1,1200,1,2,2,456,+8,54.0,13,75.5,16,13,54,2,3,0,39.7,448,-4,2.5,12,88.4,16,5,2,2,39.5,452,-4,2.4,17,72.3,18,7,1,1,37.6,456,-2,2.1,12,84.3,6,2,37.3,458,+20,2.7,7,84.0,1,36.4,438,0,1.3
ランズデール,8,14.0,2.8,4.6,1200,2,3,3,514,-8,56.0,6,87.7,16,10,56,2,2,0,37.9,522,+6,1.0,0,0,0,0,0,0,0,0,0,0,12,118.3,13,2,7,8,41.0,516,-4,3.8,9,89.3,3,4,40.6,520,0,2.2,0,0,0,0,0,0,0
スイープアロー,2,3.5,1.2,1.7,1200,2,4,2,484,0,56.0,4,73.9,16,11,56,12,12,0,36.9,484,-10,0.9,9,118.6,12,7,6,6,40.5,494,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムヒッカッタ,10,256.9,42.3,74.6,1200,3,5,1,456,-2,54.0,15,88.9,16,5,54,12,15,0,40.3,458,+12,3.5,2,93.4,8,5,2,2,40.0,446,+22,0.1,18,73.2,18,15,17,18,36.9,424,+2,4.4,10,70.7,1,7,36.3,422,0,1.7,0,0,0,0,0,0,0
シロイヨウセイ,12,293.8,41.4,73.0,1200,3,6,1,436,+2,54.0,12,75.5,16,4,54,13,12,0,37.9,434,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ホワイトクリスマス,1,2.7,1.2,1.6,1200,4,7,1,490,0,56.0,2,71.7,14,13,56,7,8,0,36.2,490,-6,0.2,7,75.1,15,2,2,2,39.2,496,+2,1.6,14,119.4,16,7,2,2,43.1,494,-2,4.3,6,87.8,7,9,38.0,496,0,0.8,6,87.4,10,38.6,496,0,1.1
シゲルソウシュウ,11,20.9,4.9,8.2,1200,4,8,1,444,-2,56.0,9,74.6,16,11,56,5,3,0,37.9,446,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルイワシロ,7,15.4,4.8,8.2,1200,5,9,29,450,+14,54.0,0,0,0,0,0,0,0,0,0,0,0,0,7,69.9,14,7,2,3,35.7,436,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
バトルフェイス,9,5.0,1.3,1.9,1200,5,10,1,502,0,56.0,3,73.8,16,7,56,1,1,0,37.5,502,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トーアコシタンタン,14,101.4,12.2,21.2,1200,6,11,1,448,0,56.0,13,128.6,15,3,53,1,1,1,37.8,448,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イチザブイ,16,196.4,25.2,44.2,1200,6,12,2,508,-4,56.0,16,89.8,16,4,56,16,16,0,39.8,512,+2,4.5,9,88.2,13,5,4,5,39.3,510,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ティエスアーク,15,474.8,59.3,104.5,1200,7,13,2,432,-2,54.0,13,75.6,16,6,51,12,12,0,38.4,434,+4,3.0,16,77.2,16,1,15,15,39.0,430,-4,4.0,9,76.0,15,6,7,5,39.3,434,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダイシンウィン,13,112.8,15.9,27.7,1200,7,14,2,494,+4,56.0,11,75.4,16,16,56,10,10,0,38.7,490,-8,2.4,12,117.2,16,6,8,8,39.8,498,+4,3.6,13,123.9,15,13,9,9,36.7,494,+2,1.9,9,96.7,16,9,35.0,492,+2,1.4,8,87.2,16,38.9,490,0,1.4
サウンドシャカラカ,3,9.6,2.2,3.4,1200,8,15,2,474,-2,56.0,11,117.4,16,4,56,4,5,3,39.6,476,+2,1.5,16,138.7,16,6,1,1,37.8,474,+4,2.6,2,126.5,10,7,4,4,35.6,470,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ワンダーバリデス,6,37.8,4.7,8.0,1200,8,16,2,428,-4,56.0,5,74.2,16,14,56,9,9,0,37.7,432,+2,1.2,11,89.5,16,6,8,8,38.4,430,-6,1.6,13,89.0,15,11,12,9,40.0,436,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
