馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
メイショウヤマホコ,5,6.9,2.1,3.0,1600,1,1,7,456,+2,57.0,6,95.0,16,11,56,13,12,0,33.8,454,+8,0.4,13,108.8,15,8,12,10,35.8,446,-2,2.0,4,95.4,10,9,9,10,33.8,448,+4,0.6,1,97.3,13,3,34.8,444,0,0.0,0,0,0,0,0,0,0
イエスミートゥー,10,135.6,28.1,42.4,1600,1,2,2,470,+6,55.0,9,109.5,12,9,54,9,9,8,34.5,464,-8,0.9,15,117.3,16,14,11,13,40.5,472,-4,4.1,8,97.6,16,1,6,4,35.0,476,0,1.0,5,95.3,5,14,34.6,476,-2,0.2,10,95.1,7,34.4,478,+12,0.8
ベアトリッツ,4,8.8,2.2,3.1,1600,2,3,6,426,+2,55.0,9,83.4,17,15,54,13,13,0,35.0,424,+12,0.5,12,96.3,18,14,12,12,34.5,412,-8,1.1,2,94.4,18,10,12,11,33.1,420,+10,0.0,3,94.3,14,11,34.9,410,-6,0.2,4,94.6,12,33.8,416,-4,0.3
エーシンフルマーク,15,136.5,21.2,32.0,1600,2,4,1,500,+2,57.0,13,71.2,18,15,57,3,3,0,36.9,498,+6,1.2,18,83.6,18,17,12,10,37.5,492,-8,2.2,16,97.3,16,15,5,2,38.2,500,+12,3.0,14,69.0,17,5,36.2,488,-6,1.5,6,68.2,7,33.8,494,+16,0.6
ラヴァズアゲイン,6,18.9,5.5,8.0,1600,3,5,11,460,-10,55.0,8,95.7,16,3,55,5,5,0,35.8,470,-2,1.0,11,120.1,15,2,7,7,36.1,472,0,1.0,5,109.8,17,8,7,9,33.8,472,-2,0.9,10,107.0,9,14,34.2,474,+14,1.1,8,94.8,4,33.4,460,0,0.5
サマニトップレディ,11,128.1,24.1,36.4,1600,3,6,3,442,+8,55.0,8,70.0,17,11,55,2,2,0,35.1,434,-6,0.4,14,76.2,14,6,3,4,41.3,440,+2,4.1,14,74.5,15,11,2,2,38.7,438,-6,1.8,13,109.8,1,3,41.1,444,0,4.5,12,107.9,6,41.0,444,+2,3.5
ダイナミックウオー,9,6.0,1.9,2.6,1600,4,7,3,504,-4,57.0,4,108.9,13,4,56,12,12,11,34.6,508,0,0.1,0,0,0,0,0,0,0,0,0,0,5,94.9,16,4,7,7,34.6,510,+2,0.3,12,98.0,5,10,35.0,508,-2,1.4,3,93.8,18,34.3,510,-8,0.0
デインツリー,13,15.7,3.8,5.4,1600,4,8,3,504,-2,57.0,12,123.9,13,9,56,3,3,3,40.0,506,-8,2.4,9,109.7,16,16,14,13,34.2,514,+24,0.5,10,123.6,11,1,11,10,35.3,490,+10,2.2,1,108.7,4,2,36.2,480,0,-0.2,0,0,0,0,0,0,0
ホッコーゼニト,8,223.5,39.0,58.9,1600,5,9,1,466,-2,56.0,14,106.6,16,14,57,11,11,10,37.3,468,-2,1.7,6,104.3,16,4,5,5,37.7,470,+10,0.8,10,85.9,16,5,14,12,38.4,460,0,1.7,11,115.9,10,12,39.1,460,-14,2.8,10,111.3,9,37.7,474,+20,1.0
タツストロング,1,6.4,1.8,2.5,1600,5,10,4,498,+4,57.0,6,108.0,16,6,57,12,13,14,34.7,494,-8,0.3,3,94.8,16,6,10,9,34.1,502,-2,0.2,5,108.4,13,9,11,10,35.2,504,+2,0.5,7,94.8,14,16,33.8,502,+10,0.5,8,94.6,13,33.3,492,-2,0.2
グインネヴィア,14,104.4,15.3,23.0,1600,6,11,4,472,0,55.0,11,69.8,17,15,55,10,11,0,35.5,472,-4,0.4,14,82.6,18,10,4,5,35.7,476,0,1.0,6,95.3,18,18,2,2,34.2,476,-6,0.3,7,107.9,2,6,35.0,482,+2,0.9,9,114.0,12,38.3,480,-6,1.5
タガノバスター,16,21.2,5.8,8.5,1600,6,12,18,466,-4,57.0,0,0,0,0,0,0,0,0,0,0,0,0,9,108.3,11,7,2,3,36.1,470,0,1.3,4,94.8,18,15,2,2,34.6,470,+16,0.5,5,96.0,15,1,36.8,454,-12,0.5,11,94.9,10,35.2,466,+4,0.7
ブリュネット,3,12.2,3.9,5.6,1600,7,13,4,486,-8,55.0,11,96.4,16,4,55,5,6,0,35.7,494,+26,1.1,16,110.3,18,9,6,9,38.9,468,+6,2.6,13,109.2,16,10,9,10,35.9,462,0,1.5,16,147.7,2,15,36.2,462,0,2.5,3,124.1,6,33.8,462,-10,0.2
オウケンイチゲキ,12,179.6,31.6,47.7,1600,7,14,2,450,-4,57.0,11,109.1,14,6,57,7,7,9,40.6,454,+2,2.7,13,106.0,16,1,7,8,37.5,452,+6,0.9,12,85.8,16,8,9,12,38.6,446,-4,1.1,14,105.6,12,3,39.9,450,+4,2.4,1,106.7,8,36.9,446,-8,-0.2
エーシンエポナ,7,14.4,2.9,4.1,1600,8,15,4,484,+10,55.0,6,121.9,13,9,54,7,9,6,34.8,474,-8,0.4,4,109.5,16,8,6,5,34.6,482,+2,0.3,3,107.4,17,8,6,6,34.0,480,+6,0.1,5,120.5,2,3,36.2,474,-6,0.7,3,120.5,7,34.9,480,+2,0.3
ディープサウス,2,3.1,1.4,1.6,1600,8,16,2,450,-2,55.0,8,109.5,12,8,54,7,8,8,34.5,452,-4,0.9,6,120.8,13,9,9,8,33.8,456,0,0.5,3,94.6,18,2,7,9,34.0,456,0,0.3,2,107.4,9,14,33.8,456,+14,0.4,11,108.6,3,35.1,442,+4,1.5
