馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
シゲルオウミ,3,17.6,4.4,6.1,1800,1,1,1,478,+8,54.0,3,120.9,18,4,54,6,8,10,36.4,470,+2,0.4,5,120.3,18,13,9,7,35.8,468,0,0.6,7,109.6,16,1,5,8,35.5,468,0,0.6,3,127.0,10,9,37.8,468,-4,0.1,9,82.8,11,34.9,472,+2,0.6
エーデルグランツ,1,4.9,2.0,2.6,1800,1,2,5,480,-6,56.0,6,109.4,16,5,56,6,5,3,35.4,486,0,0.2,5,127.2,17,10,5,6,37.7,486,-6,0.4,2,152.8,17,2,2,2,36.1,492,0,0.0,7,116.3,8,8,38.6,492,-2,1.4,8,131.8,7,37.4,494,0,1.5
コパノミクス,15,31.9,5.9,8.3,1800,2,3,2,450,-4,53.0,5,123.9,16,16,56,16,16,15,35.9,454,+2,1.0,11,124.7,16,4,14,14,37.6,452,0,1.4,3,163.4,16,1,11,11,37.3,452,+8,0.3,4,163.3,2,11,35.9,444,-2,0.1,3,121.6,8,35.3,446,-14,0.6
ワイドショー,12,41.0,9.1,13.0,1800,2,4,1,488,+6,54.0,2,120.8,18,2,54,16,15,14,36.0,482,-2,0.3,5,108.5,16,1,13,13,36.0,484,-2,0.9,9,109.7,16,4,13,12,35.3,486,+6,0.7,13,110.5,2,8,36.8,480,0,2.1,3,109.1,5,35.2,480,-2,0.2
ヤマニンエルフィン,5,13.0,4.0,5.6,1800,3,5,1,458,0,54.0,2,108.2,16,13,54,7,8,5,35.7,458,+6,0.0,8,82.6,18,10,6,6,35.6,452,-6,0.4,7,82.1,18,13,5,4,34.9,458,+2,0.4,4,81.2,8,6,35.1,456,-2,0.2,4,80.9,17,34.4,458,+4,1.0
ヒロキセキ,8,4.7,1.6,2.1,1800,3,6,1,466,0,56.0,2,121.5,18,1,53,15,15,10,35.9,466,+6,0.3,2,119.7,18,9,16,17,34.8,460,+2,0.0,2,126.6,18,16,16,16,36.2,458,-2,0.2,10,87.2,14,12,38.2,460,-12,1.5,8,115.5,5,40.0,472,+6,1.8
ランガージュ,9,19.8,3.8,5.4,1800,4,7,1,478,-10,56.0,5,108.9,16,5,56,10,11,5,36.5,488,+6,0.7,2,108.0,16,5,6,5,35.9,482,0,0.4,9,98.9,16,12,9,8,37.6,482,+2,2.0,2,95.6,17,9,35.0,480,-4,0.3,5,107.8,10,35.2,484,+4,0.4
サンドラバローズ,4,6.9,1.8,2.3,1800,4,8,1,406,-10,54.0,2,124.1,16,14,54,7,7,6,37.0,416,+8,0.0,2,123.6,16,1,8,7,36.2,408,+4,0.1,3,121.7,13,2,13,13,35.5,404,-4,1.1,8,96.6,8,10,34.2,408,0,0.5,3,122.5,9,35.1,408,+10,0.2
グッドタルト,11,310.9,85.9,123.5,1800,5,9,14,450,0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,10,82.6,18,13,9,9,35.4,450,+12,1.4,10,112.1,15,11,10,9,37.8,438,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ライトニングロアー,2,7.2,2.2,2.9,1800,6,11,3,502,+2,56.0,3,119.9,18,17,56,13,12,4,35.8,500,-4,0.2,3,121.5,17,10,14,13,36.9,504,+8,0.2,6,97.2,16,8,13,10,34.4,496,+4,0.4,5,95.8,5,7,35.4,492,0,0.5,7,87.1,13,38.1,492,0,1.6
ディアフレンド,13,43.8,11.6,16.6,1800,6,12,1,446,0,54.0,5,121.3,18,15,54,10,10,5,37.2,446,0,0.8,3,121.9,18,2,1,1,35.7,446,+2,0.2,6,124.0,18,12,14,13,36.9,444,-8,0.8,6,109.2,18,14,34.9,452,0,0.8,0,0,0,0,0,0,0
ノービリス,10,7.0,2.1,2.9,1800,7,13,1,478,-8,54.0,4,108.5,16,15,54,5,6,2,36.3,486,0,0.3,3,109.5,16,10,11,11,34.7,486,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラドンナデルラーゴ,14,24.5,7.1,10.1,1800,7,14,22,476,+4,54.0,0,0,0,0,0,0,0,0,0,0,0,0,9,117.1,16,13,6,7,39.2,472,-6,2.5,3,117.3,16,4,2,2,40.9,478,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スズカビスタ,7,95.6,16.4,23.6,1800,7,15,1,470,+8,56.0,4,122.0,18,17,56,8,9,7,36.6,462,-4,0.8,4,160.8,16,4,9,8,35.5,466,-2,0.6,4,121.7,18,15,14,16,36.3,468,-2,1.0,10,127.6,10,11,36.7,470,-4,1.2,15,84.6,3,36.1,474,0,2.1
プリンセスゼット,17,264.0,54.4,78.3,1800,8,16,11,442,+6,54.0,16,98.2,18,12,54,5,5,0,37.9,436,-4,2.9,9,124.5,16,2,6,6,36.0,440,-4,1.3,6,113.1,18,5,12,10,37.6,444,-18,0.9,11,98.5,4,10,36.2,462,0,1.3,0,0,0,0,0,0,0
エイシンコアー,6,16.4,5.2,7.3,1800,8,17,27,460,+10,54.0,0,0,0,0,0,0,0,0,0,0,0,0,5,123.6,16,1,4,3,37.0,450,+4,0.2,3,111.9,13,7,5,3,35.5,446,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アユメライトアップ,16,121.7,21.4,30.8,1800,8,18,1,462,+6,56.0,5,122.1,18,5,56,8,7,7,36.7,456,0,0.9,12,123.4,18,3,16,15,37.1,456,-2,2.1,2,126.9,12,12,10,10,37.7,458,+2,0.0,7,124.0,11,16,36.6,456,+2,0.8,6,110.0,6,34.6,454,-4,0.5
