馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ガンジー,1,1.6,1.1,1.1,1400,1,1,1,480,-6,56.0,2,87.0,15,13,56,2,2,0,38.7,486,+6,0.0,2,86.1,16,4,4,4,38.1,480,-6,0.0,2,107.6,16,16,2,2,37.9,486,0,0.1,2,85.4,6,5,37.0,486,-4,0.1,3,115.1,14,38.4,490,+2,0.3
キンレンカ,13,216.8,48.6,157.5,1400,1,2,0,448,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ニシノシュロ,3,18.1,3.6,10.5,1400,2,3,17,488,+4,53.0,6,118.2,14,13,53,6,6,2,40.9,484,+2,1.5,3,109.3,15,5,9,5,38.6,482,+2,0.8,10,97.2,16,11,4,4,34.3,480,-4,0.8,8,83.4,3,3,36.0,484,+4,0.5,3,109.5,11,35.7,480,-4,0.3
ヴィラネス,14,163.5,34.0,109.8,1400,2,4,0,494,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダンシングバトー,5,20.4,2.9,8.2,1400,3,5,4,450,-4,54.0,6,106.3,16,15,54,2,2,2,38.6,454,-2,0.8,5,113.6,16,14,2,4,39.6,456,0,0.8,11,117.6,16,5,5,4,40.9,456,-2,2.8,6,87.3,13,6,38.1,458,-6,1.3,4,87.0,4,38.3,464,-2,1.1
パープルパルピナ,8,249.1,31.7,102.2,1400,3,6,5,478,-10,53.0,11,117.6,16,3,56,16,16,16,39.0,488,+2,3.3,11,88.2,16,13,15,16,37.1,486,+4,1.5,10,87.1,16,15,14,12,37.8,482,0,1.2,8,87.2,16,5,38.7,482,+6,1.7,6,88.1,14,38.7,476,0,1.7
オーミシャンクス,10,126.8,19.0,60.9,1400,4,7,8,496,-10,56.0,16,77.3,16,2,56,16,16,0,39.0,506,+6,4.3,5,75.3,16,6,4,4,38.5,500,0,0.7,11,119.9,16,1,1,1,42.9,500,+4,4.1,4,118.9,1,1,38.5,496,0,1.1,0,0,0,0,0,0,0
ウチノウマサイコー,6,15.2,3.6,10.6,1400,4,8,5,420,-2,54.0,12,96.7,16,7,54,4,5,0,37.3,422,0,2.0,2,97.5,15,3,1,1,35.9,422,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウホウトウ,2,7.0,1.5,3.4,1400,5,9,3,484,-4,56.0,6,86.7,16,11,56,7,7,0,38.3,488,-2,0.6,3,86.4,15,14,3,3,37.1,490,+8,0.3,5,74.5,14,3,9,8,37.6,482,+4,0.8,2,86.1,13,2,37.6,478,-4,0.5,2,84.3,4,36.4,482,-4,0.3
アドマイヤサンダー,12,110.5,12.4,39.1,1400,5,10,10,432,0,56.0,7,117.5,16,8,56,11,11,8,39.5,432,+6,3.1,13,83.3,18,4,9,9,35.8,426,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スペシャリテ,11,287.4,63.1,204.6,1400,6,11,0,416,0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エイシンスペーシア,9,17.9,2.7,7.6,1400,6,12,2,456,+6,56.0,4,86.8,16,11,56,9,8,0,37.4,450,-12,0.9,5,73.9,16,8,16,16,36.8,462,+4,1.5,13,71.6,14,11,14,14,34.9,458,0,1.9,10,71.0,4,11,35.5,458,0,0.6,0,0,0,0,0,0,0
リアルランサー,16,320.3,66.8,216.6,1400,7,13,0,460,0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アラート,7,14.2,2.9,8.4,1400,7,14,0,504,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アグネスオピニオン,15,23.3,3.7,10.9,1400,8,15,24,470,-6,55.0,3,86.5,16,6,54,5,5,0,38.2,476,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アイリッシュハープ,4,10.8,2.0,5.2,1400,8,16,2,452,-8,54.0,3,86.7,16,16,54,5,4,0,37.6,460,-4,0.8,5,116.4,16,12,4,5,38.8,464,+2,1.1,9,97.8,16,7,11,11,35.5,462,+26,0.9,12,83.8,18,5,36.3,436,-4,0.9,4,84.7,8,34.7,440,0,0.3
