馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
カピオラニパレス,11,78.7,8.8,14.9,1400,1,1,5,508,-4,57.0,7,81.3,13,3,57,7,7,0,34.5,512,-6,1.0,14,98.4,16,4,2,2,39.6,518,+20,2.6,12,95.4,16,2,5,5,35.8,498,-10,1.1,3,94.9,3,7,35.6,508,-6,0.1,2,94.0,4,33.9,514,+2,0.1
アドマイヤイナズマ,1,6.3,1.7,2.7,1400,2,2,1,496,-2,57.0,1,83.5,18,8,57,5,5,0,35.3,498,+4,-0.3,2,94.5,16,15,3,2,34.3,494,0,0.1,1,106.4,18,17,2,2,34.9,494,-12,0.0,11,125.8,10,6,43.5,506,+8,4.4,5,155.6,7,39.1,498,0,0.3
クローチェ,5,89.4,13.5,22.8,1400,3,3,1,520,-6,57.0,14,98.2,16,9,54,5,4,3,36.9,526,+16,1.7,15,87.6,16,10,9,7,39.0,510,-14,2.4,1,85.8,16,4,7,8,37.4,524,-8,-0.1,4,81.9,5,12,34.8,532,+2,0.2,3,95.1,11,33.6,530,+8,0.1
ミッキーラブソング,4,9.3,2.0,3.2,1400,4,4,5,456,0,54.0,1,80.9,18,12,54,12,9,0,34.8,456,+2,0.0,1,81.7,18,14,9,9,34.4,454,0,-0.3,2,80.5,18,3,5,3,33.8,454,+4,0.6,4,96.8,2,4,35.1,450,+2,0.3,9,109.9,12,35.7,448,-6,0.9
シンデレラボーイ,2,5.3,1.4,1.9,1400,5,5,3,486,-4,57.0,1,82.1,18,9,57,2,2,0,34.9,490,0,0.0,2,81.6,16,9,5,4,35.2,490,0,0.0,3,69.3,16,11,5,5,34.2,490,0,0.1,4,81.8,8,2,35.3,490,-4,0.3,1,81.5,10,34.1,494,+10,-0.1
ガイヤースヴェルト,10,9.1,2.0,3.1,1400,5,6,4,496,+4,57.0,5,81.0,13,10,57,3,3,0,34.0,492,0,0.3,2,85.1,13,5,4,4,36.2,492,0,0.2,7,83.5,18,8,5,7,38.1,492,-4,0.5,3,94.8,9,3,33.9,496,+2,0.1,8,96.6,12,37.0,494,-8,1.0
ダンスディレクター,3,2.5,1.2,1.5,1400,6,7,11,432,-2,57.0,1,80.4,14,11,57,8,9,0,33.2,434,-4,0.0,4,81.8,16,1,16,16,33.7,438,0,0.2,8,81.9,11,3,9,6,34.9,438,0,0.4,2,82.2,8,9,33.4,438,-4,0.1,1,94.3,10,33.8,442,+8,-0.2
サクラエール,6,35.3,5.5,9.2,1400,6,8,4,460,-4,54.0,9,81.2,13,2,54,9,9,0,33.6,464,+4,0.5,8,82.5,13,4,13,12,35.4,460,0,0.5,11,110.5,15,1,6,5,37.3,460,-2,2.1,1,94.5,4,2,35.3,462,0,-0.1,1,84.2,4,35.9,462,0,-0.2
サトノジョリー,12,168.5,21.5,36.4,1400,7,9,13,458,+12,55.0,7,106.4,12,2,55,11,11,0,35.2,446,-4,0.8,6,94.6,16,14,13,12,34.8,450,0,0.5,10,82.2,18,14,8,9,34.8,450,-2,0.8,5,95.1,9,9,34.8,452,-8,0.4,10,85.5,13,37.1,460,+14,0.9
ザラストロ,8,17.4,4.0,6.5,1400,7,10,15,480,+8,57.0,15,85.0,16,10,55,15,13,0,36.7,472,-10,1.6,12,95.7,16,5,9,9,35.4,482,0,0.8,10,94.5,16,8,2,2,35.7,482,-4,0.7,11,68.5,12,15,33.6,486,0,1.1,4,69.0,16,33.5,486,-4,0.4
ホッコーサラスター,9,9.5,2.4,3.8,1400,8,11,18,460,+6,52.0,9,82.8,16,11,54,14,12,0,35.3,454,+6,0.5,1,82.0,15,6,11,11,34.9,448,-2,-0.4,3,83.2,10,2,2,3,34.5,450,-4,0.6,1,82.2,15,12,35.2,454,-8,-0.2,2,82.2,1,35.3,462,0,0.3
ヤマノレオ,7,14.2,2.9,4.6,1400,8,12,0,490,+4,57.0,3,71.0,12,10,57,3,3,0,35.0,486,-4,0.3,6,70.0,16,10,3,3,35.4,490,-2,0.1,14,93.7,14,11,5,6,34.3,492,+4,1.1,1,81.6,2,5,35.1,488,0,0.0,5,69.5,16,34.2,488,+12,0.3
