馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
レッドフォーチュン,14,3.7,1.5,2.0,1700,1,1,15,450,+4,54.0,2,113.4,9,9,53,2,2,2,38.8,446,+2,0.1,3,114.3,15,6,3,4,37.9,444,0,0.2,7,96.2,18,3,6,7,36.3,444,-6,0.7,8,108.4,12,2,35.2,450,0,0.7,14,107.0,15,36.7,450,+6,1.5
マレンカヤ,9,182.4,27.7,42.8,1700,1,2,1,452,-1,55.0,13,107.4,13,12,55,6,7,9,44.6,453,+1,6.1,12,117.5,14,10,10,12,40.7,452,-4,2.7,9,116.8,16,11,10,10,40.3,456,+2,2.0,9,114.7,9,12,37.5,454,+4,1.5,12,115.9,12,39.1,450,-2,2.3
ホッコーアムール,6,32.9,7.4,11.2,1700,2,3,12,440,-4,54.0,2,87.2,12,8,55,3,2,2,38.6,444,-5,0.2,1,114.5,16,13,3,3,39.4,449,-2,-0.5,1,97.8,10,9,2,1,37.0,451,+3,-0.1,1,98.8,2,1,38.4,448,-8,-0.7,12,109.7,8,42.4,456,+2,3.3
メイショウユウヤケ,10,182.1,20.7,32.0,1700,2,4,14,434,+12,53.0,0,0,0,0,0,0,0,0,0,0,0,0,12,115.0,13,3,12,13,37.6,422,-4,3.4,8,112.8,11,5,2,1,38.6,426,0,1.5,6,85.6,4,13,37.6,426,-6,1.5,10,107.8,15,38.4,432,+2,2.1
スターライラック,4,12.8,2.3,3.3,1700,3,5,2,470,+2,55.0,7,116.8,15,3,55,5,5,9,38.9,468,+12,0.6,12,115.9,16,2,7,6,40.4,456,+4,2.2,5,117.5,16,12,3,3,39.5,452,-6,0.6,4,98.5,8,6,38.1,458,+6,0.3,6,115.2,8,39.6,452,-10,0.7
ケリーダノビア,16,13.8,3.0,4.4,1700,3,6,2,456,-2,55.0,12,86.7,16,13,55,2,2,0,40.0,458,+2,1.4,6,85.7,16,12,2,2,37.4,456,-10,1.0,1,84.8,16,1,1,1,37.7,466,-2,-0.1,8,86.5,4,5,38.4,468,+4,0.9,13,86.7,3,39.7,464,+4,1.8
ミチシルベ,11,152.4,21.6,33.4,1700,4,7,2,446,-6,54.0,12,117.2,15,12,55,6,6,6,39.5,452,-2,1.0,12,73.4,16,8,13,14,37.3,454,+10,1.4,12,86.8,16,5,13,11,38.0,444,-6,1.0,14,73.3,12,5,38.2,450,+6,2.1,14,73.4,6,37.9,444,+14,2.6
グレートエンジェル,8,15.5,3.4,5.0,1700,4,8,3,480,-8,54.0,4,116.3,16,16,54,10,11,12,39.0,488,-6,1.4,5,114.8,12,5,8,8,37.8,494,+6,1.5,6,115.1,16,11,9,9,37.9,488,-4,0.3,7,85.8,9,7,37.7,492,+10,0.6,5,69.1,15,36.7,482,-4,0.8
クリノアマダブラム,1,3.6,1.4,1.8,1700,5,9,2,434,-10,54.0,2,115.5,12,5,54,5,5,5,36.8,444,0,0.0,4,114.0,12,3,1,1,37.8,444,+4,0.3,5,115.0,16,14,8,8,37.7,440,+12,1.0,14,107.7,4,3,39.7,428,-12,1.8,7,115.6,1,40.7,440,+2,1.8
アウレオーラ,15,19.2,3.9,5.7,1700,5,10,2,516,-12,54.0,8,116.9,15,5,54,1,1,1,39.8,528,+10,0.7,12,116.8,16,9,10,10,39.8,518,+16,2.8,1,115.5,14,5,2,2,39.8,502,+2,-0.8,2,108.5,3,1,40.1,500,-8,0.2,5,98.3,8,39.1,508,-4,0.8
