馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ウィステリアカフナ,9,31.2,4.2,9.2,1800,1,1,1,464,0,54.0,6,116.9,15,15,54,7,5,6,38.5,464,-2,0.6,5,110.9,16,4,5,4,40.7,466,+2,1.0,12,95.9,14,7,9,10,35.3,464,+6,0.7,14,98.1,12,14,35.6,458,0,1.6,0,0,0,0,0,0,0
ゴールドパール,13,145.5,15.9,37.1,1800,2,2,1,478,-2,56.0,11,117.5,15,4,56,8,8,8,39.0,480,-4,1.2,10,102.6,16,13,7,7,39.1,484,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゴッドエンペラー,7,17.4,3.3,7.1,1800,2,3,1,452,-4,56.0,8,116.9,15,13,56,12,12,5,38.6,456,+2,0.6,6,117.0,16,6,11,11,38.7,454,-6,1.1,8,116.1,16,3,7,8,38.9,460,+6,1.5,15,83.1,5,14,35.0,454,0,1.4,9,74.9,12,37.9,454,0,2.8
シャイニンシーザー,3,138.3,15.8,36.8,1800,3,4,0,420,-2,56.0,9,116.9,16,2,56,13,12,13,39.3,422,-2,1.1,11,109.7,16,6,16,16,35.1,424,+8,1.7,16,129.6,18,18,18,17,36.0,416,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オールドバルディー,6,2.1,1.1,1.1,1800,3,5,1,516,-4,56.0,2,114.9,16,5,56,5,3,3,38.5,520,+6,0.8,3,107.1,16,5,6,4,38.4,514,+2,0.3,2,106.4,16,6,7,7,38.9,512,+2,0.0,5,115.4,8,7,38.3,510,+6,1.8,4,118.5,6,39.5,504,-2,1.5
ネクストロード,8,235.7,24.1,56.6,1800,4,6,0,474,-6,56.0,13,121.8,16,5,53,13,13,15,41.6,480,-2,3.0,8,114.5,12,2,8,8,38.9,482,+2,2.7,14,139.6,16,9,13,13,38.5,480,+6,2.3,6,121.8,7,3,39.5,474,0,1.2,0,0,0,0,0,0,0
ラガービックヒーロ,15,98.3,14.7,34.2,1800,4,7,0,462,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サトノパテック,12,11.4,2.8,5.9,1800,5,8,4,584,+4,56.0,13,114.0,16,8,56,5,7,7,34.8,580,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アインス,11,476.1,44.0,103.5,1800,5,9,0,440,-2,54.0,11,118.2,15,1,54,9,7,10,39.2,442,-6,2.0,10,115.6,16,9,11,10,39.4,448,0,1.7,12,109.0,16,2,13,12,40.3,448,-6,2.6,13,89.9,10,14,39.1,454,0,2.1,0,0,0,0,0,0,0
セイウンアネゴ,14,355.0,52.4,123.4,1800,6,10,1,486,+2,54.0,13,121.1,16,8,54,12,12,14,41.2,484,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アクアマリンブレス,2,4.7,1.4,2.4,1800,6,11,7,508,+2,56.0,5,115.7,16,13,56,4,5,4,39.2,506,+2,0.6,4,116.1,15,1,4,3,39.4,504,+2,0.8,2,114.3,16,14,1,1,37.5,502,0,0.7,3,116.1,11,4,37.8,502,+4,0.3,7,121.7,5,34.8,498,+2,0.6
カイザーヴァルツァ,4,65.2,9.2,21.1,1800,7,12,1,460,-4,53.0,6,118.7,15,14,53,13,13,13,39.9,464,+2,2.0,12,110.0,16,5,8,9,39.6,462,-6,2.6,11,98.5,14,5,14,14,36.5,468,+4,2.2,9,82.2,1,10,34.8,464,0,1.6,0,0,0,0,0,0,0
オンワードハンター,10,4.6,1.5,2.9,1800,7,13,2,448,-4,56.0,3,115.7,16,6,56,5,5,3,38.4,452,-2,0.3,14,123.9,16,14,15,14,36.2,454,0,1.8,3,115.9,16,4,15,15,37.7,454,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タマモセナター,1,8.7,1.7,3.2,1800,8,14,1,470,-8,56.0,4,116.0,16,2,56,2,1,1,39.3,478,-2,0.2,10,116.3,16,16,6,7,39.8,480,+2,2.0,5,113.4,12,8,6,6,38.3,478,+14,1.6,11,117.6,1,4,39.9,464,-2,2.1,3,116.8,7,40.4,466,+10,3.5
ジューンヴィエナ,5,142.4,17.5,40.9,1800,8,15,1,414,0,51.0,11,139.3,16,3,51,15,15,16,35.7,414,-6,2.0,7,110.1,15,9,14,14,35.6,420,-2,1.4,14,119.3,16,6,15,15,38.8,422,-4,2.5,10,116.8,16,12,38.8,426,-4,1.5,12,118.9,13,39.7,430,-8,2.7
