馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
コスモリュブリュー,9,11.9,2.6,3.9,1200,1,1,1,470,+4,54.0,3,70.3,16,2,54,1,1,0,35.8,466,-4,0.4,16,71.3,18,18,1,2,37.6,470,-6,1.9,12,70.8,16,9,4,5,36.9,476,-2,1.5,2,69.5,8,1,35.2,478,0,0.7,9,84.5,7,36.0,478,+2,0.6
ピュアジャパン,12,242.9,45.5,73.3,1200,1,2,10,430,+8,51.0,18,70.4,18,14,51,13,16,0,35.4,422,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブリッツカイザー,10,2.5,1.3,1.6,1200,2,3,2,484,-2,56.0,2,70.4,16,4,56,1,1,0,35.4,486,+4,0.2,2,69.2,16,10,2,2,35.2,482,-6,0.2,9,87.7,12,5,2,2,38.3,488,+4,1.6,3,83.3,9,7,34.7,484,+2,0.1,7,70.0,1,34.7,482,-2,0.7
ベルモントラハイナ,3,6.4,2.3,3.5,1200,2,4,10,444,-16,54.0,6,68.9,18,18,54,8,8,0,35.0,460,+4,0.2,7,70.8,18,14,15,15,34.8,456,0,0.6,8,89.0,14,2,10,7,36.8,456,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルエチゼン,14,46.1,5.5,8.6,1200,3,5,28,470,+6,56.0,0,0,0,0,0,0,0,0,0,0,0,0,3,71.1,12,3,3,3,36.0,464,+4,0.4,16,91.6,16,1,1,2,43.0,460,+2,5.0,14,84.8,2,5,38.3,458,+4,1.0,9,70.2,1,35.9,454,0,0.8
ウィステリアカット,4,69.3,8.4,13.2,1200,3,6,9,468,+10,54.0,9,70.4,18,17,54,10,8,0,35.2,458,0,1.3,5,70.3,18,10,17,17,35.0,458,-14,0.9,8,72.1,16,12,13,13,35.8,472,-8,0.8,13,112.3,6,1,39.6,480,0,2.9,0,0,0,0,0,0,0
クリノツネチャン,15,25.2,4.6,7.2,1200,4,7,2,426,+2,54.0,4,70.0,16,5,54,1,1,0,37.8,424,0,0.7,8,70.4,18,4,8,8,35.4,424,-10,1.3,10,75.1,15,12,4,4,38.2,434,+12,1.7,12,83.3,12,4,36.6,422,-10,2.1,3,70.5,11,35.1,432,-6,0.6
バルサムホロウ,11,137.7,17.4,27.9,1200,4,8,14,422,-4,54.0,14,75.5,16,13,54,16,16,0,37.8,426,+2,2.7,4,75.2,15,3,12,12,37.1,424,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ベストコレクション,6,98.6,13.7,21.9,1200,5,9,29,434,-16,54.0,15,91.0,16,1,54,13,14,0,39.0,450,0,2.1,4,58.9,6,2,2,2,34.8,450,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マサノハナチャン,2,108.6,12.3,19.5,1200,5,10,10,440,+2,51.0,12,103.1,16,7,54,9,9,0,39.5,438,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナリタレアル,16,195.4,27.3,43.9,1200,6,11,11,390,-4,54.0,11,114.0,13,9,54,2,2,2,37.9,394,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヒーラブズミー,5,4.8,1.6,2.2,1200,6,12,2,436,-2,51.0,4,70.5,16,5,53,9,10,0,34.9,438,+8,0.3,6,83.3,17,8,14,14,34.8,430,+2,0.7,6,82.0,16,8,14,14,35.1,428,+8,0.5,7,84.6,14,9,35.8,420,0,1.3,0,0,0,0,0,0,0
トレランシア,13,469.4,51.1,82.3,1200,7,13,10,428,-10,54.0,15,105.0,16,10,54,9,9,0,43.4,438,-14,4.9,13,113.8,16,10,11,11,37.2,452,-4,1.7,9,98.5,11,3,9,8,34.8,456,+14,1.5,9,76.8,2,8,39.7,442,0,3.1,0,0,0,0,0,0,0
バトルヴェルデ,7,6.5,1.7,2.5,1200,7,14,9,460,+8,54.0,6,74.4,16,6,54,2,2,0,39.6,452,-4,1.3,8,97.5,16,8,2,2,36.5,456,+4,0.5,4,97.5,18,14,2,2,34.3,452,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エフティコゼット,8,48.0,5.9,9.2,1200,8,15,1,416,+2,51.0,5,70.9,16,13,51,3,7,0,35.7,414,+4,0.9,12,76.8,15,7,12,14,40.0,410,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ケルシャンス,1,8.1,2.0,2.8,1200,8,16,8,412,-14,51.0,4,97.1,16,9,54,5,7,4,36.7,426,+6,0.3,4,84.3,16,13,2,2,35.0,420,+6,0.2,5,96.0,18,8,9,9,35.1,414,-2,0.5,4,98.0,2,12,35.8,416,+2,0.5,5,82.9,17,35.5,414,+12,0.3
