馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ケンブリッジギルド,10,13.8,2.8,4.0,1200,1,1,2,464,-6,56.0,14,71.2,14,6,56,6,7,0,37.4,470,+6,2.3,3,85.9,9,7,3,3,37.4,464,+4,0.3,9,87.2,15,1,5,7,37.1,460,+8,0.8,1,72.7,2,6,36.7,452,0,0.0,4,86.0,4,37.5,452,0,0.2
ケープオブホープ,11,19.1,4.0,5.9,1200,2,2,2,422,-2,54.0,10,99.1,11,1,54,10,10,0,35.0,424,+2,1.4,1,73.5,15,9,6,5,36.9,422,-2,-0.3,17,84.4,17,14,2,2,38.6,424,+6,2.2,3,82.5,8,1,36.1,418,0,0.4,0,0,0,0,0,0,0
アーネストミノル,9,25.1,4.9,7.3,1200,3,3,1,440,-6,56.0,9,86.4,15,1,56,3,3,0,38.3,446,+10,1.7,10,73.4,12,8,7,4,38.9,436,+6,0.8,4,72.9,13,9,10,12,37.1,430,-2,0.8,1,72.8,8,3,36.7,432,-6,-0.3,2,73.0,3,37.8,438,+2,0.3
ナンチンノン,1,2.3,1.4,1.6,1200,4,4,3,504,0,56.0,2,71.8,11,8,56,4,4,0,36.8,504,+2,0.2,10,86.3,13,2,5,4,38.6,502,0,0.6,10,72.7,16,7,13,15,37.5,502,+2,1.1,1,74.2,4,1,37.8,500,0,-0.3,0,0,0,0,0,0,0
ロードメビウス,4,32.5,5.5,8.1,1200,4,5,6,484,+8,56.0,11,74.5,15,11,56,5,5,0,39.1,476,-2,2.4,1,73.3,16,8,3,3,37.8,478,0,-0.1,2,74.1,14,7,2,2,37.9,478,-6,0.4,4,70.5,4,3,38.4,484,0,0.1,4,73.7,8,37.6,484,+10,0.4
ディーセントワーク,13,9.6,2.2,3.1,1200,5,6,6,488,-6,56.0,1,87.1,16,4,56,6,4,0,38.0,494,-6,-0.3,3,86.8,16,14,4,8,38.5,500,+2,0.4,5,73.8,15,2,4,4,37.6,498,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アレット,3,6.8,1.8,2.5,1200,5,7,4,498,+6,56.0,1,73.5,16,7,56,2,2,0,38.1,492,+2,-0.1,4,86.6,16,10,1,1,38.9,490,-16,0.3,2,73.4,16,11,5,4,37.6,506,-4,0.5,13,97.9,6,5,39.3,510,0,3.3,0,0,0,0,0,0,0
カシノボルト,8,265.9,36.7,54.3,1200,6,8,6,500,-4,56.0,13,74.7,15,8,56,2,2,0,39.7,504,-4,2.6,1,74.4,16,15,2,1,38.4,508,-2,-0.3,5,74.6,16,13,9,11,38.3,510,0,1.0,4,73.6,7,3,38.1,510,+6,0.7,3,73.5,10,37.8,504,+2,0.8
タガノエークラス,7,27.3,5.8,8.6,1200,6,9,1,476,-10,56.0,1,72.4,16,12,56,2,2,0,37.4,486,+2,-0.4,4,73.6,16,16,2,2,37.6,484,0,0.4,10,74.8,16,10,9,12,38.4,484,0,1.2,5,73.1,1,1,37.7,484,+2,1.4,2,72.0,9,37.2,482,-2,0.0
メイショウゼロセン,12,6.1,1.8,2.4,1200,7,10,2,490,+6,56.0,1,85.4,16,11,56,1,1,0,37.8,484,-6,-0.3,13,115.9,16,8,1,1,40.3,490,-2,1.5,5,97.5,11,10,2,2,35.1,492,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハニードント,6,124.3,25.9,38.3,1200,7,11,3,442,-6,51.0,9,73.5,11,10,54,7,8,0,38.2,448,-2,1.9,13,88.9,16,16,2,2,40.3,450,+2,2.3,16,96.0,16,2,1,1,37.2,448,-4,1.9,1,72.7,4,1,37.4,452,-6,-0.7,4,73.4,2,37.7,458,-2,0.6
ペイシャモンシェリ,2,13.7,3.9,5.6,1200,8,12,3,440,-16,56.0,10,74.0,11,5,56,2,2,0,39.6,456,+2,2.4,1,72.4,16,4,1,1,36.6,454,+4,-1.1,2,73.4,16,16,4,4,38.4,450,+8,0.4,5,82.1,10,3,35.2,442,-2,0.4,5,81.9,11,33.8,444,0,0.6
コパノハリー,5,10.5,2.3,3.2,1200,8,13,1,442,+2,56.0,5,85.8,15,12,56,13,10,0,36.8,440,-2,1.1,7,72.6,11,4,7,6,37.3,442,-8,1.0,5,86.0,13,1,5,4,38.3,450,-10,0.3,1,73.6,14,7,37.5,460,+2,-0.2,7,82.6,3,35.3,458,0,0.7
