馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
パイメイメイ,1,29.0,5.2,9.0,1200,1,2,2,462,-2,54.0,7,75.0,15,3,54,8,8,0,39.2,464,-2,1.3,7,80.2,16,16,4,4,36.3,466,0,0.8,5,73.9,16,15,3,2,38.8,466,-2,0.7,6,74.6,6,6,38.5,468,0,0.8,0,0,0,0,0,0,0
ダブルフェイス,2,5.1,1.6,2.5,1200,2,3,12,504,-6,56.0,2,74.0,15,3,56,2,2,0,39.7,510,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルシモウサ,4,56.7,7.0,12.2,1200,2,4,3,460,+4,56.0,6,73.3,16,11,56,1,1,0,38.8,456,-4,1.1,10,82.0,15,11,4,4,39.2,460,-2,1.8,3,74.2,16,14,2,2,39.5,462,+4,0.4,7,74.3,2,9,39.2,458,+4,1.4,15,71.8,10,38.6,454,0,1.4
カガイージス,15,494.9,96.0,172.7,1200,3,5,0,488,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリスタルコブラ,10,21.8,4.7,8.0,1200,3,6,13,540,+2,56.0,0,0,0,0,0,0,0,0,0,0,0,0,6,74.4,16,4,9,10,39.8,538,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トラストエルフ,7,259.8,29.4,52.7,1200,4,7,2,448,-6,54.0,10,84.3,18,2,54,1,1,0,37.5,454,-4,1.6,15,123.8,16,8,2,4,46.5,458,-2,5.3,8,97.9,15,5,15,13,35.6,460,-4,1.6,8,119.6,5,11,40.7,464,0,2.9,0,0,0,0,0,0,0
ビックナサンクス,5,2.2,1.1,1.4,1200,4,8,5,516,-8,56.0,3,73.2,16,14,56,2,2,0,38.5,524,0,0.2,2,81.0,15,6,1,1,37.9,524,+4,0.4,2,73.2,16,7,1,1,38.7,520,-4,0.1,2,86.9,16,2,37.8,524,0,0.2,2,87.1,7,37.5,524,+4,0.2
サムソンズライト,12,12.8,2.5,4.0,1200,5,9,9,476,0,56.0,12,84.8,16,6,56,10,11,0,34.9,476,-2,0.7,5,74.3,16,11,3,3,39.5,478,-2,0.5,3,74.1,15,12,5,4,38.1,480,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レッドローズキング,11,455.2,41.9,75.2,1200,5,10,1,452,-2,56.0,13,74.4,16,11,56,13,13,0,38.6,454,-1,1.6,4,94.3,13,8,7,7,39.0,455,-9,1.0,0,0,0,0,0,0,0,0,0,0,12,74.8,7,11,39.4,464,+12,1.9,14,71.5,8,38.1,452,+2,1.1
ドスコイサーファー,8,28.8,3.9,6.6,1200,6,11,2,444,+4,56.0,7,87.4,16,5,56,11,10,0,37.7,440,0,1.5,6,87.0,15,2,9,9,36.6,440,0,0.8,4,73.8,16,11,7,8,39.4,440,+4,0.7,6,73.1,7,6,38.5,436,0,1.3,8,98.0,9,34.9,436,+6,1.3
ハッツオフ,3,11.6,2.1,3.3,1200,6,12,1,472,-2,56.0,3,72.8,16,4,56,8,7,0,37.7,474,+6,0.8,7,73.8,15,7,6,7,39.0,468,-2,1.3,8,74.3,16,15,4,4,39.4,470,+10,1.6,5,73.0,5,11,36.6,460,+2,1.0,3,73.5,3,37.8,458,0,1.2
ムーンパスラブ,13,682.0,84.6,152.1,1200,7,13,1,430,-4,54.0,14,121.5,15,12,54,3,3,5,45.9,434,+1,5.7,12,96.2,14,9,14,14,38.2,433,+5,1.3,14,76.4,15,11,14,14,37.5,428,-12,3.0,10,73.4,4,13,35.4,440,0,1.6,0,0,0,0,0,0,0
リオヴェラ,6,4.6,1.5,2.2,1200,7,14,2,492,+10,56.0,2,73.8,15,15,56,2,2,0,38.7,482,-4,0.1,15,101.2,16,12,2,2,40.6,486,+2,4.0,5,110.8,11,1,6,6,40.2,484,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サンアナハイム,9,22.4,3.6,6.0,1200,8,15,2,490,+2,56.0,10,74.8,16,2,56,5,5,0,39.6,488,+14,1.3,3,74.3,16,3,5,5,39.3,474,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
チャンピオンパイロ,14,161.2,19.1,34.1,1200,8,16,4,428,-2,53.0,15,123.5,15,3,56,4,4,5,46.3,430,-6,6.8,9,99.3,15,6,3,3,36.1,436,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
