馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
シゲルアボカド,10,160.1,20.7,79.2,1400,1,1,2,494,+12,57.0,13,85.4,16,14,57,16,15,0,35.7,482,-6,1.7,5,84.7,16,13,14,13,36.5,488,+8,0.9,8,105.4,16,7,14,15,38.3,480,0,1.6,9,84.5,3,15,36.0,480,0,0.7,2,85.7,14,36.2,480,-4,1.0
マークスマン,8,14.9,2.5,8.2,1400,1,2,2,504,-4,57.0,3,84.1,16,15,57,9,10,0,35.6,508,-2,0.4,5,84.4,16,11,15,14,35.6,510,-6,0.3,8,105.2,16,16,12,13,37.9,516,+4,1.9,9,84.2,14,15,36.6,512,-18,0.5,8,84.8,5,36.0,530,+4,1.0
アドマイヤシェル,6,14.6,3.3,11.3,1400,2,3,12,536,+16,57.0,11,84.3,16,6,57,8,7,0,37.4,520,0,0.6,1,83.1,15,4,4,4,36.8,520,0,0.0,2,85.6,16,16,1,1,37.4,520,0,0.0,4,85.2,14,3,37.8,520,-6,0.5,9,84.7,5,37.5,526,+4,1.3
エミネントレコード,4,7.4,1.7,5.4,1400,2,4,2,508,0,55.0,5,84.3,16,10,55,2,2,0,36.7,508,+20,0.6,7,85.0,15,6,2,1,38.2,488,-6,1.2,1,85.1,16,8,2,2,37.4,494,+12,-0.5,5,85.9,12,3,38.1,482,-8,0.5,3,88.1,2,37.2,490,-6,0.2
ヤマノレガロ,15,97.4,14.9,56.5,1400,3,5,10,422,-5,57.0,1,90.8,9,4,56,2,2,2,39.9,427,+1,-1.0,1,92.3,7,6,2,2,38.2,426,+1,-0.5,2,91.8,8,4,4,5,41.1,425,-3,0.2,5,105.3,4,4,41.6,428,-1,2.0,1,92.2,6,41.5,429,+5,0.0
サトノユニコーン,2,7.1,1.5,4.5,1400,3,6,13,470,+6,57.0,8,84.2,16,15,57,2,3,0,37.8,464,-4,1.0,2,84.2,16,10,5,5,37.2,468,-6,0.0,1,84.9,15,3,3,3,36.1,474,-2,0.0,2,85.0,1,3,38.0,476,-2,1.2,3,85.0,15,37.5,478,-6,0.2
ゼンノロンゴ,5,19.7,2.7,9.3,1400,4,7,1,490,+2,55.0,5,84.4,16,13,55,9,8,0,36.1,488,0,0.4,13,107.7,16,8,12,12,39.4,488,0,3.5,6,84.0,16,3,4,4,37.3,488,+2,0.3,3,72.6,15,11,36.4,486,+6,0.5,1,86.4,11,37.6,480,-8,-0.4
スズカアルファ,11,224.1,30.3,116.6,1400,4,8,17,488,+25,57.0,9,87.4,10,5,57,6,4,6,38.1,463,-3,1.0,6,73.6,16,10,3,3,37.7,466,+2,0.6,13,115.3,14,3,2,2,39.6,464,-4,2.1,7,86.3,14,3,38.7,468,-2,0.8,7,85.7,7,38.2,470,+4,0.7
タイセイパラゴン,14,306.1,42.2,162.9,1400,5,9,22,514,+20,55.0,11,74.6,12,2,56,10,11,0,37.4,494,+8,2.1,15,87.2,16,11,3,3,40.3,486,-4,1.6,7,87.9,16,5,6,7,38.0,490,-2,1.1,1,86.8,10,5,38.9,492,-6,-0.1,5,109.1,15,39.3,498,+4,2.0
ウォーターフレアー,12,257.6,34.1,131.4,1400,5,10,2,496,+2,53.0,11,114.5,15,8,53,5,5,6,38.5,494,+10,2.4,10,106.5,13,3,9,9,39.1,484,+8,2.1,11,116.1,15,10,2,2,41.0,476,-6,1.4,13,87.6,16,11,39.3,482,+2,2.1,10,95.6,1,36.5,480,-6,1.1
キングズガード,3,1.8,1.1,1.1,1400,6,11,2,436,-4,55.0,2,83.7,16,12,55,6,6,0,35.4,440,-4,0.0,3,103.7,16,12,8,6,37.0,444,+12,0.4,3,83.8,16,8,13,13,36.3,432,-4,0.1,1,84.3,9,5,36.2,436,0,-0.2,2,85.5,11,36.2,436,-2,0.0
トスカニーニ,13,184.2,32.3,124.4,1400,6,12,14,454,+14,57.0,14,73.4,16,13,57,15,15,0,37.4,440,-2,2.4,12,86.1,16,14,15,15,37.4,442,-14,2.3,11,115.8,16,12,8,8,39.5,456,+4,2.1,11,85.6,6,16,36.6,452,+1,1.2,1,89.6,8,38.7,451,+1,-1.0
マーティンオート,1,7.2,1.6,4.7,1400,7,13,1,484,-2,55.0,2,84.5,14,11,55,2,2,0,37.6,486,+6,0.0,3,84.2,16,2,4,5,37.5,480,+2,0.6,1,84.3,15,6,5,4,36.5,478,+8,-0.2,3,72.5,11,5,36.2,470,+16,0.2,9,69.4,8,37.5,454,-10,0.6
ディープミタカ,9,15.7,2.8,9.4,1400,7,14,2,464,0,55.0,4,84.2,16,7,55,3,3,0,36.4,464,+2,0.5,2,85.6,16,2,10,8,37.8,462,-2,0.0,14,96.8,16,16,6,6,36.3,464,-2,1.4,15,70.3,9,4,36.3,466,-4,1.2,1,69.3,10,35.2,470,-2,0.0
