馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
タイセイバスター,2,10.7,0,0,1900,1,1,14,502,-4,56.0,8,113.7,13,1,55,3,2,2,38.8,506,+6,1.0,3,125.0,14,2,6,6,36.9,500,-6,0.9,15,113.9,15,14,3,4,40.3,506,+6,3.6,1,112.6,6,3,39.3,500,+4,-0.4,2,113.0,10,37.8,496,0,0.7
アドマイヤイバマ,11,11.3,0,0,1900,1,2,1,480,0,56.0,4,112.3,15,1,56,13,13,11,37.4,480,+12,0.3,9,112.7,16,7,9,9,37.8,468,+4,1.2,4,125.1,14,4,4,3,37.2,464,-12,1.0,14,113.1,9,10,39.4,476,+4,2.8,6,112.9,7,38.0,472,+4,1.3
ソルモンターレ,5,10.3,0,0,1900,2,3,1,464,-2,57.0,6,112.6,15,7,54,8,9,10,37.8,466,-2,0.6,4,112.7,15,3,4,4,38.9,468,0,0.5,2,117.9,13,11,2,2,37.6,468,-4,0.1,3,111.9,6,12,36.4,472,0,0.3,5,119.6,13,37.6,472,+4,1.0
リーゼントブルース,7,6.5,0,0,1900,2,4,0,482,+2,57.0,6,156.2,16,16,56,3,3,3,40.0,480,-2,1.7,2,156.2,12,4,1,1,39.3,482,+8,0.4,4,134.2,12,12,1,1,36.3,474,-4,0.9,1,131.5,12,1,36.6,478,-2,-0.2,6,136.0,1,38.1,480,+2,1.1
ニホンピロバロン,9,47.2,0,0,1900,3,5,11,472,-4,56.0,10,148.5,11,11,54,5,4,4,35.0,476,+2,1.2,11,135.6,12,2,10,10,33.6,474,+4,0.7,8,149.6,15,8,7,7,34.5,470,0,1.8,11,125.7,3,9,37.5,470,-8,1.6,1,156.2,11,38.0,478,+2,0.0
テンゲントッパ,14,342.6,0,0,1900,3,6,3,460,-2,57.0,14,115.9,16,3,57,11,12,12,40.5,462,+6,3.1,13,115.0,16,12,12,12,38.8,456,-8,1.7,10,98.7,16,15,8,7,36.7,464,+12,0.9,8,97.8,3,14,36.5,452,+4,1.0,1,113.5,7,38.6,448,-6,0.0
アテンファースト,8,20.0,0,0,1900,4,7,3,486,+6,56.0,2,123.9,16,13,56,2,2,2,36.4,480,+6,0.1,14,113.1,16,5,9,9,37.4,474,-4,1.5,1,114.2,12,6,2,3,37.5,478,+10,0.0,10,85.2,15,7,37.2,468,0,0.9,13,115.5,1,39.7,468,-6,2.6
セルリアンサーロス,12,209.7,0,0,1900,4,8,3,506,-2,56.0,15,126.1,16,9,56,8,10,9,38.0,508,+10,2.3,1,112.9,15,10,13,13,37.4,498,-4,-0.2,7,106.3,16,3,8,8,38.0,502,+4,1.2,5,106.2,13,12,38.4,498,+2,1.3,1,107.0,7,37.8,496,0,-0.4
コピーライター,13,51.1,0,0,1900,5,9,1,514,-4,56.0,7,112.6,15,12,56,15,15,15,37.3,518,-6,0.6,1,88.5,10,10,4,4,38.3,524,+6,0.0,13,85.9,16,13,12,11,38.0,518,-2,1.3,8,85.5,12,15,37.2,520,-2,1.0,7,86.4,16,37.9,522,+8,1.4
セブンフォース,3,3.0,0,0,1900,5,10,3,548,+2,56.0,4,124.3,16,5,56,6,7,7,36.3,546,0,0.5,1,126.6,11,6,5,5,37.7,546,-2,-0.3,2,111.1,13,6,3,3,37.6,548,0,0.0,2,119.4,3,2,36.1,548,+4,0.3,3,112.9,13,37.1,544,+2,0.1
