馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
タマモパステル,9,41.2,6.5,10.6,1400,1,1,7,404,-10,54.0,8,70.3,10,5,54,7,7,0,36.0,414,0,1.3,1,69.6,11,4,4,4,35.7,414,+10,0.0,2,83.5,16,1,1,1,36.1,404,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
バチスタ,4,6.1,1.5,2.3,1400,2,2,3,440,-2,54.0,1,83.0,12,4,54,2,3,0,35.0,442,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダノングラシアス,2,3.8,1.3,1.8,1400,3,3,6,498,+2,54.0,1,84.4,14,7,54,2,2,0,36.2,496,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コートシャルマン,1,2.8,1.2,1.5,1400,4,4,13,448,+14,54.0,1,83.5,16,10,54,9,8,0,35.2,434,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タガノヴェルリー,3,6.1,1.5,2.3,1400,5,5,4,434,-2,54.0,8,69.1,17,12,54,2,2,0,36.0,436,+4,0.7,1,71.1,13,2,2,1,36.2,432,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エイシンアリエル,8,15.1,3.3,5.4,1400,6,6,1,488,+4,54.0,1,70.2,15,8,54,2,2,0,35.3,484,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナムラマミー,5,16.8,2.8,4.5,1400,7,7,1,412,0,54.0,1,69.6,16,5,54,1,1,0,34.8,412,0,-0.2,2,70.2,16,16,5,5,34.7,412,+14,0.3,4,69.2,15,10,7,7,35.7,398,+2,0.6,3,99.0,6,4,36.1,396,0,0.3,3,84.2,10,35.0,396,-2,0.5
ウインバニラスカイ,6,10.6,2.5,3.9,1400,7,8,3,446,0,54.0,1,82.4,17,15,54,1,1,0,35.5,446,-10,-0.1,12,70.5,18,1,6,9,37.1,456,+10,1.9,8,102.0,9,8,2,2,37.8,446,0,1.5,2,99.3,7,2,34.0,446,0,0.1,0,0,0,0,0,0,0
デイドリーム,7,14.9,3.3,5.3,1400,8,9,4,464,-10,54.0,9,69.2,17,14,54,11,10,0,35.2,474,+4,0.8,1,70.0,16,5,1,1,35.5,470,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウーマン,10,167.4,29.5,48.1,1400,8,10,3,444,-6,54.0,6,74.0,7,1,54,4,3,0,39.1,450,-12,0.8,10,76.5,12,4,5,5,41.0,462,+16,1.2,13,91.4,13,9,13,13,36.7,446,-12,1.9,12,79.6,3,11,43.0,458,0,3.7,13,77.7,13,41.4,458,+4,2.5
