馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ファインスマッシュ,16,95.2,14.1,21.5,1200,1,1,8,446,-4,55.0,6,70.0,13,13,55,9,9,0,34.6,450,-4,0.6,15,70.9,16,1,15,15,34.7,454,+4,1.3,11,71.0,15,10,8,9,35.3,450,0,0.8,3,69.9,7,10,34.7,450,+4,0.3,12,83.3,3,35.8,446,+8,0.9
アドマイヤオウジャ,15,6.5,2.0,2.7,1200,1,2,5,460,0,57.0,9,84.8,16,10,57,10,7,0,36.8,460,-6,0.7,4,89.2,12,12,10,12,35.1,466,-2,0.2,7,94.8,15,5,8,7,33.5,468,-2,0.5,9,95.0,16,15,34.9,470,+10,0.9,5,81.1,7,34.5,460,+4,0.8
オースミチャド,7,5.7,2.2,3.2,1200,2,3,2,494,+6,56.0,7,84.6,16,11,55,8,6,0,37.2,488,+6,1.0,9,96.2,13,12,5,5,34.1,482,+4,0.9,7,94.3,12,9,10,11,35.7,478,-2,1.1,1,84.6,6,7,35.2,480,0,-0.5,0,0,0,0,0,0,0
ノイ,12,129.3,29.9,45.8,1200,2,4,9,450,-6,55.0,6,59.7,12,5,55,6,5,0,35.9,456,+10,0.9,15,71.1,16,13,8,10,36.6,446,-14,1.7,10,69.8,16,7,2,2,35.3,460,0,1.4,16,82.4,12,1,36.9,460,+6,1.5,1,88.4,8,38.3,454,-3,-0.3
ハッピーロングラン,17,74.1,12.0,18.2,1200,3,5,10,428,+22,54.0,11,69.2,13,8,52,13,12,0,34.3,406,-12,0.9,11,69.4,13,3,11,10,34.3,418,+6,1.0,7,71.1,10,5,10,10,34.9,412,+2,1.0,1,70.2,18,10,34.8,410,-6,-0.1,2,69.6,10,34.5,416,-2,0.3
アブニール,6,4.8,1.7,2.2,1200,3,6,3,436,+6,54.0,4,81.7,18,16,53,4,3,0,34.9,430,+2,0.2,5,68.5,18,9,5,6,35.1,428,+4,0.5,14,84.8,16,4,2,2,38.3,424,-2,1.1,2,70.8,15,2,36.6,426,-8,0.2,7,73.7,1,38.2,434,-4,0.8
ノーブルサイレンス,11,134.4,19.3,29.5,1200,4,7,12,422,+12,54.0,13,69.3,15,10,52,4,6,0,36.0,410,0,1.2,13,85.2,18,5,4,3,37.2,410,-2,1.7,16,83.5,16,5,11,12,35.9,412,+2,1.2,1,70.2,18,7,35.2,410,-12,-0.2,3,82.8,9,36.4,422,-2,0.7
トシファイブスター,8,95.4,18.4,28.1,1200,4,8,3,450,+2,57.0,18,83.3,18,14,57,6,5,0,36.4,448,+12,1.8,9,70.4,16,8,13,13,34.6,436,+2,0.9,13,70.3,16,8,15,15,34.7,434,0,0.8,1,70.4,17,7,34.9,434,-2,-0.1,3,70.4,8,34.9,436,-2,0.7
ベッラヴォーチェ,3,4.2,1.4,1.8,1200,5,9,7,454,+2,55.0,2,68.6,18,2,55,13,9,0,34.1,452,-2,0.2,5,68.7,15,15,14,11,34.0,454,+30,0.3,4,121.0,7,3,3,3,35.5,424,-4,0.3,1,95.8,15,7,34.5,428,-4,0.0,6,97.6,8,36.5,432,0,0.9
コスモグラウベ,1,8.3,2.1,3.0,1200,5,10,3,452,+6,56.0,16,82.7,18,2,55,10,11,0,35.5,446,0,1.2,4,69.1,16,4,5,5,34.4,446,-8,0.3,7,83.0,15,1,2,1,37.0,454,+4,1.0,2,81.2,2,1,34.9,450,+2,0.2,4,83.1,1,35.9,448,+4,0.4
