馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
マッシヴヒーロー,1,2.9,1.5,1.8,1,0,1200,0,1,0,0,1,1,3,444,-2,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,4,0,1,1400,86.3,0,1,0,0,16,10,3,56,2,2,0,0,39.1,446,0,0.6,0,0,0,0,0,0,1,0,0,0,4,0,1,1400,87.4,0,0,1,0,16,16,3,56,2,2,0,0,38.2,446,+12,0.8,0,0,0,0,0,0,0,0,0,1,4,1,0,1200,70.7,1,0,0,0,10,1,3,54,5,4,0,0,36.3,434,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ポエティカル,3,43.2,9.5,13.8,1,0,1200,0,1,0,0,1,2,8,398,-6,0,1,0,3,51.0,0,0,0,0,0,0,0,1,0,0,13,0,1,1400,90.5,1,0,0,0,16,12,3,54,2,4,0,0,42.2,404,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オーシャンゼリゼ,7,18.1,2.6,3.6,1,0,1200,0,1,0,0,2,3,8,480,0,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,13,1,0,1600,98.3,1,0,0,0,16,12,3,56,8,8,0,0,36.6,480,-4,2.0,0,0,0,0,0,1,0,0,0,0,16,1,0,2000,125.6,1,0,0,0,16,11,3,56,3,3,3,12,38.4,484,0,3.4,0,0,0,0,0,1,0,0,0,0,4,1,0,1600,98.7,0,1,0,0,15,10,3,55,3,3,2,0,35.9,484,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サンマルヴァーゴ,14,83.8,13.9,20.4,1,0,1200,0,1,0,0,2,4,9,446,-4,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,15,0,1,1200,77.7,1,0,0,0,16,13,3,54,4,5,0,0,40.7,450,+6,3.4,0,0,0,0,0,1,0,0,0,0,16,0,1,1200,75.8,0,0,0,1,16,13,3,54,6,8,0,0,41.2,444,+8,4.0,0,0,0,0,0,1,0,0,0,0,11,0,1,1200,75.8,0,0,0,1,16,5,3,54,8,7,0,0,40.5,436,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ローレルエンデバー,12,26.3,5.0,7.2,1,0,1200,0,1,0,0,3,5,0,478,0,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リネンムーン,10,78.8,13.5,19.8,1,0,1200,0,1,0,0,4,7,13,408,-2,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,1,1200,75.6,1,0,0,0,15,10,3,51,15,15,0,0,38.9,410,-6,2.4,0,0,0,0,0,1,0,0,0,0,15,1,0,1200,72.9,0,0,1,0,16,16,3,54,13,14,0,0,36.8,416,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルパイナップル,9,55.0,10.5,15.3,1,0,1200,0,1,0,0,5,9,19,490,+34,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,1,10,1,0,2000,125.8,1,0,0,0,13,4,3,55,4,6,7,9,37.0,456,0,2.0,0,0,0,0,0,0,0,1,0,0,9,1,0,2000,124.2,0,1,0,0,11,1,3,54,11,11,10,10,36.3,456,0,2.3,0,0,0,0,0,0,0,1,0,0,8,1,0,2000,123.0,1,0,0,0,13,13,3,54,9,10,8,7,35.4,456,-4,1.4,0,0,0,0,0,0,0,0,1,0,12,1,0,1800,113.7,1,0,0,0,12,4,3,54,10,12,0,0,38.0,460,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オーヴァーボード,5,25.2,5.4,7.7,1,0,1200,0,1,0,0,5,10,18,454,+10,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,1000,61.1,0,0,0,1,14,10,3,55,9,10,0,0,37.1,444,-4,1.9,0,0,0,0,0,0,0,1,0,0,8,0,1,1200,75.6,1,0,0,0,10,3,3,55,3,3,0,0,39.5,448,-2,2.4,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,97.0,1,0,0,0,13,13,3,55,1,2,0,0,37.2,450,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
バートラムガーデン,2,3.9,1.6,2.1,1,0,1200,0,1,0,0,6,11,9,440,-6,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,1,7,0,1,1000,61.1,1,0,0,0,14,7,3,54,1,1,0,0,38.2,446,-6,0.3,0,0,0,0,0,0,0,0,0,1,6,1,0,1200,69.2,1,0,0,0,18,11,3,54,1,1,0,0,35.7,452,+4,0.6,0,0,0,1,0,0,0,0,0,0,12,1,0,1600,98.2,1,0,0,0,18,13,3,54,4,4,0,0,35.0,448,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
パシフィックブルー,8,15.6,2.3,3.2,1,0,1200,0,1,0,0,6,12,10,430,+16,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,1,7,1,0,1200,70.5,1,0,0,0,17,9,3,54,9,10,0,0,35.2,414,0,0.6,0,0,0,0,0,0,0,0,0,1,9,1,0,1200,69.8,1,0,0,0,18,14,3,54,13,14,0,0,35.0,414,-4,1.0,0,0,0,0,1,0,0,0,0,0,12,1,0,1400,86.0,0,1,0,0,18,13,3,54,13,14,0,0,35.7,418,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
