馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
フクラムサイフ,5,4.2,1.5,2.0,1,0,2000,1,0,0,0,1,1,3,504,-2,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,7,1,0,2000,123.8,0,1,0,0,10,9,4,57,2,2,2,2,37.6,506,+14,1.6,0,0,0,1,0,0,0,0,0,0,10,1,0,1800,107.6,1,0,0,0,18,13,4,55,14,15,0,0,34.2,492,-4,0.5,0,0,0,1,0,0,0,0,0,0,2,1,0,2000,124.0,1,0,0,0,7,4,4,55,1,1,0,0,34.6,496,-6,0.2,0,0,0,0,0,0,0,0,1,0,3,1,0,1800,109.9,1,0,0,0,13,11,4,54,5,5,0,0,33.6,502,+8,0.3,0,0,0,0,0,0,0,0,0,1,2,1,0,1800,107.4,0,1,0,0,16,6,4,54,2,3,4,4,35.0,494,+2,0.0
ハワイアンウインド,1,5.3,1.6,2.0,1,0,2000,1,0,0,0,2,2,1,468,-4,0,1,0,3,52.0,0,0,0,1,0,0,0,0,0,0,4,1,0,1800,106.7,0,1,0,0,18,11,3,52,7,6,0,0,33.5,472,+24,0.5,0,0,0,1,0,0,0,0,0,0,1,1,0,1800,108.1,1,0,0,0,16,8,3,54,10,8,0,0,33.8,448,-2,-0.2,0,0,0,1,0,0,0,0,0,0,3,1,0,2000,124.5,0,1,0,0,12,9,3,54,11,11,10,10,34.7,450,-6,0.4,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,95.5,1,0,0,0,18,7,3,54,5,3,0,0,35.2,456,-4,0.6,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,98.0,0,0,1,0,16,10,3,54,8,8,0,0,36.9,460,0,2.7
エルヴィスバローズ,2,21.5,4.3,5.9,1,0,2000,1,0,0,0,3,3,2,488,+2,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,6,1,0,2000,125.3,1,0,0,0,11,7,4,57,8,9,8,9,35.0,486,-2,1.2,0,0,0,0,0,0,0,0,1,0,13,1,0,2200,138.2,0,1,0,0,14,7,4,57,11,12,11,13,37.9,488,+2,1.7,0,0,0,0,0,0,0,1,0,0,1,1,0,2200,133.3,1,0,0,0,14,8,4,57,10,10,10,9,33.6,486,-2,0.0,0,0,0,1,0,0,0,0,0,0,5,1,0,2200,133.7,1,0,0,0,12,3,4,57,10,11,9,10,36.3,488,+2,0.7,0,0,0,0,0,0,0,0,1,0,10,1,0,2200,141.0,0,0,1,0,13,13,4,56,9,8,8,12,37.7,486,-2,1.6
マナウス,7,22.4,3.4,4.7,1,0,2000,1,0,0,0,4,4,1,484,+6,1,0,0,3,54.0,0,0,0,0,0,0,1,0,0,0,6,1,0,2000,122.9,1,0,0,0,13,6,3,54,3,3,3,3,36.1,478,-2,0.8,0,0,0,0,0,0,0,1,0,0,16,0,1,1800,119.0,1,0,0,0,16,6,3,56,10,10,7,12,43.1,480,-2,6.3,0,0,0,0,0,0,1,0,0,0,10,0,1,1800,117.5,0,1,0,0,16,6,3,56,4,4,5,6,39.2,482,+2,1.9,0,0,0,0,0,0,0,1,0,0,7,1,0,1800,110.6,1,0,0,0,12,12,3,56,11,9,0,0,35.2,480,+8,1.0,0,0,0,0,0,1,0,0,0,0,14,1,0,2000,121.9,1,0,0,0,16,14,3,56,5,5,6,6,36.1,472,-8,1.3
ローズリパブリック,8,14.7,3.2,4.3,1,0,2000,1,0,0,0,5,5,7,456,-8,1,0,0,6,57.0,0,0,0,0,0,0,0,0,1,0,4,1,0,1800,106.8,1,0,0,0,9,8,6,57,1,1,0,0,34.2,464,-8,0.3,0,0,0,0,0,0,0,1,0,0,9,0,1,1400,85.5,1,0,0,0,15,9,6,57,7,7,0,0,37.9,472,-16,1.4,0,0,0,0,0,0,0,0,1,0,15,1,0,1400,85.8,0,1,0,0,16,10,6,54,2,3,0,0,38.4,488,+10,2.2,0,0,0,0,0,0,0,0,0,1,8,1,0,1700,103.2,1,0,0,0,14,5,6,57,7,7,8,7,34.9,478,+2,0.5,0,0,0,1,0,0,0,0,0,0,5,1,0,1400,82.4,1,0,0,0,18,9,6,57,7,7,0,0,35.9,476,+2,0.8
ベンジャミン,10,10.4,2.4,3.3,1,0,2000,1,0,0,0,6,6,1,502,-2,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,7,1,0,2200,138.2,1,0,0,0,11,10,4,57,8,8,9,9,34.5,504,0,0.8,0,0,0,0,0,0,0,0,1,0,7,1,0,2000,123.9,1,0,0,0,11,7,4,57,3,3,3,3,34.8,504,+4,0.2,0,0,0,0,0,0,0,0,1,0,7,1,0,2000,123.2,1,0,0,0,13,3,4,56,10,10,9,8,37.1,500,+6,0.3,0,0,0,0,0,0,0,1,0,0,7,1,0,1800,108.3,1,0,0,0,15,11,4,56,6,5,0,0,35.0,494,-8,0.8,0,0,0,0,0,0,0,1,0,0,1,1,0,2200,134.4,1,0,0,0,14,5,4,56,7,7,7,5,34.7,502,+4,0.0
フミノポールスター,6,11.0,2.9,3.9,1,0,2000,1,0,0,0,7,7,4,492,0,1,0,0,3,54.0,0,0,0,0,0,0,0,0,1,0,1,1,0,2200,135.3,1,0,0,0,18,12,3,56,1,1,1,1,36.4,492,+8,-0.2,0,0,1,0,0,0,0,0,0,0,8,1,0,2600,162.0,1,0,0,0,16,10,3,56,1,1,1,2,38.2,484,-4,2.3,0,0,1,0,0,0,0,0,0,0,2,1,0,2600,161.4,1,0,0,0,16,3,3,56,1,1,1,1,35.9,488,-8,0.2,0,0,0,0,0,0,0,0,1,0,10,1,0,1800,111.2,1,0,0,0,16,4,3,56,7,9,0,0,35.9,496,+4,1.2,0,0,0,0,1,0,0,0,0,0,4,1,0,1800,109.5,1,0,0,0,16,14,3,56,12,10,8,0,34.0,492,-8,0.5
ゴットラウディー,9,2.9,1.4,1.7,1,0,2000,1,0,0,0,7,8,21,460,-10,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,11,1,0,2000,124.4,1,0,0,0,13,12,4,56,5,5,7,6,38.4,470,-2,1.5,0,0,0,0,0,0,0,1,0,0,2,1,0,2000,120.3,1,0,0,0,13,10,4,56,6,6,5,2,35.3,472,0,0.1,0,0,0,0,0,0,0,1,0,0,6,1,0,2400,148.3,0,0,1,0,9,8,4,56,5,5,3,3,38.1,472,+10,0.8,0,0,0,0,0,0,0,0,1,0,3,1,0,2400,151.9,1,0,0,0,8,2,4,55,2,2,2,2,35.4,462,+8,0.1,0,0,0,0,0,0,0,0,0,1,1,1,0,1800,108.6,1,0,0,0,12,9,4,56,11,11,8,8,34.4,454,-10,-0.1
メイショウタマカゼ,3,24.4,5.4,7.4,1,0,2000,1,0,0,0,8,9,1,422,-8,1,0,0,3,54.0,0,0,0,0,0,0,1,0,0,0,1,1,0,2200,136.9,1,0,0,0,17,10,3,56,5,4,3,3,35.4,430,-18,-0.1,0,0,0,0,0,0,0,1,0,0,10,1,0,1800,108.8,1,0,0,0,18,16,3,56,6,6,0,0,37.8,448,+10,1.7,0,0,0,1,0,0,0,0,0,0,3,1,0,1800,109.8,1,0,0,0,11,7,3,56,6,6,0,0,34.3,438,-6,0.3,0,0,0,0,0,0,0,1,0,0,7,1,0,1800,108.8,1,0,0,0,18,6,3,56,10,9,0,0,34.8,444,-6,0.3,0,0,1,0,0,0,0,0,0,0,9,0,1,1700,111.0,1,0,0,0,15,3,3,56,14,13,13,12,39.9,450,-4,1.3
ロードランパート,4,10.6,2.4,3.3,1,0,2000,1,0,0,0,8,10,9,470,+2,1,0,0,4,57.0,0,0,0,1,0,0,0,0,0,0,7,1,0,2200,134.5,1,0,0,0,14,10,4,57,9,9,10,11,35.5,468,-2,0.5,0,0,0,0,0,0,0,1,0,0,4,1,0,2400,149.2,0,1,0,0,10,10,4,57,10,10,9,7,35.3,470,0,0.4,0,0,1,0,0,0,0,0,0,0,2,1,0,2600,161.1,1,0,0,0,14,1,4,57,7,10,9,7,35.4,470,-2,0.2,0,0,0,0,0,0,0,0,0,1,4,1,0,2600,161.0,1,0,0,0,16,11,4,56,14,14,13,11,34.9,472,-4,0.9,0,0,0,0,0,0,0,0,0,1,4,1,0,2600,160.9,1,0,0,0,13,13,4,56,3,3,2,2,36.0,476,+6,0.4
