馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
オペラモーヴ,5,54.2,8.8,18.2,0,1,1200,1,0,0,0,1,1,11,474,-4,0,1,0,4,55.0,0,0,0,0,0,0,0,0,1,0,13,0,1,1200,72.4,0,0,1,0,16,6,4,55,6,10,0,0,37.3,478,+2,1.9,0,0,0,0,0,0,0,0,0,1,14,1,0,1200,70.6,1,0,0,0,15,14,4,54,6,13,0,0,36.0,476,-4,1.4,0,0,0,0,0,0,0,1,0,0,5,0,1,1200,71.4,1,0,0,0,16,5,4,54,2,2,0,0,36.9,480,0,0.8,0,0,0,0,0,0,0,0,1,0,12,0,1,1200,73.3,0,1,0,0,16,14,4,53,4,5,0,0,38.8,480,+10,2.0,0,0,0,0,0,0,0,1,0,0,13,0,1,1400,86.1,1,0,0,0,16,2,4,52,3,6,0,0,39.1,470,+2,1.7
ケイアイブリザード,11,31.6,4.8,9.6,0,1,1200,1,0,0,0,1,2,49,476,+8,1,0,0,5,57.0,0,0,0,0,0,0,0,0,1,0,4,0,1,1200,73.0,1,0,0,0,16,3,5,57,4,4,0,0,37.1,468,-10,0.3,0,0,0,1,0,0,0,0,0,0,5,0,1,1200,72.9,0,1,0,0,15,11,5,57,7,7,0,0,37.0,478,+4,1.3,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,71.9,1,0,0,0,15,5,5,57,7,7,0,0,36.7,474,0,0.3,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,70.4,0,0,1,0,15,2,5,57,4,4,0,0,35.7,474,-4,0.0,0,0,0,0,0,0,0,1,0,0,4,0,1,1200,72.0,1,0,0,0,16,3,5,57,12,11,0,0,36.2,478,-14,0.5
トウケイカガヤキ,13,295.5,37.8,79.7,0,1,1200,1,0,0,0,2,3,15,460,+10,0,1,0,4,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,1,1200,76.0,0,0,1,0,15,1,4,55,1,2,0,0,42.3,450,+4,4.2,0,0,1,0,0,0,0,0,0,0,15,0,1,1150,70.5,1,0,0,0,16,9,4,55,2,2,0,0,38.3,446,+2,1.5,0,0,1,0,0,0,0,0,0,0,7,0,1,1150,70.7,1,0,0,0,16,16,4,52,2,2,0,0,39.3,444,0,0.9,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,71.1,0,0,0,1,15,13,4,51,2,2,0,0,37.4,444,-6,0.4
ダッシャーワン,1,6.5,1.5,2.4,0,1,1200,1,0,0,0,2,4,3,500,0,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,1,5,0,1,1000,57.8,0,0,1,0,14,13,4,57,12,12,0,0,34.7,500,-6,0.6,0,0,0,0,0,0,0,0,0,1,5,0,1,1000,60.1,1,0,0,0,14,14,4,57,14,12,0,0,35.9,506,+4,0.6,0,0,0,0,0,0,0,1,0,0,15,0,1,1200,73.4,1,0,0,0,16,7,4,57,11,11,0,0,37.4,502,-8,1.6,0,0,0,1,0,0,0,0,0,0,5,0,1,1200,72.6,1,0,0,0,15,12,4,57,2,2,0,0,37.9,510,+14,0.5,0,0,0,0,0,0,0,0,1,0,3,0,1,1200,72.9,0,1,0,0,16,10,4,56,7,6,0,0,37.6,496,0,0.3
レスタービート,16,147.2,22.2,46.7,0,1,1200,1,0,0,0,3,5,5,440,-8,0,0,1,4,54.0,1,0,0,0,0,0,0,0,0,0,6,0,1,1000,59.9,1,0,0,0,12,12,4,54,2,2,0,0,36.9,448,-2,0.5,0,1,0,0,0,0,0,0,0,0,7,0,1,1000,60.0,1,0,0,0,12,7,4,54,4,4,0,0,36.7,450,0,1.7,0,0,0,1,0,0,0,0,0,0,15,1,0,1000,59.0,1,0,0,0,16,14,4,57,1,0,0,0,36.3,450,-28,2.7,0,0,0,1,0,0,0,0,0,0,15,0,1,1200,73.7,0,0,0,1,15,13,4,54,8,12,0,0,38.7,478,0,2.6,0,0,0,0,0,0,0,1,0,0,13,0,1,1400,88.4,0,0,1,0,13,4,4,53,2,2,0,0,41.2,478,-2,4.0
アテーナーズブレス,2,20.0,3.1,5.9,0,1,1200,1,0,0,0,3,6,17,458,+4,0,1,0,4,55.0,0,0,0,0,0,0,0,1,0,0,15,0,1,1400,85.2,1,0,0,0,16,4,4,55,7,8,0,0,38.0,454,0,1.3,0,0,0,1,0,0,0,0,0,0,1,0,1,1200,71.1,0,0,0,1,15,3,4,54,8,7,0,0,36.2,454,-8,-0.4,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,71.5,1,0,0,0,13,11,4,53,7,9,0,0,36.8,462,+2,0.2,0,0,0,0,0,0,0,0,1,0,5,0,1,1200,73.0,1,0,0,0,16,8,4,53,15,14,0,0,35.2,460,+2,0.3,0,0,0,0,0,0,0,0,0,1,14,0,1,1000,61.0,1,0,0,0,14,10,4,52,12,11,0,0,37.7,458,0,2.7
アフリカンハンター,7,1.7,1.1,1.1,0,1,1200,1,0,0,0,4,7,2,508,-6,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,1,2,0,1,1000,59.1,1,0,0,0,14,4,4,57,5,3,0,0,36.2,514,+26,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,72.7,1,0,0,0,16,11,4,56,8,7,0,0,36.3,488,-2,-0.1,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,73.8,1,0,0,0,11,6,4,56,3,2,0,0,37.2,490,-6,-0.2,0,0,0,0,0,0,0,1,0,0,2,0,1,1200,74.1,1,0,0,0,15,5,4,56,5,3,0,0,38.2,496,-2,0.0
シゲルカリン,15,36.3,5.6,11.2,0,1,1200,1,0,0,0,4,8,3,478,-4,1,0,0,3,55.0,0,0,0,0,0,0,0,0,0,1,9,0,1,1000,58.1,0,0,1,0,14,3,3,54,5,3,0,0,35.5,482,0,0.9,0,0,0,0,0,0,0,0,1,0,1,0,1,1200,72.0,0,0,0,1,16,4,3,56,1,1,0,0,37.7,482,+2,-0.1,0,0,0,0,0,0,0,1,0,0,2,0,1,1200,72.9,1,0,0,0,15,12,3,56,1,1,0,0,37.2,480,-2,0.7,0,0,0,0,0,0,0,1,0,0,2,0,1,1200,73.5,1,0,0,0,16,4,3,56,1,1,0,0,37.1,482,0,0.5,0,0,0,0,0,0,0,0,1,0,14,0,1,1200,74.6,0,0,0,1,16,2,3,56,13,16,0,0,37.7,482,0,2.8
シューサクオー,12,18.2,3.2,6.2,0,1,1200,1,0,0,0,5,9,5,466,-12,1,0,0,3,55.0,1,0,0,0,0,0,0,0,0,0,13,1,0,1200,69.7,1,0,0,0,16,9,3,54,7,7,0,0,35.5,478,+2,0.9,0,0,0,0,0,0,0,1,0,0,10,0,1,1200,73.2,1,0,0,0,15,6,3,56,11,10,0,0,36.9,476,0,2.1,0,0,0,0,0,0,0,0,1,0,1,0,1,1200,72.7,1,0,0,0,16,1,3,56,3,3,0,0,37.0,476,-6,-0.2,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,87.1,0,1,0,0,15,9,3,56,7,7,0,0,37.7,482,+2,0.6,0,0,0,0,0,0,0,0,0,1,13,1,0,1200,70.2,1,0,0,0,16,13,3,56,11,11,0,0,35.8,480,+8,0.9
ジャベリン,9,24.6,3.2,6.2,0,1,1200,1,0,0,0,5,10,2,480,+6,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,1,3,0,1,1000,59.4,1,0,0,0,14,10,4,57,2,2,0,0,36.8,474,-2,0.4,0,0,0,0,0,0,0,0,0,1,4,0,1,1000,58.5,1,0,0,0,14,7,4,57,1,1,0,0,35.8,476,-12,0.1,0,0,0,0,0,0,0,1,0,0,9,0,1,1200,72.7,1,0,0,0,16,4,4,57,15,15,0,0,36.0,488,0,0.9,0,0,0,1,0,0,0,0,0,0,4,0,1,1200,72.7,1,0,0,0,15,8,4,57,1,1,0,0,38.1,488,-3,0.3,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,89.9,1,0,0,0,11,6,4,56,2,2,1,1,39.3,491,+7,0.1
カシノチョッパー,8,104.9,12.4,25.8,0,1,1200,1,0,0,0,6,11,3,478,+2,1,0,0,3,55.0,0,0,0,0,0,0,0,0,0,1,12,0,1,1700,106.8,0,0,1,0,16,14,3,54,5,5,11,11,40.6,476,+8,3.2,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,89.3,0,0,1,0,10,1,3,56,6,6,2,2,39.5,468,+4,0.7,0,0,0,0,0,0,0,0,1,0,10,0,1,1400,84.8,0,0,1,0,16,8,3,54,15,15,0,0,37.7,464,-6,1.4,0,0,0,0,0,0,0,1,0,0,8,0,1,1200,72.9,1,0,0,0,14,7,3,56,11,10,0,0,36.3,470,+2,1.2,0,0,0,0,0,0,0,0,1,0,1,0,1,1200,71.8,0,0,0,1,16,10,3,56,7,4,0,0,36.2,468,-8,0.0
ニザエモン,6,9.7,2.2,4.0,0,1,1200,1,0,0,0,6,12,5,474,+2,1,0,0,4,54.0,0,0,0,0,0,0,0,0,0,1,6,0,1,1000,60.2,1,0,0,0,14,13,4,57,3,3,0,0,37.3,472,-2,0.7,0,0,0,0,0,0,0,0,1,0,9,0,1,1200,74.2,1,0,0,0,16,2,4,56,1,1,0,0,39.8,474,-4,1.1,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,71.2,0,0,0,1,16,10,4,53,1,1,0,0,36.6,478,-6,-0.2,0,0,0,1,0,0,0,0,0,0,3,0,1,1200,71.9,0,1,0,0,15,8,4,56,2,2,0,0,37.6,484,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヴイブラッド,10,127.9,17.2,36.1,0,1,1200,1,0,0,0,7,13,2,468,+6,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,1,13,0,1,1700,108.6,1,0,0,0,16,8,4,57,2,3,5,7,40.2,462,-16,2.0,0,0,0,0,0,0,1,0,0,0,12,1,0,1600,98.6,0,1,0,0,12,2,4,57,1,1,1,0,36.4,478,+12,1.1,0,0,0,0,0,0,0,0,0,1,11,1,0,2000,121.0,1,0,0,0,17,13,4,56,1,1,1,2,35.1,466,-4,0.5,0,0,0,0,0,0,0,0,0,1,9,1,0,2600,164.4,0,1,0,0,10,5,4,55,1,1,1,2,38.1,470,-4,2.2,0,0,0,0,0,0,0,0,0,1,6,1,0,2600,160.1,1,0,0,0,10,3,4,55,2,2,2,1,39.1,474,+4,2.0
キクノフレヴァン,3,11.7,2.4,4.4,0,1,1200,1,0,0,0,7,14,12,478,0,1,0,0,6,57.0,0,0,0,0,0,0,0,0,1,0,4,0,1,1200,71.7,0,0,1,0,16,5,6,57,2,2,0,0,37.4,478,-4,0.7,0,0,0,0,0,0,0,1,0,0,2,0,1,1200,71.8,1,0,0,0,16,13,6,57,4,4,0,0,37.0,482,+4,0.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1200,72.1,1,0,0,0,16,7,6,57,2,2,0,0,36.4,478,+2,0.2,0,0,0,0,0,0,0,0,1,0,8,0,1,1200,72.9,1,0,0,0,13,7,6,57,10,11,0,0,36.9,476,-2,0.5,0,0,0,0,0,0,0,0,1,0,4,0,1,1200,72.2,0,0,1,0,15,15,6,57,4,4,0,0,37.0,478,0,0.6
クィーンオブライフ,4,15.0,3.0,5.7,0,1,1200,1,0,0,0,8,15,10,522,-2,0,1,0,4,55.0,0,0,0,0,0,0,0,0,1,0,9,0,1,1200,72.4,1,0,0,0,16,6,4,55,4,4,0,0,37.3,524,+14,0.8,0,0,0,0,0,0,0,1,0,0,11,0,1,1200,71.5,0,0,1,0,16,6,4,53,4,4,0,0,36.8,510,+12,1.7,0,0,0,1,0,0,0,0,0,0,12,0,1,1200,73.4,1,0,0,0,15,13,4,52,3,3,0,0,38.9,498,-8,1.7,0,0,0,0,0,0,0,1,0,0,12,0,1,1400,84.2,0,0,0,1,16,5,4,54,1,1,0,0,37.4,506,+4,1.4,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,73.8,1,0,0,0,13,5,4,54,1,1,0,0,37.0,502,0,-0.2
