馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
サンシロウ,6,5.1,1.8,2.4,1800,1,1,2,512,+4,57.0,2,161.6,16,7,57,8,7,8,39.0,508,+6,0.1,6,146.6,15,1,7,7,34.1,502,+12,0.6,7,121.8,16,6,9,8,34.7,490,-4,0.3,4,147.1,9,2,35.5,494,+16,0.2,8,121.0,8,35.9,478,-10,1.2
リフトトゥヘヴン,10,5.0,1.8,2.4,1800,1,2,32,484,+4,57.0,8,98.8,16,5,57,11,11,0,37.8,480,-4,1.1,2,114.5,14,2,8,8,39.2,484,0,0.2,3,115.9,13,9,5,4,38.9,484,+2,0.4,1,115.0,15,9,38.9,482,-2,-1.3,3,114.8,13,38.7,484,+2,0.3
シゲノブ,11,17.1,2.9,4.1,1800,2,3,2,514,0,56.0,4,113.4,16,5,56,5,5,6,38.7,514,+18,0.8,1,114.8,16,4,3,3,38.9,496,0,0.0,4,116.1,15,11,6,6,39.5,496,-2,0.7,2,115.6,12,5,38.2,498,-4,0.0,10,120.6,8,41.3,502,-2,2.7
コスモカンナム,9,376.8,80.8,121.8,1800,2,4,9,466,+6,57.0,12,109.6,13,2,57,2,2,2,40.8,460,-2,2.8,8,135.6,8,8,3,3,39.6,462,-2,2.5,13,108.6,14,10,14,14,39.8,464,0,1.6,5,155.7,6,6,39.9,464,+8,2.0,5,105.1,10,37.1,456,-2,1.2
ディーエスバズーカ,4,21.1,3.7,5.3,1800,3,5,2,510,+2,56.0,5,113.6,16,12,56,10,10,6,38.9,508,+2,1.0,4,116.4,16,1,10,10,38.5,506,+10,1.0,8,120.6,9,1,6,6,35.7,496,+4,1.8,1,100.3,13,7,37.4,492,-2,-0.4,7,117.5,15,41.6,494,-6,2.8
リュウシンローズ,13,202.4,39.3,59.1,1800,3,6,6,474,+8,54.0,14,148.0,15,9,53,13,13,13,34.9,466,0,2.0,10,123.4,10,9,6,7,36.1,466,0,3.4,13,163.7,14,11,6,7,37.2,466,+4,2.0,12,94.7,12,13,34.0,462,-6,0.9,15,108.6,4,36.1,468,+2,2.4
レオアルティメット,3,3.4,1.4,1.8,1800,4,7,2,536,-2,56.0,3,112.8,16,8,56,1,1,1,38.9,538,-2,0.2,3,112.7,15,3,1,1,39.2,540,+4,1.3,9,107.3,14,12,9,9,38.4,536,-2,1.1,5,114.3,2,2,40.4,538,+12,1.5,15,100.2,14,40.0,526,+4,2.4
レアバード,7,61.3,11.0,16.4,1800,4,8,5,538,+12,56.0,7,115.0,16,9,54,5,6,7,37.5,526,+8,1.3,8,108.4,15,7,10,10,37.9,518,+2,1.3,5,114.8,8,2,3,3,38.7,516,+4,1.3,17,82.4,16,17,33.9,512,+2,0.9,8,108.2,14,35.5,510,0,0.7
ヴァローレネロ,8,281.7,51.1,77.1,1800,5,9,4,440,-4,55.0,8,117.1,16,6,55,10,10,12,39.1,444,-4,1.7,9,115.5,11,9,5,5,40.0,448,+10,2.6,1,106.5,14,8,10,9,38.6,438,+2,0.0,5,109.4,6,3,40.0,436,+2,1.1,6,87.3,13,38.2,434,0,1.3
クラウンクラシック,16,152.3,25.6,38.5,1800,5,10,3,482,-4,56.0,12,87.6,16,4,56,11,11,0,39.2,486,+10,2.5,11,82.2,18,9,18,17,33.5,476,-2,1.4,1,86.6,16,6,1,1,37.7,478,-8,-0.6,4,86.8,13,8,37.7,486,+8,0.5,5,73.5,1,37.8,478,-2,0.5
ダウンザライン,1,10.1,2.3,3.2,1800,6,11,3,480,+4,57.0,3,116.4,16,12,57,11,11,9,38.7,476,+10,0.3,6,126.9,11,11,11,11,38.4,466,-12,0.6,2,132.3,13,1,12,11,36.2,478,+6,0.0,12,165.2,4,6,39.4,472,-4,2.0,4,132.5,10,37.8,476,+6,0.5
フラッグアドミラル,14,41.5,8.5,12.7,1800,6,12,4,476,+20,54.0,5,114.6,15,11,55,3,3,2,39.9,456,-4,1.8,14,108.1,15,10,6,6,39.4,460,+10,2.8,2,107.0,13,6,1,1,38.3,450,-6,0.2,4,105.4,7,2,36.6,456,-4,0.3,12,132.6,14,38.2,460,0,2.5
ロンギングファロー,5,5.9,2.3,3.3,1800,7,13,8,492,+16,56.0,10,93.9,18,11,56,7,9,0,34.6,476,+4,1.2,1,95.5,16,13,6,6,35.0,472,+4,0.0,2,97.5,15,10,1,1,34.7,468,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アルーフクライ,2,8.8,1.9,2.7,1800,7,14,3,492,+6,57.0,2,116.3,16,6,57,7,6,6,39.2,486,+20,0.2,8,114.8,15,11,9,10,38.4,466,+4,1.3,11,107.4,18,5,7,9,34.4,462,-6,1.4,6,99.1,6,10,38.1,468,0,1.4,3,114.2,2,38.8,468,+6,0.3
ブラックギムレット,15,356.5,55.6,83.8,1800,8,15,4,460,+6,56.0,14,95.7,16,5,57,11,14,14,35.7,454,+8,1.2,14,122.6,16,7,3,3,36.1,446,-6,1.1,7,108.3,12,9,4,10,34.9,452,-4,1.5,10,134.7,13,9,37.0,456,+4,1.7,5,107.6,3,35.0,452,-2,0.7
ロードナカヤマ,12,51.8,8.8,13.1,1800,8,16,3,484,-8,53.0,9,86.3,16,4,53,4,4,0,39.2,492,+18,1.8,5,85.8,16,4,9,10,37.4,474,+2,0.7,1,85.9,16,13,3,3,37.3,472,-6,0.0,11,86.3,5,5,38.5,478,+8,1.0,4,85.7,9,37.7,470,0,0.5
