馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ツキノサバク,6,47.2,5.9,12.0,1600,1,1,1,432,-4,53.0,6,78.8,16,4,53,13,11,0,35.8,436,0,0.5,5,87.4,16,1,8,8,37.5,436,+2,0.7,7,70.8,16,10,5,3,35.7,434,-2,0.7,9,102.0,2,10,39.5,436,-6,2.4,5,73.9,5,38.1,442,0,0.6
フロンサック,11,89.7,15.8,33.2,1600,1,2,10,460,+8,54.0,6,118.4,15,9,54,11,11,9,39.3,452,-2,1.9,8,118.6,16,10,14,14,40.6,454,-6,1.9,7,120.5,15,14,8,8,41.3,460,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キモンカラー,3,2.5,1.1,1.4,1600,2,3,2,422,+2,54.0,2,99.3,16,6,54,6,7,0,37.9,420,-6,0.1,3,99.3,16,11,8,5,37.6,426,0,0.5,5,116.5,16,13,7,7,38.6,426,-10,0.8,5,109.1,16,6,40.9,436,+14,1.2,2,115.5,13,38.5,422,-8,0.0
マロリン,12,10.7,2.7,5.1,1600,2,4,39,464,+10,54.0,6,110.8,10,5,54,8,8,6,35.5,454,+2,0.7,3,82.2,18,11,16,13,35.0,452,+8,0.4,6,97.1,15,3,7,6,34.7,444,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゼロカラ,8,12.7,2.1,3.9,1600,3,5,1,444,-2,54.0,3,98.4,16,9,51,15,15,0,37.4,446,-8,0.2,6,109.3,16,6,15,15,39.9,454,+2,1.4,5,110.8,16,4,15,15,39.8,452,-2,1.1,7,88.4,11,7,40.0,454,-6,2.3,8,74.9,13,39.0,460,+2,1.3
ボーナファイディ,16,206.4,29.6,62.3,1600,3,6,12,466,+10,53.0,0,0,0,0,0,0,0,0,0,0,0,0,14,120.4,16,11,7,8,41.9,456,-2,3.8,4,121.0,15,6,5,7,41.3,458,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レッドアデニウム,13,26.4,4.3,8.6,1600,4,7,3,538,-2,51.0,7,88.4,16,13,53,12,14,0,38.4,540,+8,1.9,6,73.5,16,6,5,8,38.7,532,-2,1.1,6,74.3,16,15,12,11,37.6,534,+6,1.7,13,120.1,16,2,43.7,528,0,3.4,0,0,0,0,0,0,0
ジュエルインザサン,7,14.8,2.6,5.1,1600,4,8,6,464,-10,54.0,4,115.7,13,10,54,3,3,3,38.5,474,-6,0.9,5,117.6,16,7,5,5,40.3,480,+8,0.9,6,117.2,16,13,16,16,40.2,472,+8,1.7,10,97.6,15,15,35.3,464,0,1.8,0,0,0,0,0,0,0
カフェサーバル,9,101.2,11.5,23.9,1600,5,9,1,490,-4,54.0,9,85.7,16,12,54,11,13,0,37.3,494,-8,0.8,9,89.9,16,1,7,4,39.3,502,+2,1.4,9,75.0,16,4,9,9,39.1,500,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アースエアブリーズ,4,114.2,13.9,29.2,1600,5,10,2,460,+2,54.0,7,100.2,16,9,54,15,15,0,37.6,458,+2,1.0,10,101.5,15,8,6,5,40.1,456,0,2.2,7,88.8,16,2,9,11,38.5,456,-2,1.6,13,74.6,2,5,39.6,458,-2,3.2,10,109.7,5,41.5,460,0,4.5
