馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
インペリアルフィズ,4,59.7,6.5,12.6,2000,1,1,33,476,+12,57.0,5,136.4,13,5,57,13,13,12,36.0,464,-6,0.5,9,135.0,13,7,12,11,37.2,470,-6,0.7,9,132.3,14,10,7,8,36.1,476,+8,1.5,6,149.8,7,3,33.9,468,+10,0.5,13,134.4,11,34.2,458,+2,1.7
マクルーバ,9,125.3,10.9,21.3,2000,2,2,1,468,0,55.0,15,98.1,16,8,55,12,11,0,37.2,468,+6,1.5,0,0,0,0,0,0,0,0,0,0,9,99.8,11,7,10,11,38.0,462,-2,1.6,3,98.7,11,4,37.1,464,+4,1.0,8,100.1,3,37.2,460,-8,2.1
ツクバソヴァール,3,12.2,1.8,3.1,2000,3,3,0,470,+10,54.0,0,0,0,0,0,0,0,0,0,0,0,0,4,146.1,9,3,3,3,34.2,460,-4,0.6,3,140.3,8,3,4,4,35.2,464,-4,1.0,6,135.3,7,3,35.4,468,-4,0.9,1,120.9,12,36.2,472,+2,-0.8
ビレッジキング,10,203.7,19.6,38.4,2000,4,4,2,444,0,57.0,11,99.1,16,9,56,2,2,0,38.8,444,+6,1.1,10,99.2,16,14,2,2,37.7,438,-20,1.1,15,119.5,15,10,8,7,41.7,458,-4,4.3,10,117.5,3,11,40.2,462,-2,3.2,15,84.4,13,36.8,464,-2,1.9
ライル,6,2.2,1.1,1.4,2000,5,5,5,492,0,54.0,1,120.7,14,14,56,2,1,1,34.7,492,0,-0.5,4,123.4,16,1,3,3,36.0,492,-6,0.6,2,107.9,16,11,4,4,35.7,498,0,0.5,3,125.3,8,10,35.5,498,0,0.3,0,0,0,0,0,0,0
イイコトズクシ,11,21.7,2.5,4.5,2000,6,6,4,500,+8,55.0,4,120.4,11,9,55,1,1,1,34.9,492,0,0.2,11,122.5,12,2,1,1,34.6,492,+6,1.1,16,165.9,16,15,2,3,43.7,486,-18,4.4,13,122.4,7,1,36.6,504,+6,1.2,12,137.3,2,38.0,498,-4,1.4
サマーセント,7,20.5,2.8,5.1,2000,6,7,2,450,0,52.0,5,122.2,11,5,52,2,2,2,36.9,450,+10,0.2,1,109.5,16,8,6,6,36.7,440,-2,-0.1,9,111.5,16,2,7,7,36.4,442,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グルファクシー,5,2.8,1.1,1.6,2000,7,8,7,444,0,52.0,1,121.6,10,10,54,6,6,5,33.9,444,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エターナルヴィテス,8,17.5,3.1,5.7,2000,7,9,15,468,-2,54.0,1,125.5,16,8,56,4,4,5,37.5,470,+4,-0.1,3,95.0,16,2,2,2,35.1,466,+6,0.4,4,122.8,16,14,2,2,35.9,460,-2,0.3,5,123.2,3,2,36.3,462,+6,0.4,6,122.8,6,34.5,456,0,0.7
スプリングボックス,2,68.0,7.2,14.0,2000,8,10,5,486,-6,56.0,14,114.0,16,12,57,15,15,15,38.0,492,+12,1.2,5,136.0,12,4,8,8,37.5,480,-4,1.1,6,128.1,9,6,7,6,38.9,484,+2,1.8,8,162.0,7,2,37.7,482,-4,1.6,1,97.3,7,37.9,486,-2,-0.2
カーロバンビーナ,1,5.7,1.3,2.2,2000,8,11,2,402,+2,55.0,2,145.9,9,9,54,7,7,7,33.7,400,0,0.3,9,120.7,11,1,3,3,36.2,400,0,1.3,2,120.4,15,6,5,5,36.5,400,-6,0.3,4,146.4,9,5,34.6,406,-2,0.5,7,122.9,15,34.1,408,-2,0.6
