馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
タガノハツコイ,11,22.8,4.6,6.5,1400,1,1,16,474,+6,52.0,13,116.7,15,13,52,4,5,5,41.4,468,0,3.7,1,87.8,12,3,1,1,38.5,468,-4,-0.1,11,116.4,16,5,1,1,41.3,472,+2,2.0,2,117.2,11,3,38.1,470,-6,0.0,2,117.0,9,38.7,476,+2,0.1
メイショウフクイク,10,67.9,11.3,16.1,1400,2,2,28,482,+4,53.0,0,0,0,0,0,0,0,0,0,0,0,0,10,74.0,16,8,14,13,37.9,478,+4,1.7,1,73.9,15,12,9,5,37.3,474,-4,-0.2,9,74.9,9,5,38.1,478,+2,1.2,2,74.7,13,37.4,476,+6,0.0
ベルヴォワ,6,4.2,1.8,2.4,1400,3,3,9,474,+10,53.0,9,101.9,14,9,52,8,8,8,35.4,464,-4,0.8,14,70.8,15,12,8,11,36.9,468,+8,2.2,4,96.1,11,1,1,1,34.1,460,-2,0.5,1,86.2,16,2,37.3,462,0,-0.2,4,94.6,15,34.8,462,0,0.6
コパノカーリング,4,6.6,1.8,2.4,1400,3,4,1,464,0,55.0,4,85.2,13,4,55,4,4,0,38.4,464,+14,0.9,13,87.3,14,1,5,6,39.7,450,-16,2.4,8,73.8,16,15,13,13,38.0,466,0,0.7,3,112.6,1,3,37.0,466,+2,0.8,6,84.1,2,36.7,464,+4,0.5
グランセノーテ,3,4.2,1.6,2.0,1400,4,5,1,532,+2,57.0,7,85.4,13,6,57,7,6,0,38.3,530,+8,1.1,11,85.1,16,4,3,4,39.0,522,-2,1.6,3,107.0,14,10,5,6,40.1,524,-10,1.1,4,85.3,8,9,37.3,534,+2,0.3,4,86.6,6,38.9,532,+2,0.6
ミッキーマラン,5,58.5,9.1,13.0,1400,4,6,5,476,+4,57.0,2,87.8,9,4,57,7,7,5,36.8,472,-2,0.0,13,70.6,13,7,13,13,35.3,474,+4,2.6,13,70.0,15,10,12,10,34.6,470,-6,0.9,6,86.2,6,15,36.7,476,-2,0.6,9,116.5,7,39.1,478,-5,2.0
メイショウハナモリ,1,9.1,2.9,4.0,1400,5,7,1,490,+2,55.0,11,86.6,13,5,55,10,10,0,39.2,488,-4,2.3,15,74.0,15,3,2,2,39.9,492,-2,2.5,1,83.5,16,12,1,1,37.7,494,0,-0.2,5,112.5,16,1,39.4,494,-6,1.3,9,116.3,3,42.5,500,-2,1.9
ウォークザライン,9,4.7,1.8,2.4,1400,5,8,2,484,+12,55.0,5,84.7,16,5,55,12,12,0,37.2,472,+4,1.7,2,85.0,14,6,13,13,36.7,468,+12,0.1,10,84.7,16,14,14,15,37.3,456,+6,1.1,5,86.1,7,7,37.8,450,-4,0.4,1,86.7,7,37.5,454,-2,-0.1
ビーユアヒーロー,7,51.6,6.5,9.2,1400,6,9,1,494,+2,57.0,10,72.0,15,8,57,13,13,0,36.4,492,+2,1.1,7,73.1,15,3,15,15,36.4,490,+4,1.1,11,70.0,16,16,3,5,38.6,486,+2,1.0,10,82.4,11,2,35.0,484,+17,0.7,1,89.3,3,38.7,467,-1,-0.1
カタトゥンボ,14,111.8,28.6,40.7,1400,6,10,31,484,-4,56.0,0,0,0,0,0,0,0,0,0,0,0,0,11,96.6,14,6,5,6,36.1,488,+2,1.5,12,86.4,16,12,10,9,37.9,486,0,1.4,13,99.9,8,16,37.9,486,-2,2.7,14,87.7,5,38.3,488,+10,2.5
ヤマニンスプレモ,8,8.1,1.9,2.6,1400,7,11,1,474,+4,55.0,3,85.2,13,7,55,12,10,0,37.5,470,+6,0.9,9,115.8,11,1,3,3,38.1,464,-10,1.5,11,128.8,14,8,7,7,39.6,474,+6,1.4,15,116.6,15,11,41.4,468,-6,4.6,1,115.9,2,38.6,474,0,-0.5
ライブリテックス,12,106.1,26.9,38.4,1400,7,12,25,496,+2,57.0,12,84.6,12,11,57,3,5,0,38.9,494,-2,3.9,10,86.9,16,4,5,5,39.5,496,+6,1.7,6,107.3,13,12,1,2,38.9,490,-11,1.4,1,89.9,7,2,37.9,501,-2,-0.2,1,102.2,3,38.1,503,+6,-0.7
ノーブルレゼル,13,106.3,11.3,16.2,1400,8,13,4,458,-2,57.0,7,85.9,14,4,57,7,9,0,37.6,460,-2,1.2,11,108.3,15,15,5,4,40.9,462,-8,2.1,11,71.8,16,2,14,14,36.8,470,+7,1.4,1,91.7,10,2,39.5,463,+4,-0.3,6,90.2,1,40.0,459,-2,2.5
ロードキング,2,15.8,3.3,4.6,1400,8,14,1,486,+6,54.0,15,113.7,15,8,56,7,7,4,40.7,480,-16,2.8,5,85.6,16,13,12,12,37.0,496,+8,0.5,4,106.7,13,4,8,10,38.8,488,-2,0.8,4,86.1,13,2,37.2,490,+4,0.1,5,114.9,16,37.5,486,+2,1.2
