馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
イベリスリーフ,15,11.8,3.1,4.3,1400,1,1,4,444,-6,54.0,15,74.6,16,2,54,16,16,0,38.0,450,+10,2.6,1,71.7,15,1,5,5,37.8,440,+4,-0.1,4,70.5,16,3,5,5,38.1,436,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サリーバランセ,11,24.4,4.8,6.7,1400,1,2,5,456,0,54.0,9,72.3,16,2,54,5,5,0,37.6,456,-10,1.0,7,72.3,16,5,6,7,38.2,466,+2,0.6,1,72.5,15,13,3,3,38.0,464,-8,-0.5,3,80.4,5,2,36.6,472,0,0.4,0,0,0,0,0,0,0
ウォータースペース,1,5.6,1.9,2.5,1400,2,3,9,450,-10,54.0,5,114.0,11,10,54,2,2,2,39.1,460,-6,1.8,1,114.7,16,7,1,1,37.7,466,+2,-1.3,4,109.3,8,1,2,3,35.0,464,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アンジェリーブル,2,5.3,1.6,2.1,1400,2,4,1,436,0,54.0,2,86.3,16,2,54,16,15,0,36.2,436,0,0.2,11,73.1,16,14,13,12,37.1,436,0,1.1,6,71.9,16,5,14,14,36.3,436,-8,0.4,5,87.2,13,15,36.9,444,+2,0.7,9,100.3,14,38.6,442,0,0.9
ノボシュンシュン,16,12.4,3.4,4.7,1400,3,5,3,452,-4,54.0,1,69.7,16,8,54,3,1,0,37.5,456,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドゥエルメス,12,140.6,24.4,35.3,1400,3,6,3,502,-6,54.0,11,117.4,12,1,54,1,1,1,41.9,508,0,3.1,13,117.0,16,4,4,5,40.7,508,+2,2.7,10,117.3,13,13,7,8,42.3,506,+6,2.7,1,114.0,9,1,39.0,500,0,-0.2,2,116.2,7,40.3,500,0,1.8
ハニーディスタフ,10,41.0,8.7,12.4,1400,4,7,3,490,-4,54.0,1,73.5,16,13,54,3,2,0,37.9,494,+4,-0.1,7,87.9,15,11,2,2,39.3,490,-2,1.1,4,88.1,15,15,2,2,38.0,492,-2,0.4,2,88.1,12,11,39.2,494,-4,0.1,9,121.7,4,43.0,498,0,2.7
エリンアクトレス,5,129.7,18.5,26.8,1400,4,8,1,480,+2,53.0,1,71.3,14,4,54,2,2,0,37.1,478,-2,-0.2,4,72.9,16,13,3,3,38.6,480,0,0.4,15,121.1,16,6,1,1,44.2,480,0,4.4,11,97.9,11,11,34.6,480,0,1.1,0,0,0,0,0,0,0
ヒイナヅキ,9,8.1,2.2,3.1,1400,5,9,8,460,0,51.0,1,85.3,16,2,51,1,1,0,38.1,460,-4,-1.0,2,87.7,15,7,1,1,37.7,464,-2,0.0,13,110.4,15,12,2,2,41.3,466,0,2.4,2,109.8,10,3,39.1,466,0,1.5,0,0,0,0,0,0,0
ニシノアマタ,13,120.3,19.8,28.7,1400,5,10,2,442,0,53.0,1,80.8,16,8,52,8,8,0,37.1,442,+2,0.0,9,118.4,14,12,2,2,41.5,440,0,1.2,12,89.2,16,14,7,7,40.2,440,+6,2.9,4,88.0,6,4,38.2,434,0,1.3,7,87.6,12,38.8,434,-6,2.5
レッドエステーラ,8,34.9,7.7,11.1,1400,6,11,12,398,-6,51.0,1,87.7,15,10,54,13,10,0,36.9,404,0,0.0,7,98.3,14,3,5,5,34.0,404,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ホウオウクリスティ,4,39.8,8.0,11.4,1400,6,12,12,466,-8,54.0,1,88.3,16,12,54,8,7,0,37.4,474,-2,0.0,10,98.8,14,14,11,10,34.2,476,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モリノカワセミ,7,5.0,1.7,2.3,1400,7,13,11,446,+2,52.0,3,86.9,15,7,51,7,6,0,37.4,444,-4,0.4,5,84.8,11,7,6,6,37.3,448,-4,0.5,10,87.5,13,4,3,3,39.8,452,-4,1.9,9,72.5,1,6,38.5,456,+4,0.9,1,85.8,11,36.5,452,-8,-0.6
ラテリシウス,14,71.6,12.8,18.5,1400,7,14,11,514,+6,54.0,14,89.6,15,1,54,1,1,0,40.6,508,-6,3.1,1,109.9,14,12,1,1,39.1,514,-2,-0.2,12,98.5,15,3,7,11,35.0,516,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヤンチャプリヒメ,6,136.4,17.4,25.2,1400,8,15,6,426,-4,54.0,1,73.8,16,5,54,12,7,0,38.2,430,-6,0.0,5,73.1,16,11,8,7,38.5,436,-2,0.4,5,81.6,16,10,8,9,37.4,438,+6,1.0,5,73.8,4,14,36.5,432,-10,1.2,8,83.7,6,35.5,442,+2,1.0
