馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
シゲルシチフクジン,16,140.7,24.8,35.2,2000,1,1,8,422,-10,55.0,15,123.0,16,8,54,16,16,15,34.9,432,+2,1.3,17,122.4,18,9,18,18,34.7,430,+4,1.0,12,108.0,18,5,14,14,34.5,426,-4,1.0,12,125.6,3,10,38.7,430,-4,5.8,3,121.0,5,34.9,434,+2,0.0
ゴールドエッセンス,1,14.3,2.9,3.9,2000,1,2,3,416,+6,55.0,4,122.1,18,14,54,12,15,16,35.9,410,-6,0.3,4,122.4,14,13,6,6,35.7,416,0,0.2,14,108.0,18,15,16,17,36.3,416,+6,1.5,8,106.8,11,7,35.1,410,+8,0.4,1,123.4,16,36.1,402,0,-0.1
アドラビリティ,17,18.5,5.6,7.9,2000,2,3,17,502,+11,55.0,1,88.4,9,1,54,1,1,1,38.5,491,0,-0.6,1,87.3,9,7,2,2,37.6,491,+3,-0.5,2,120.9,17,5,1,1,36.4,488,+4,0.1,5,121.2,3,1,37.4,484,+4,0.5,8,149.0,10,36.8,480,+4,1.3
テンシンランマン,18,34.8,7.2,10.1,2000,2,4,13,488,+12,55.0,0,0,0,0,0,0,0,0,0,0,0,0,13,110.5,14,13,5,4,35.8,476,-10,1.7,15,127.3,16,10,9,8,40.2,486,-6,2.8,4,120.9,12,7,33.0,492,-2,0.1,4,106.8,6,35.0,494,+10,0.6
ラムレイ,8,22.6,6.7,9.4,2000,3,5,2,472,-2,55.0,3,121.8,11,10,54,7,7,7,34.0,474,0,0.1,8,122.3,18,1,16,15,36.4,474,-4,0.5,11,107.9,18,10,15,15,34.4,478,+2,0.9,11,121.6,10,10,35.3,476,+2,0.8,10,95.0,8,34.5,474,-2,0.9
ルアンジュ,6,10.1,2.9,3.9,2000,3,6,2,476,0,55.0,3,108.5,16,2,54,14,14,13,35.3,476,-4,0.3,8,84.7,18,13,15,15,36.2,480,+10,0.6,9,71.1,16,8,6,4,36.5,470,0,0.2,4,69.5,4,11,34.6,470,-6,0.1,12,69.0,9,35.1,476,+6,0.6
リッチガール,11,4.6,1.6,1.8,2000,4,7,7,468,+8,55.0,2,122.3,14,12,54,10,11,11,34.9,460,-8,0.1,8,133.1,16,10,8,8,34.8,468,+4,1.0,4,122.2,17,9,8,9,36.0,464,0,0.6,6,124.2,1,10,36.6,464,0,0.7,3,120.2,3,35.8,464,-6,0.5
サンレイフローラ,9,130.5,26.3,37.4,2000,4,8,6,450,-8,52.0,8,116.7,9,9,55,7,8,7,37.3,458,+6,1.2,10,115.8,10,1,10,10,37.5,452,+2,0.9,5,115.5,16,6,14,14,38.3,450,-2,0.3,10,86.2,12,15,36.6,452,-4,1.0,12,114.0,1,40.3,456,+2,2.0
ティックルゴールド,3,5.8,2.2,2.8,2000,5,9,7,458,+2,55.0,5,122.4,14,2,55,8,6,4,36.2,456,0,0.2,3,122.1,17,3,5,5,36.1,456,+2,0.5,7,124.2,16,10,7,8,36.9,454,+12,0.7,10,146.4,1,3,35.1,442,-4,0.6,7,109.0,12,35.2,446,+12,0.6
テイエムフタエマル,2,15.5,3.8,5.2,2000,5,10,1,458,-2,54.0,5,121.3,13,8,54,1,1,1,36.1,460,-4,0.3,14,122.9,18,6,2,1,37.9,464,0,1.1,3,122.3,14,14,1,1,36.4,464,-6,0.1,13,121.9,16,3,37.6,470,0,1.4,2,122.0,12,36.7,470,-4,0.4
コルヌコピア,14,77.2,16.8,23.8,2000,6,11,17,446,+4,55.0,12,121.8,18,9,53,14,13,10,35.7,442,-2,1.0,9,121.1,14,1,13,13,33.9,444,+6,1.2,1,106.1,18,12,13,12,34.2,438,-2,0.0,5,109.0,11,8,35.0,440,+8,0.2,14,109.9,15,34.8,432,0,1.9
トーセンナチュラル,12,7.2,3.0,4.0,2000,6,12,12,424,+2,53.0,10,122.0,18,4,51,13,12,14,34.9,422,0,0.6,8,107.7,18,13,12,12,34.4,422,0,0.7,8,108.3,18,5,2,3,34.4,422,+4,0.5,5,120.4,11,10,34.7,418,-10,0.2,13,121.6,10,36.0,428,+2,1.3
ウインステージ,15,137.9,23.4,33.2,2000,7,13,12,390,+8,53.0,8,135.1,18,16,52,18,18,12,36.4,382,-4,0.8,10,166.9,16,5,7,7,38.6,386,-2,0.6,5,124.0,16,11,12,12,36.3,388,0,0.5,6,106.2,3,6,38.2,388,+2,0.5,10,123.0,18,34.5,386,-2,1.6
クィーンチャーム,7,25.2,5.7,8.0,2000,7,14,3,426,-6,55.0,7,122.3,18,5,54,8,8,9,36.8,432,-4,0.5,7,122.5,14,1,12,12,35.1,436,-6,0.3,11,121.6,18,13,10,10,36.3,442,+8,1.1,1,107.5,11,3,35.7,434,0,-0.3,3,97.3,15,35.9,434,-10,0.0
ハッピーユニバンス,13,10.0,3.0,4.0,2000,7,15,13,472,+24,55.0,10,123.0,17,2,54,13,14,15,36.0,448,-4,1.4,4,112.1,16,16,11,11,36.8,452,-8,0.4,3,120.3,14,9,11,11,33.4,460,+18,0.4,9,107.9,7,15,34.4,442,-10,0.9,1,123.2,12,35.2,452,+4,-0.5
カリテスグレース,5,83.2,15.9,22.5,2000,8,16,1,464,-4,55.0,8,121.4,13,2,55,6,7,8,35.4,468,-6,0.4,16,109.4,16,14,3,3,37.7,474,-4,2.1,17,136.5,18,14,3,3,38.3,478,-4,2.7,1,90.9,5,2,40.4,482,-9,-0.5,1,91.3,9,39.0,491,+25,-0.2
スペランツァデーア,4,12.3,3.2,4.3,2000,8,17,1,444,+6,55.0,2,121.1,13,12,55,6,5,3,35.6,438,-10,0.1,9,122.6,14,3,10,10,35.4,448,0,0.4,10,137.2,18,10,12,11,36.0,448,0,0.4,7,109.0,10,9,35.4,448,0,0.6,5,122.4,7,35.7,448,+6,0.6
アドマイヤピンク,10,10.0,2.5,3.4,2000,8,18,3,466,-6,55.0,7,110.9,16,15,54,13,9,9,36.5,472,0,1.2,2,121.9,13,2,6,6,35.2,472,0,0.4,10,135.6,16,8,11,11,34.4,472,-2,0.5,11,109.9,12,15,35.1,474,+20,0.6,2,122.3,7,34.5,454,0,0.2
