馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
マッサビエル,8,4.9,1.5,2.3,2200,1,1,21,512,+2,56.0,0,0,0,0,0,0,0,0,0,0,0,0,9,184.8,18,14,11,12,36.1,510,+2,0.9,13,148.6,15,15,15,15,35.4,508,0,1.9,1,148.7,9,6,34.2,508,+2,-0.4,1,141.6,1,33.5,506,-8,-0.3
トルークマクト,6,73.6,7.9,13.1,2200,2,2,6,458,-4,57.0,7,146.5,9,7,57,6,6,7,35.7,462,0,0.9,10,135.5,14,14,6,5,35.0,462,+2,0.9,12,155.7,13,5,9,8,35.4,460,+2,2.0,13,228.3,12,14,37.1,458,0,2.4,1,146.0,7,33.9,458,+2,-0.2
ピオネロ,3,9.7,2.2,3.3,2200,3,3,7,494,0,57.0,9,94.3,14,6,57,12,13,0,34.8,494,-4,0.9,3,107.4,10,7,6,7,34.2,498,+10,0.1,6,106.6,14,9,11,9,34.2,488,0,0.4,3,118.4,1,4,34.1,488,+10,0.3,1,105.8,5,33.9,478,-4,0.0
キングストーン,4,6.7,1.6,2.4,2200,4,4,10,496,-4,57.0,4,119.3,11,9,57,2,2,2,34.8,500,0,0.4,2,123.9,13,5,2,2,35.9,500,+10,0.2,1,124.0,11,1,5,5,33.9,490,-4,0.0,4,122.0,6,5,35.8,494,+4,0.3,2,121.9,5,36.7,490,-8,0.0
ザトゥルーエアー,2,5.2,1.4,2.1,2200,5,5,3,468,-6,57.0,3,106.1,13,8,57,8,8,5,34.9,474,+4,0.6,1,135.0,10,7,6,6,34.7,470,-2,-0.2,2,124.0,11,5,8,8,33.7,472,+6,0.0,8,120.6,15,7,34.1,466,+10,0.8,1,119.6,2,35.6,456,-4,-0.2
ウエスタンレベッカ,9,89.3,11.9,19.7,2200,6,6,14,458,+8,55.0,9,149.9,9,3,52,1,1,1,37.9,450,-2,1.8,9,111.7,16,13,1,1,39.9,452,-2,1.5,1,108.5,10,9,1,1,37.4,454,-4,-0.1,6,112.0,6,1,40.0,458,+8,1.0,12,95.5,7,34.5,450,-4,1.4
コモノドラゴン,7,83.1,10.9,18.0,2200,7,7,3,490,0,57.0,12,107.9,13,2,57,5,5,7,36.5,490,+4,2.4,10,137.2,11,11,2,2,36.9,486,-2,2.0,12,114.0,14,12,9,9,40.2,488,+12,3.5,1,121.4,6,5,35.2,476,-4,0.0,2,121.9,4,34.3,480,+10,0.1
グリュイエール,1,2.4,1.2,1.5,2200,7,8,18,488,+10,56.0,3,148.0,14,8,55,6,7,8,35.4,478,+6,0.6,1,130.9,11,10,7,6,33.5,472,+6,-0.1,9,134.1,15,14,9,9,34.5,466,-2,0.3,9,107.3,10,10,35.2,468,+8,0.9,1,95.6,2,33.7,460,-8,-0.1
ヤマイチパートナー,5,7.2,1.7,2.5,2200,8,9,3,508,+2,57.0,2,146.4,15,3,57,6,6,7,34.1,506,0,0.2,1,162.7,13,10,7,7,35.6,506,-4,0.0,8,122.5,13,8,12,12,34.9,510,+6,0.5,3,151.7,1,5,36.1,504,0,0.1,2,135.1,4,35.4,504,+4,0.1
マイティースコール,10,46.6,6.9,11.4,2200,8,10,3,480,0,57.0,13,147.9,15,6,57,1,1,1,36.2,480,+2,1.7,1,146.9,9,7,1,1,37.0,478,-2,-0.4,5,97.5,12,2,5,4,35.3,480,+16,0.3,11,122.8,6,2,36.1,464,+2,0.8,11,109.0,1,36.5,462,-6,1.3
