馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ペイシャリサ,7,157.5,28.6,52.5,1400,1,1,5,458,-10,54.0,13,73.1,14,3,54,9,11,0,37.2,468,+4,2.4,9,97.0,11,5,11,11,38.3,464,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヴォーガ,1,3.6,1.3,1.9,1400,1,2,6,448,+8,55.0,3,73.9,15,9,54,12,8,0,37.2,440,-4,0.5,5,97.3,17,12,3,2,34.7,444,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サクラトップビクト,8,75.9,9.6,17.3,1400,2,3,3,462,+6,54.0,6,74.0,16,15,54,11,10,0,38.6,456,+2,1.7,14,99.0,18,11,18,18,35.3,454,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダイメイライナー,4,2.6,1.1,1.4,1400,2,4,2,482,-2,54.0,3,72.3,16,2,52,6,5,0,37.5,484,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウインポディオ,12,163.5,19.4,35.5,1400,3,5,4,454,+6,55.0,12,73.9,16,2,54,11,11,0,38.4,448,-4,1.6,10,57.7,14,7,11,0,34.6,452,+2,1.4,12,72.3,15,11,6,7,39.5,450,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コンプレアンノ,16,105.0,14.7,26.8,1400,3,6,3,428,-4,54.0,11,99.9,16,14,54,12,12,12,35.0,432,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オリジナルデザイン,5,85.0,9.4,16.9,1400,4,7,2,486,0,54.0,11,73.8,16,13,54,14,14,0,36.4,486,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダズリングテソーロ,10,7.1,1.8,2.9,1400,4,8,3,492,+10,55.0,3,71.6,15,1,54,2,2,0,35.8,482,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クモノカヨイジ,15,43.5,9.0,16.2,1400,5,9,10,436,+8,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウイニングムスメ,9,65.4,8.8,15.9,1400,5,10,2,430,-8,54.0,8,73.2,16,8,54,15,16,0,37.3,438,+8,1.3,15,86.4,18,14,12,14,37.0,430,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラブパレード,11,41.9,4.9,8.7,1400,6,11,1,470,+4,51.0,5,75.4,14,1,51,5,5,0,39.2,466,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ホノカ,6,35.9,5.3,9.4,1400,6,12,3,478,+8,54.0,16,97.6,16,10,54,2,2,2,38.0,470,0,2.6,9,84.9,18,7,4,6,35.9,470,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リネンカイソク,13,305.9,48.1,88.3,1400,7,13,1,464,-2,55.0,13,75.4,16,6,55,11,11,0,39.2,466,-2,2.4,17,73.4,18,12,17,16,35.8,468,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ネコビッチ,2,10.9,2.0,3.3,1400,7,14,2,470,+2,55.0,4,72.9,16,12,52,16,14,0,36.9,468,0,1.0,5,74.3,15,2,13,12,37.4,468,+2,0.9,14,98.7,18,6,18,18,34.7,466,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
セラミスト,3,4.6,1.3,2.1,1400,8,15,2,478,+4,54.0,3,72.2,16,13,54,4,2,0,37.4,474,+10,0.3,6,74.0,15,2,4,5,39.3,464,+6,1.7,3,59.5,12,2,3,3,36.3,458,+2,0.3,10,72.0,16,5,37.4,456,0,1.8,0,0,0,0,0,0,0
マーキュリー,14,78.2,10.7,19.4,1400,8,16,3,446,-8,52.0,9,72.1,15,9,52,13,11,0,35.0,454,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
