馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ロードヴァンドール,2,7.0,1.7,2.5,2000,1,1,13,470,-8,56.0,3,120.5,10,10,56,1,1,1,34.9,478,-2,0.1,1,123.1,16,7,1,1,36.5,480,+2,0.0,4,110.8,11,4,1,1,34.7,478,+2,0.5,5,125.5,3,1,36.6,476,0,1.7,0,0,0,0,0,0,0
アグネスフォルテ,6,11.7,2.1,3.3,2000,2,2,2,440,-4,56.0,2,133.3,10,8,56,2,2,2,34.6,444,-2,0.1,4,120.2,13,2,5,5,35.6,446,-6,0.4,7,121.6,10,2,3,3,35.8,452,+10,1.2,5,96.4,2,9,36.7,442,-2,0.9,7,122.8,3,37.6,444,-2,1.8
ホットファイヤー,5,26.6,4.4,7.2,2000,3,3,7,458,+2,56.0,1,123.9,16,1,56,1,1,1,36.7,456,0,-0.2,2,124.7,18,4,1,1,37.9,456,-2,0.2,4,95.3,16,9,2,3,35.0,458,+2,0.0,4,95.9,9,3,36.9,456,+10,0.6,4,108.7,2,36.6,446,0,0.4
ゼンノタヂカラオ,1,3.9,1.2,1.6,2000,4,4,3,504,+4,56.0,3,123.5,10,4,56,4,4,4,37.0,500,-10,1.3,1,121.9,18,15,5,6,36.3,510,-4,-0.4,2,123.5,16,5,8,8,35.5,514,+12,0.0,3,110.1,4,8,35.5,502,0,0.5,2,107.9,3,33.9,502,+4,0.1
ノガロ,3,3.3,1.2,1.8,2000,5,5,3,514,-4,56.0,4,123.6,10,9,56,6,6,4,37.1,518,-2,1.4,4,107.8,9,8,3,2,35.6,520,+10,0.9,3,121.0,16,8,9,9,34.8,510,-6,0.3,1,121.8,7,2,36.6,516,+4,-0.6,4,108.4,1,36.0,512,-4,0.5
リングオブハピネス,7,87.3,19.1,32.2,2000,6,6,2,444,-4,54.0,9,109.5,9,9,54,1,2,0,35.9,448,-6,1.9,1,96.1,16,10,14,13,35.1,454,-8,-0.1,2,97.0,12,7,1,1,35.1,462,-6,0.3,4,96.8,4,5,36.2,468,0,0.8,0,0,0,0,0,0,0
ラスイエットロス,9,30.6,4.2,6.8,2000,6,7,3,402,-6,54.0,1,124.4,16,4,54,3,2,3,36.3,408,-2,0.0,3,108.1,16,2,4,5,36.0,410,+4,1.1,9,109.7,16,4,12,13,34.6,406,-8,1.0,6,111.2,7,2,35.0,414,0,0.9,4,113.3,14,34.8,414,0,0.4
キャノンストーム,4,31.4,5.3,8.7,2000,7,8,2,494,-4,56.0,8,109.2,10,8,56,5,5,0,34.8,498,-4,1.9,5,94.4,12,6,7,7,34.4,502,-2,0.7,8,125.4,15,14,4,6,35.7,504,-4,1.6,8,121.8,6,4,34.2,508,+4,0.5,1,109.5,15,35.7,504,0,-0.3
ダノンシャルマン,8,3.0,1.2,1.8,2000,7,9,10,498,-6,56.0,3,150.8,11,4,56,3,3,4,36.4,504,+12,0.9,3,111.8,9,7,4,3,33.5,492,0,0.1,1,112.9,14,11,2,2,34.8,492,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スズカバーディー,10,70.4,8.8,14.8,2000,8,10,33,424,-6,56.0,2,89.5,13,5,54,5,7,4,35.2,430,-12,0.0,1,71.3,9,2,6,5,35.7,442,+4,-0.2,4,71.9,10,7,10,10,35.1,438,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スパーキングジョイ,11,165.4,16.1,27.2,2000,8,11,13,490,+2,56.0,8,121.4,16,11,56,12,11,9,35.1,488,+2,0.7,9,125.5,15,2,4,4,35.8,486,+6,1.7,6,122.3,10,5,8,7,35.2,480,+4,1.1,6,111.5,13,11,36.4,476,-6,0.7,1,112.5,5,34.8,482,0,0.0
