馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ザハッピエスト,11,38.2,4.0,23.8,1800,1,1,10,410,+14,55.0,12,94.3,15,10,55,7,6,9,35.8,396,-6,1.3,13,97.5,16,2,5,6,34.7,402,+4,0.9,1,107.4,18,2,3,4,34.0,398,-2,-0.1,5,106.3,8,2,35.2,400,+10,0.2,8,96.2,10,36.4,390,-12,0.5
アートフェスタ,6,10.1,1.4,6.1,1800,2,2,2,494,0,57.0,2,120.4,16,8,57,8,9,9,34.3,494,-4,0.4,6,121.5,10,10,8,8,34.7,498,+4,0.5,6,122.4,16,4,4,4,37.9,494,-12,0.3,6,95.1,15,12,35.5,506,-10,0.7,7,94.8,3,34.3,516,+10,0.4
ダイワスキャンプ,3,20.6,2.0,10.7,1800,3,3,1,428,+10,57.0,6,94.1,18,9,57,13,13,0,34.2,418,-2,0.2,7,95.2,16,12,9,11,35.8,420,-4,0.8,9,96.1,15,4,14,13,34.7,424,-12,1.0,5,108.0,15,7,33.8,436,+4,0.2,5,94.1,7,34.5,432,-4,0.7
クリノダイシャリン,10,98.6,9.0,56.4,1800,4,4,0,494,0,55.0,9,82.3,18,10,54,15,17,0,34.3,494,-2,0.8,10,114.1,12,7,10,11,37.8,496,-2,1.1,2,113.7,15,5,9,10,38.1,498,-2,0.1,2,107.0,13,6,39.2,500,-4,1.1,15,118.3,1,43.1,504,-2,3.5
クラウンジーニアス,2,81.7,6.5,40.3,1800,4,5,9,488,-12,54.0,7,116.8,9,1,54,2,2,6,40.1,500,+2,2.2,5,116.3,9,9,2,2,40.0,498,-4,1.1,13,152.5,13,13,9,8,39.5,502,+2,4.2,10,122.5,7,14,34.5,500,+14,0.8,15,138.7,12,36.4,486,0,1.7
ダイチラディウス,12,188.3,13.2,83.9,1800,5,6,1,434,-4,51.0,11,112.8,11,5,56,10,9,9,35.1,438,-6,2.0,5,109.7,9,7,8,8,35.2,444,-6,0.8,8,125.9,8,1,7,7,34.5,450,0,0.6,13,123.2,13,11,35.2,450,-4,1.8,10,94.9,4,36.0,454,+2,0.8
トレジャートローヴ,4,10.3,1.6,7.9,1800,5,7,1,448,-2,54.0,10,95.9,14,1,56,6,5,0,35.1,450,0,0.9,4,96.9,10,3,6,6,34.8,450,-2,0.4,4,99.1,10,5,10,9,36.6,452,+4,0.5,1,96.7,2,7,34.5,448,-2,-0.3,3,70.1,12,33.7,450,0,0.2
スカーレットデビル,8,111.0,8.8,55.4,1800,6,8,2,478,+2,57.0,9,121.3,16,9,57,14,15,0,33.9,476,-2,1.0,7,109.2,12,6,2,2,33.7,478,+2,0.6,6,122.4,15,2,8,8,35.2,476,-4,1.3,6,122.9,2,4,36.3,480,+8,1.4,7,97.1,16,34.0,472,+4,0.5
アールブリュット,1,1.2,1.0,1.1,1800,6,9,3,476,0,55.0,3,121.1,14,8,55,7,8,8,33.5,476,+4,0.2,5,93.9,12,11,6,6,34.8,472,-2,0.5,2,109.1,10,5,6,6,34.0,474,+8,0.3,1,105.3,4,10,33.2,466,+6,-0.1,7,109.5,14,35.1,460,-6,0.7
ケンブリッジヒカリ,13,85.6,12.0,76.4,1800,7,10,0,466,-12,52.0,18,83.6,18,18,53,6,6,0,36.4,478,+8,2.1,15,83.0,16,4,6,8,36.1,470,0,1.7,14,110.2,16,14,2,2,36.5,470,-8,2.5,1,92.1,4,1,39.4,478,-10,-1.2,7,94.1,9,42.6,488,+1,2.0
プールアンレーヴ,9,92.1,7.5,46.9,1800,7,11,9,456,-4,54.0,14,96.2,16,3,56,5,16,16,36.6,460,-10,1.8,14,122.1,16,7,2,2,36.4,470,+4,1.4,1,110.5,16,6,1,2,36.3,466,-4,-0.2,9,109.8,4,6,35.5,470,+2,0.7,4,108.8,1,35.3,468,+2,0.2
アイノカケハシ,7,8.1,1.6,7.6,1800,8,12,2,428,-4,55.0,8,120.9,16,15,55,11,11,0,33.7,432,0,0.6,5,109.0,16,6,14,14,33.2,432,+14,0.2,6,121.0,18,1,16,16,35.1,418,-4,0.5,9,121.6,18,18,34.9,422,-2,0.8,3,120.1,6,34.6,424,-4,0.2
トーセンカナロア,5,43.7,3.8,22.5,1800,8,13,1,482,+2,57.0,8,94.3,18,8,57,7,8,0,34.7,480,0,0.4,8,94.5,16,3,7,7,34.9,480,-2,0.5,11,122.5,15,13,5,3,35.6,482,0,1.4,7,108.7,13,5,36.2,482,-12,0.6,5,108.1,12,35.0,494,+6,0.4
