馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ライトブリンガー,7,29.8,4.9,7.4,1800,1,1,3,460,-4,56.0,7,87.7,16,15,55,9,11,0,39.2,464,-2,1.4,5,86.6,16,1,7,7,38.3,466,+2,0.9,8,108.2,16,12,3,3,38.2,464,+6,1.6,11,83.3,4,9,35.4,458,0,1.1,10,96.9,4,35.5,458,-6,1.2
シゲルシロカジキ,13,369.5,61.0,94.3,1800,1,2,2,478,-6,53.0,15,116.8,16,12,53,15,15,11,40.8,484,+4,3.0,10,118.3,16,4,14,14,39.9,480,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジューンフォルテ,10,598.7,76.8,118.7,1800,2,3,2,444,+10,54.0,12,116.8,16,12,54,16,16,15,38.3,434,-8,2.1,11,115.5,14,10,14,14,38.5,442,0,2.8,11,117.4,15,12,15,15,39.7,442,0,4.3,15,117.4,2,15,39.0,442,-4,5.0,15,119.5,16,39.3,446,0,5.1
ブリーズスズカ,4,4.3,1.4,1.9,1800,2,4,1,454,0,56.0,4,114.1,16,16,56,7,7,1,39.7,454,-4,0.6,5,116.1,16,12,13,11,38.1,458,-2,0.5,3,114.5,16,8,10,11,38.1,460,0,1.0,2,115.2,12,8,38.1,460,+2,0.4,3,116.2,4,39.5,458,0,0.2
マーベラスシチー,9,120.6,21.9,33.7,1800,3,5,0,546,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アイファーウタオー,16,21.8,6.3,9.5,1800,3,6,35,498,+22,56.0,7,110.8,9,6,54,3,4,4,37.4,476,0,2.0,7,97.9,12,6,7,9,36.7,476,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マコトシャムロック,14,3.0,1.5,2.1,1800,4,7,26,494,+4,56.0,4,109.8,10,7,55,4,5,0,34.7,490,0,0.4,4,110.3,12,4,1,1,35.5,490,-12,0.5,5,113.6,11,9,11,11,36.9,502,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ストンライティング,8,179.0,16.9,26.1,1800,4,8,3,438,0,56.0,10,87.2,15,12,56,8,7,0,38.2,438,-4,1.7,7,86.5,15,1,11,6,38.1,442,+4,0.8,5,87.1,16,3,14,12,37.5,438,-2,1.4,12,114.6,11,14,39.0,440,0,2.2,7,75.4,13,38.2,440,0,1.2
デューズワイルズ,3,6.8,1.7,2.4,1800,5,9,1,472,-6,56.0,2,113.7,16,13,56,12,12,11,38.3,478,0,0.2,11,88.4,16,12,9,11,39.6,478,+2,1.5,12,117.1,15,8,7,6,40.5,476,-2,3.2,4,116.7,6,6,40.3,478,0,1.3,2,117.0,6,38.7,478,0,0.3
エイシンリキュウ,5,25.0,5.1,7.6,1800,5,10,0,478,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ニホンピロフィート,15,67.5,13.0,19.9,1800,6,11,2,512,+4,56.0,11,116.5,16,13,56,1,1,1,39.8,508,-4,1.8,13,116.8,16,6,2,2,41.4,512,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エイム,6,38.5,8.0,12.2,1800,6,12,11,458,+2,56.0,11,114.4,16,9,56,6,7,7,39.5,456,-2,2.0,5,116.6,16,9,3,3,39.1,458,0,0.5,6,116.1,15,6,6,6,39.1,458,+10,1.8,6,97.8,10,2,38.4,448,-4,1.6,6,122.6,6,36.7,452,-8,1.0
グラウス,12,26.6,4.7,7.1,1800,7,13,3,462,-4,51.0,7,121.2,17,5,54,17,17,16,35.3,466,+4,1.5,9,110.6,16,7,9,8,34.9,462,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ワラグートレイク,11,153.4,32.9,50.8,1800,7,14,2,506,-8,56.0,13,88.6,16,6,55,14,14,0,37.9,514,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カフェブリッツ,1,6.2,1.7,2.3,1800,8,15,4,564,-12,55.0,6,114.9,16,15,56,14,15,12,38.2,576,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウカマクラ,2,6.2,1.7,2.3,1800,8,16,14,520,+4,56.0,2,115.9,16,5,56,9,11,6,37.5,516,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
