馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
チャップリン,6,10.9,1.9,3.4,1800,1,1,1,488,-2,57.0,3,121.2,11,5,57,2,2,5,38.0,490,+2,0.1,7,108.3,13,8,2,2,37.8,488,-2,0.6,3,113.8,9,7,2,2,38.6,490,+4,0.3,4,123.8,8,6,37.5,486,0,0.5,5,114.3,7,38.5,486,+4,0.6
アセイラント,14,35.6,6.9,13.9,1800,1,2,2,528,+6,57.0,7,72.3,14,8,57,12,11,0,36.9,522,+2,1.1,9,114.7,10,4,2,3,39.4,520,0,2.0,5,128.4,8,1,1,1,38.7,520,0,1.7,12,121.5,2,1,40.3,520,-6,2.6,13,115.2,9,39.8,526,-4,2.3
ピエノフィオレ,4,67.1,12.9,26.3,1800,2,3,13,444,+4,55.0,14,108.5,16,8,54,9,10,11,39.8,440,-8,3.4,3,116.4,10,4,2,2,37.4,448,-2,0.7,6,114.4,16,1,4,3,38.8,450,-4,1.3,1,106.1,3,3,37.5,454,+8,-0.2,4,107.7,7,39.6,446,+4,0.7
イトハユリ,9,22.4,3.8,7.4,1800,2,4,7,486,+12,55.0,4,114.7,13,7,55,5,5,3,37.8,474,+12,0.4,5,116.1,16,9,15,16,37.6,462,-8,0.8,1,102.5,10,10,1,1,39.6,470,-5,-0.3,4,97.4,2,10,40.9,475,+3,0.8,3,92.6,8,40.6,472,+2,1.0
ヤサカナンティー,3,54.1,17.8,36.6,1800,3,5,1,486,+6,54.0,7,73.4,16,13,57,16,16,0,36.1,480,0,1.1,8,73.3,13,3,12,12,37.4,480,+10,1.0,15,106.8,16,5,6,7,39.2,470,-6,2.3,5,58.7,11,8,35.5,476,-2,0.7,12,72.3,1,37.0,478,+4,1.6
アブニール,13,167.7,17.7,36.4,1800,3,6,10,442,+6,55.0,6,108.9,14,9,55,13,13,8,39.4,436,+2,1.2,4,108.2,11,6,11,11,38.6,434,-12,0.8,8,71.6,16,10,13,12,35.8,446,+6,0.5,9,86.0,8,8,37.4,440,-4,1.0,8,86.1,15,37.4,444,+6,0.9
ウォーターフレアー,1,125.8,15.2,31.2,1800,4,7,2,498,+6,55.0,7,116.5,11,11,54,2,2,2,40.6,492,-12,1.0,8,113.0,12,1,5,5,38.0,504,+16,1.0,7,113.4,16,10,8,9,38.3,488,0,1.3,5,114.4,4,4,38.8,488,-2,1.6,6,112.6,6,38.0,490,-6,0.6
オンワードハンター,7,7.2,1.7,2.9,1800,4,8,0,468,0,56.0,3,113.3,13,12,56,12,13,12,36.8,468,+2,0.1,6,126.7,12,7,12,12,37.9,466,+2,1.2,2,112.6,12,11,11,11,37.4,464,-4,0.0,3,112.8,5,10,37.0,468,0,0.7,3,120.6,6,37.1,468,0,0.4
ブルーガーディアン,15,105.1,10.0,20.4,1800,5,9,2,466,-4,57.0,13,87.3,16,13,57,8,8,0,38.8,470,-6,2.2,4,84.5,16,14,5,5,37.9,476,-10,0.7,12,84.8,16,13,8,8,37.2,486,+4,0.6,5,85.4,2,10,37.5,482,0,0.6,7,85.2,10,37.8,482,0,0.7
メイショウブーケ,11,13.3,2.1,4.0,1800,5,10,1,468,-2,55.0,4,113.3,9,8,55,6,6,6,37.3,470,-2,1.2,2,111.8,14,5,6,6,37.8,472,+2,0.0,12,117.2,12,12,3,3,39.2,470,+6,2.1,8,114.7,7,7,39.4,464,+4,1.6,7,115.7,11,39.4,460,-2,0.5
