馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
フジノナデシコ,5,11.4,1.7,2.7,1700,1,1,1,462,-2,52.0,4,106.5,11,3,52,3,6,6,38.3,464,+2,0.6,5,106.9,13,10,8,8,38.4,462,+4,1.1,8,106.2,10,5,10,8,36.6,458,+6,0.8,1,114.8,14,12,38.8,452,-2,-0.3,3,115.9,11,38.2,454,-2,0.4
ディアドナテロ,1,4.0,1.4,2.1,1700,2,2,1,482,-8,57.0,6,107.1,15,15,57,4,5,3,38.5,490,+8,1.1,6,85.0,16,9,8,7,36.8,482,-2,0.7,1,85.1,16,12,6,6,36.4,484,-4,-0.1,5,85.0,11,10,37.0,488,+2,0.2,3,85.4,13,37.0,486,0,0.2
グラディス,13,85.7,9.0,16.0,1700,3,3,1,486,-4,53.0,9,70.0,11,5,55,3,3,0,35.5,490,0,0.9,14,70.4,15,7,1,1,36.1,490,0,1.3,1,89.2,10,1,1,1,37.7,490,+3,-0.4,3,104.5,2,1,40.2,487,+2,1.2,1,89.7,1,38.3,485,0,-1.4
ジェット,10,46.3,4.8,8.4,1700,4,4,4,488,+6,54.0,12,84.3,15,4,57,10,10,0,37.4,482,+4,2.0,10,106.5,15,2,12,12,39.7,478,0,1.7,8,114.8,16,11,2,2,39.5,478,0,1.1,4,106.2,6,1,39.2,478,-4,0.9,10,85.6,12,38.4,482,+8,1.1
ドゥラリュール,3,5.5,1.7,2.7,1700,4,5,25,468,+4,54.0,14,99.0,14,4,56,9,9,0,37.4,464,-10,1.4,6,116.3,16,1,8,8,37.9,474,+20,1.2,1,107.1,13,5,2,2,37.8,454,-2,-0.5,2,109.2,8,5,38.0,456,0,0.2,0,0,0,0,0,0,0
マックスユーキャン,7,67.4,7.4,13.1,1700,5,6,2,486,-8,55.0,9,107.2,9,4,55,9,8,8,38.1,494,-2,1.5,11,105.3,13,7,12,12,37.7,496,+4,1.5,4,106.8,15,2,15,14,38.8,492,-2,0.3,8,115.3,5,14,38.2,494,+2,1.5,10,114.4,2,38.8,492,-6,2.0
エイシンキロオル,6,70.8,7.3,13.0,1700,5,7,2,448,+4,54.0,8,60.0,12,2,54,11,11,0,35.3,444,+2,1.1,9,70.7,14,9,11,11,35.1,442,+4,0.6,11,96.6,16,14,11,13,36.1,438,-8,1.6,6,82.7,7,7,35.1,446,+2,0.3,9,94.7,7,35.5,444,0,1.0
トウケイフクキタル,11,18.9,3.1,5.2,1700,6,8,2,458,-6,54.0,6,155.9,8,2,54,8,8,6,40.3,464,-2,2.2,7,107.1,13,8,3,3,39.0,466,0,1.3,4,106.3,13,3,4,4,38.3,466,0,0.6,15,117.2,15,3,41.4,466,+4,2.6,5,111.5,10,38.2,462,-6,1.6
フェンガリ,9,135.4,16.2,29.0,1700,6,9,1,506,-8,55.0,14,72.8,16,1,55,16,16,0,36.7,514,+14,1.7,12,106.9,12,12,5,7,43.8,500,-6,4.4,8,85.4,16,4,11,11,37.6,506,-4,0.7,11,114.7,2,13,37.9,510,+2,2.2,2,88.4,2,37.8,508,0,0.2
ハギノスノーボール,4,2.0,1.1,1.3,1700,7,10,3,484,-4,54.0,1,104.1,13,10,56,4,4,1,37.4,488,0,-0.4,3,113.8,16,14,2,2,38.6,488,0,0.6,3,112.8,14,1,1,1,38.2,488,+6,0.1,2,113.8,15,1,38.1,482,-12,0.7,4,117.2,10,39.7,494,0,1.5
デジタルフラッシュ,2,13.4,2.2,3.5,1700,7,11,1,450,-14,57.0,8,106.8,10,6,56,6,6,5,40.0,464,0,2.2,8,96.7,16,9,11,10,37.2,464,+4,1.1,15,99.4,16,1,10,12,37.8,460,+10,2.2,3,114.2,4,4,37.7,450,-10,0.4,3,115.4,10,39.1,460,-6,0.3
ドミナドール,12,43.2,6.4,11.4,1700,8,12,8,472,+6,53.0,14,99.7,16,14,56,15,14,0,38.4,466,-8,2.9,12,117.0,14,3,5,5,42.3,474,-2,3.3,1,109.2,15,5,3,3,39.4,476,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サダムダイジョウブ,8,53.9,5.1,9.0,1700,8,13,1,498,-4,57.0,7,106.4,10,3,57,4,4,3,39.8,502,-2,1.8,6,106.9,13,1,12,11,38.3,504,-2,1.1,12,107.9,12,6,10,10,39.5,506,0,2.3,8,108.8,4,5,40.6,506,0,2.5,2,104.8,10,38.3,506,-4,0.1
