馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
モンテエベレスト,5,3.0,1.4,1.6,1600,1,1,30,502,+6,57.0,3,95.2,16,2,57,5,6,0,34.8,496,-4,0.5,3,94.3,16,14,9,7,34.1,500,+8,0.1,7,96.8,16,8,13,7,36.3,492,-10,0.7,10,108.8,1,12,34.4,502,+4,0.7,3,95.4,13,34.2,498,0,0.2
ザハッピエスト,13,6.4,2.0,2.7,1600,1,2,20,402,+4,54.0,1,107.4,18,2,54,3,4,0,34.0,398,-2,-0.1,5,106.3,18,8,2,2,35.2,400,+10,0.2,8,96.2,16,10,2,3,36.4,390,-12,0.5,7,112.9,13,4,34.2,402,0,1.0,0,0,0,0,0,0,0
ダイワブレイディ,6,8.1,2.4,3.3,1600,2,3,11,508,+8,55.0,12,108.9,16,9,57,7,7,9,35.0,500,+2,0.7,6,108.9,16,1,3,3,35.0,498,-16,0.4,8,94.6,13,9,6,6,34.0,514,+4,0.8,10,108.0,13,3,35.3,510,+8,1.0,2,109.5,1,36.0,502,-16,0.7
イオラニ,8,21.8,4.3,6.2,1600,2,4,9,486,+4,55.0,10,112.2,16,11,54,7,8,10,37.1,482,0,1.3,5,106.2,12,11,7,5,38.5,482,-6,0.5,14,121.2,16,6,16,16,34.1,488,-4,1.8,8,122.8,14,9,34.7,492,+8,0.6,10,109.5,7,35.5,484,-2,0.5
ファイナルブロー,14,61.0,9.2,13.6,1600,3,5,8,432,+10,57.0,15,108.8,18,14,57,17,18,18,34.9,422,-4,1.8,10,69.7,12,5,12,12,34.4,426,+2,0.6,14,70.0,18,5,18,17,34.5,424,0,1.0,10,82.0,9,9,35.4,424,+8,0.8,12,83.0,6,34.5,416,+2,1.0
ピエールドリュヌ,3,6.5,2.3,3.3,1600,3,6,14,482,+8,53.0,9,120.6,12,10,54,4,4,9,34.2,474,0,0.8,6,106.7,17,17,7,9,35.0,474,+2,0.3,9,120.4,13,8,1,1,37.1,472,-2,1.1,6,107.6,3,11,34.3,474,-6,0.6,7,106.2,6,34.6,480,+22,0.5
オルロフ,12,11.5,3.4,4.9,1600,4,7,18,522,+16,56.0,14,124.3,14,2,54,7,7,10,47.8,506,-2,11.1,9,106.0,16,7,6,6,38.7,508,+12,1.5,11,124.4,12,5,2,2,38.7,496,-10,2.7,4,108.4,3,1,34.4,506,+4,0.4,3,108.8,6,34.8,502,+2,0.9
トスカニーニ,9,185.6,23.4,34.8,1600,4,8,6,462,+6,57.0,16,83.5,18,1,57,18,17,0,34.6,456,0,1.6,14,107.7,18,1,4,4,34.8,456,+10,0.9,8,107.0,16,2,5,5,35.8,446,-10,0.7,14,108.6,1,1,36.9,456,0,1.4,7,124.0,8,36.9,456,-4,0.5
バイオレットムーン,16,235.9,26.0,38.7,1600,5,9,5,526,0,57.0,17,113.2,18,17,57,2,4,0,41.9,526,+20,6.1,15,97.0,18,14,13,13,37.1,506,-6,2.5,9,95.8,16,9,1,1,36.3,512,0,0.8,3,87.2,4,4,38.1,512,-10,1.7,14,114.1,7,41.7,522,+4,4.3
スズトラッド,11,108.3,18.6,27.8,1600,5,10,29,490,-2,57.0,14,83.4,16,5,54,14,12,0,34.8,492,-2,1.4,13,88.1,16,3,16,15,37.1,494,-4,2.0,2,85.9,16,15,2,2,36.6,498,0,0.4,14,87.5,1,15,38.0,498,+8,2.4,8,86.3,7,38.9,490,+2,1.0
