馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
プレイヤーサムソン,6,9.2,2.0,3.0,1800,1,1,4,462,-6,56.0,8,122.7,12,10,55,6,6,6,35.7,468,+10,0.9,1,121.8,13,12,10,4,34.5,458,+6,-0.4,2,110.4,11,1,6,7,34.6,452,-12,0.1,2,116.1,6,2,34.9,464,0,0.1,0,0,0,0,0,0,0
メイショウタチマチ,2,4.0,1.4,2.0,1800,2,2,2,476,-14,54.0,2,120.5,10,8,54,7,7,7,34.2,490,0,0.1,1,122.7,14,7,1,1,35.6,490,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カミノライデン,9,213.4,33.2,53.2,1800,3,3,1,452,-2,56.0,14,123.4,15,5,56,11,10,8,36.2,454,+8,2.0,11,94.9,14,1,11,9,36.2,446,+4,0.8,11,111.4,11,7,11,11,34.8,442,-2,1.9,7,95.2,17,15,34.2,444,+4,1.4,1,108.5,3,34.7,440,-4,-0.4
サトノキングダム,1,2.8,1.2,1.6,1800,4,4,4,462,-6,56.0,1,96.8,16,10,55,15,7,5,35.1,468,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジュンヴァルカン,3,6.4,1.6,2.3,1800,5,5,16,516,+4,56.0,1,107.9,12,9,55,8,6,0,35.2,512,+6,0.0,4,129.8,11,10,7,7,34.9,506,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラグルーラ,4,4.6,1.4,1.9,1800,6,6,3,452,-2,56.0,1,120.7,15,2,56,6,6,4,35.3,454,-6,-0.1,4,125.6,13,11,10,11,34.7,460,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ツーエムレジェンド,7,32.8,6.0,9.5,1800,6,7,2,460,-2,56.0,12,95.0,18,16,56,17,16,0,35.2,462,0,0.9,6,95.3,16,8,12,12,34.4,462,-2,0.9,1,95.0,14,7,8,8,35.3,464,+8,-0.2,4,95.3,10,11,35.3,456,0,0.1,0,0,0,0,0,0,0
スマートスペクター,10,17.7,3.5,5.4,1800,7,8,1,436,-10,56.0,4,94.2,12,9,56,9,9,0,33.9,446,+16,0.5,1,94.8,15,7,11,10,34.3,430,-4,0.0,7,82.7,16,16,3,3,35.3,434,-2,0.5,3,83.1,3,7,36.1,436,0,0.3,0,0,0,0,0,0,0
ネイビーブルー,5,31.0,4.5,7.2,1800,7,9,2,482,-4,56.0,7,121.4,16,14,56,4,6,5,35.3,486,+6,0.7,1,122.9,16,10,4,5,34.0,480,-2,0.0,2,123.0,11,5,5,4,35.3,482,-10,0.0,7,110.3,8,9,40.7,492,0,1.7,0,0,0,0,0,0,0
マコトルーメン,8,25.3,4.9,7.7,1800,8,10,11,478,+2,56.0,5,125.7,7,5,55,1,1,1,35.3,476,-2,0.7,10,95.1,12,4,10,10,33.5,478,+6,0.9,3,94.8,18,7,17,17,33.5,472,-10,1.0,5,71.4,12,16,35.3,482,+2,0.8,1,71.4,3,35.1,480,0,0.0
スクエアフォールド,11,70.7,9.1,14.6,1800,8,11,7,468,-4,56.0,12,123.4,16,16,55,14,15,16,34.7,472,+2,0.8,4,109.8,8,6,5,5,34.6,470,+2,0.3,1,95.3,18,12,13,13,34.3,468,0,0.0,10,84.4,17,12,35.5,468,0,1.7,0,0,0,0,0,0,0
