馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
シンゼンレンジャー,6,31.4,6.2,8.7,1900,1,1,3,510,+8,53.0,6,113.2,16,7,56,13,13,15,37.5,502,-2,0.7,9,83.4,16,1,13,13,35.7,504,+14,0.5,9,84.1,16,6,6,6,36.4,490,-6,1.1,7,112.9,4,6,39.0,496,+4,1.3,1,95.1,3,34.7,492,-4,-0.4
トミケンユークアイ,13,42.4,11.2,16.0,1900,2,2,5,490,-2,54.0,16,115.6,16,16,54,1,1,5,41.8,492,+2,3.9,11,105.2,14,1,3,3,38.4,490,+4,1.0,1,102.9,11,9,1,1,37.3,486,+2,0.0,6,104.8,15,2,37.6,484,+4,1.1,1,102.8,10,35.9,480,-4,-0.1
オーブルチェフ,12,87.4,19.9,28.3,1900,3,3,5,520,0,54.0,10,112.9,16,4,54,12,12,15,38.4,520,0,1.2,13,96.7,14,6,13,14,37.0,520,+8,2.0,15,114.6,16,3,14,14,39.3,512,+4,3.7,11,110.9,10,16,36.4,508,-10,1.7,15,97.3,16,37.6,518,+2,1.7
スターバリオン,10,64.9,12.2,17.3,1900,4,4,1,504,+6,54.0,10,113.9,12,3,56,9,10,11,37.7,498,-10,2.0,8,124.5,11,7,9,10,36.6,508,0,0.8,12,105.3,14,3,12,12,37.8,508,+16,1.1,2,111.2,7,6,35.5,492,-4,0.0,1,130.3,15,36.0,496,-6,0.0
ダブルスター,1,16.2,3.4,4.6,1900,4,5,1,508,0,55.0,4,113.2,12,4,56,3,3,3,37.8,508,-10,1.3,14,114.0,16,1,2,2,40.9,518,+6,2.3,7,105.0,14,7,7,8,37.7,512,+1,0.8,4,97.8,15,5,39.7,511,-1,1.0,3,112.8,3,37.5,512,+2,0.2
ナリタポセイドン,8,42.0,8.0,11.3,1900,5,6,1,494,-4,54.0,9,113.9,12,11,56,12,12,12,37.1,498,+18,2.0,10,131.9,15,4,15,15,36.8,480,-10,1.3,5,110.0,14,1,14,14,36.1,490,+4,0.5,2,111.7,11,14,37.0,486,-2,0.1,6,131.0,8,36.5,488,-4,0.6
イースターパレード,5,5.9,1.8,2.4,1900,5,7,3,518,+8,55.0,4,112.9,16,13,56,9,9,2,38.2,510,-4,0.4,1,110.9,12,8,6,7,37.6,514,0,-0.2,2,112.1,11,8,2,2,37.1,514,+2,0.1,3,103.1,5,6,37.0,512,0,0.2,2,103.7,10,36.4,512,-2,0.0
ミヤジタイガ,11,6.0,1.8,2.4,1900,6,8,4,514,0,55.0,1,118.4,10,1,57,3,3,3,36.2,514,+10,0.0,3,111.0,12,9,5,4,37.3,504,0,0.2,2,110.5,16,9,4,4,38.2,504,0,0.3,10,108.0,1,4,34.9,504,+2,0.7,2,112.5,16,38.6,502,+4,0.8
メイショウソラーレ,9,25.3,6.6,9.3,1900,6,9,3,500,+8,54.0,10,113.4,16,8,56,6,5,10,38.2,492,-4,0.9,8,105.0,14,4,7,5,37.9,496,+10,0.8,1,112.5,16,12,3,3,37.3,486,+6,0.0,3,96.8,3,3,36.5,480,-2,0.5,3,110.8,12,36.3,482,0,0.3
フォローハート,7,4.4,1.6,2.0,1900,7,10,7,482,+16,53.0,5,114.3,14,6,54,10,9,7,38.3,466,-8,0.7,1,110.2,16,7,2,2,38.1,474,+14,-0.3,3,112.6,16,1,3,2,38.8,460,-2,0.9,2,102.9,1,4,36.9,462,0,0.0,9,103.6,2,38.4,462,-2,1.7
サージェントバッジ,3,5.3,1.8,2.4,1900,7,11,2,496,-2,53.0,1,111.8,13,3,54,9,9,10,35.8,498,+4,0.0,1,111.0,11,5,10,10,36.8,494,0,0.0,5,112.8,16,3,11,11,37.4,494,+2,0.7,1,105.3,12,3,37.5,492,+6,-0.4,9,114.7,13,37.3,486,-4,1.5
ショウナンアポロン,4,9.3,2.8,3.9,1900,8,12,3,514,-2,54.0,5,113.0,16,3,56,2,2,2,38.3,516,-2,0.5,9,112.9,16,10,4,4,39.3,518,+8,1.2,1,131.8,16,4,1,1,35.2,510,+6,-0.7,6,112.9,14,2,39.4,504,+8,1.2,4,110.6,8,37.5,496,-2,0.2
トップディーヴォ,2,5.1,1.7,2.3,1900,8,13,6,484,-2,54.0,1,111.1,13,6,55,9,9,9,37.1,486,+4,-0.2,4,111.8,13,1,9,9,36.0,482,-2,0.2,1,109.3,14,11,12,12,36.7,484,+4,-0.1,2,119.6,7,6,35.8,480,0,0.6,8,111.6,16,36.8,480,0,0.6
