馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
バルダッサーレ,8,12.2,2.7,4.0,1800,1,1,2,480,+2,56.0,1,116.1,16,3,56,4,4,4,39.3,478,-6,-0.5,6,107.7,16,10,11,11,34.7,484,0,0.4,3,122.1,16,9,9,9,35.7,484,+10,0.4,4,122.6,1,3,36.4,474,0,0.4,4,109.6,7,35.2,474,0,0.5
シゲルナガイワシ,13,328.0,37.7,59.6,1800,1,2,2,454,+4,53.0,11,116.1,16,3,56,15,15,15,39.4,450,-2,2.8,12,116.9,16,6,9,9,40.5,452,-2,1.9,11,150.5,12,3,3,3,35.0,454,+2,2.0,12,87.9,14,8,39.4,452,-4,2.4,10,115.3,10,39.6,456,+6,3.0
フレンドミラクル,10,207.8,33.8,53.5,1800,2,3,2,450,-8,56.0,7,115.7,16,7,56,15,15,13,39.3,458,0,2.4,13,117.6,16,10,9,9,39.1,458,+4,2.5,6,98.4,16,13,15,15,36.9,454,+4,1.0,5,97.4,11,7,38.2,450,-16,0.8,1,89.6,4,37.6,466,-4,-0.1
ロッジポールパイン,6,79.2,10.9,17.1,1800,2,4,1,524,-6,56.0,8,116.2,16,15,56,2,2,2,40.6,530,+14,1.2,7,115.2,14,5,5,7,40.3,516,+4,1.5,12,99.1,16,6,4,4,39.0,512,-2,1.7,1,100.3,9,4,38.1,514,0,0.0,2,117.7,14,41.4,514,+2,0.6
アポロナイスジャブ,12,9.3,2.3,3.3,1800,3,5,1,432,-2,56.0,3,115.2,16,12,56,3,3,3,39.4,434,0,0.2,6,84.8,16,14,5,8,36.5,434,0,0.6,7,86.6,16,1,9,9,37.1,434,0,1.0,15,124.2,11,3,37.6,434,+2,2.8,5,116.3,5,38.3,432,+8,1.2
ビレッジゴールド,11,24.1,4.3,6.6,1800,3,6,5,466,-2,55.0,4,107.3,16,4,56,8,8,6,38.9,468,-2,0.8,1,106.2,16,6,10,9,38.3,470,+4,0.0,6,118.1,16,2,13,14,40.5,466,+4,1.4,3,117.2,7,5,39.5,462,-2,1.1,3,117.0,9,40.6,464,+6,0.9
アルセナーレ,1,16.1,3.1,4.6,1800,4,7,2,502,0,54.0,1,115.7,15,12,54,1,1,1,39.4,502,-6,-0.5,15,134.3,16,10,2,3,56.9,508,+4,15.2,3,117.5,16,5,1,1,41.3,504,+4,0.3,2,116.5,5,3,40.7,500,+8,0.2,2,108.8,11,39.5,492,0,0.0
シトラスクーラー,14,97.8,18.2,28.8,1800,4,8,2,458,0,56.0,11,87.8,16,12,56,13,15,0,39.6,458,-4,2.9,1,99.1,16,14,2,2,37.4,462,-2,-0.2,2,100.9,16,16,2,1,38.7,464,+6,0.2,15,98.8,1,13,36.6,458,0,2.6,0,0,0,0,0,0,0
モルゲンロート,2,5.7,1.6,2.2,1800,5,9,2,460,0,56.0,3,114.7,16,4,56,5,5,8,39.0,460,-2,1.4,1,115.7,16,5,1,1,38.7,462,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コスモヒドラ,7,71.8,8.8,13.8,1800,5,10,7,468,+2,56.0,5,97.7,16,6,56,14,9,0,37.4,466,+4,0.9,1,117.5,16,5,9,9,39.3,462,-4,0.0,4,117.3,16,9,11,9,39.7,466,-2,1.1,4,99.5,7,6,37.4,468,-2,0.4,2,100.5,6,38.0,470,+8,0.1
