馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
モリトタイキ,11,154.8,14.7,27.5,1800,1,1,4,502,+2,56.0,12,111.3,13,4,56,10,11,12,35.1,500,+14,1.8,1,100.7,16,13,3,2,38.5,486,+6,-0.2,4,97.1,15,12,13,13,33.6,480,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ポロス,8,351.3,34.6,65.3,1800,1,2,6,446,+8,54.0,13,95.8,16,2,54,16,16,16,35.0,438,-2,1.5,10,116.6,16,6,13,12,38.0,440,+2,1.5,4,114.8,14,9,11,11,39.5,438,-6,1.1,1,107.5,12,3,39.3,444,+6,0.0,4,74.0,4,38.4,438,-2,1.2
エムティーシャトル,16,865.2,70.9,134.2,1800,2,3,1,492,+2,51.0,16,83.5,16,15,54,11,12,0,35.3,490,+4,1.8,16,89.5,16,13,5,5,41.3,486,0,4.0,15,74.6,16,11,11,13,38.8,486,-2,2.2,5,89.2,9,5,38.0,488,+2,0.3,5,102.9,7,39.1,486,+4,1.4
マイティーゴールド,3,2.5,1.1,1.4,1800,2,4,8,556,0,56.0,1,116.2,14,10,55,2,2,2,39.1,556,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マサノジェット,15,81.2,8.4,15.5,1800,3,5,2,460,-2,56.0,11,87.1,16,7,56,13,12,0,37.2,462,+12,1.5,15,101.1,16,7,14,13,40.1,450,-2,3.7,1,87.1,16,8,12,12,36.4,452,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルナガイワシ,12,374.2,29.5,55.7,1800,3,6,2,452,-2,56.0,11,150.5,12,3,56,3,3,5,35.0,454,+2,2.0,12,87.9,16,14,8,9,39.4,452,-4,2.4,10,115.3,14,10,10,10,39.6,456,+6,3.0,1,116.1,7,4,38.5,450,-4,-0.2,3,118.2,5,41.1,454,+4,1.1
フィンガーポスト,14,16.9,2.8,5.0,1800,4,7,3,476,+2,56.0,5,86.1,13,5,56,9,9,0,35.9,474,-6,0.2,8,110.0,13,6,6,8,34.4,480,+10,0.5,9,109.0,11,2,3,3,34.8,470,+8,0.6,1,122.0,6,1,36.7,462,-8,-0.4,3,108.1,3,35.0,470,0,0.4
インザバブル,1,4.1,1.2,1.8,1800,4,8,5,486,-4,56.0,1,116.5,16,9,56,7,8,5,38.6,490,0,-0.9,2,116.2,14,8,8,10,38.8,490,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イーグルフェザー,7,4.7,1.6,2.6,1800,5,9,3,476,+2,56.0,2,97.6,14,13,56,9,6,0,36.1,474,+6,0.0,1,100.1,14,8,13,7,35.9,468,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ファンドレイザー,2,5.2,1.4,2.1,1800,5,10,10,520,+4,56.0,2,114.2,14,13,53,10,8,8,39.1,516,+4,0.5,1,115.4,15,13,5,4,38.7,512,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミラクルウィング,5,95.9,10.9,20.3,1800,6,11,3,454,-6,55.0,7,98.4,14,11,56,4,4,0,37.1,460,+2,0.8,1,119.3,16,12,3,3,38.4,458,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イーガーアフェクト,10,150.8,25.3,47.8,1800,6,12,4,500,0,56.0,10,73.1,13,3,56,11,11,0,38.1,500,+4,1.5,1,74.3,16,13,9,7,37.3,496,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イルフォーコン,6,44.1,6.0,10.9,1800,7,13,2,450,0,56.0,10,150.3,12,10,56,3,3,3,35.2,450,-6,1.8,1,117.4,16,9,6,8,38.6,456,0,-0.4,6,96.3,18,3,16,16,34.3,456,+2,0.6,4,95.7,9,12,34.0,454,+6,0.3,8,84.2,8,34.9,448,0,1.1
アロヒ,13,84.4,9.7,18.1,1800,7,14,3,492,+2,56.0,1,88.1,16,6,56,11,8,0,36.7,490,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シベリウス,9,53.0,8.0,14.9,1800,8,15,1,450,+2,56.0,4,97.5,16,14,56,3,2,0,37.9,448,-2,0.7,13,117.1,14,4,5,5,41.5,450,-2,3.4,1,100.4,15,13,2,2,38.6,452,+4,-0.1,3,100.6,14,14,37.4,448,+2,0.3,14,75.8,3,38.0,446,0,3.0
マイネルトゥラン,4,17.6,2.7,4.6,1800,8,16,2,486,+2,56.0,1,134.9,16,6,56,7,8,4,37.3,484,+4,-0.9,2,117.4,16,13,5,5,39.9,480,+2,0.9,3,116.6,16,7,10,9,39.3,478,-2,0.4,8,118.4,3,10,41.4,480,+8,2.3,9,111.4,11,37.4,472,0,0.8
