馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ピカピカシャチョウ,15,292.2,53.3,94.2,1400,1,1,3,470,-2,55.0,14,76.1,16,6,56,15,14,0,37.8,472,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダノンメモリー,1,17.9,4.2,7.1,1400,1,2,0,516,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オリエンタルローズ,6,4.1,1.2,1.6,1400,2,3,3,488,+6,54.0,3,86.9,16,1,54,2,4,0,40.1,482,+10,0.6,3,85.9,16,2,4,4,37.9,472,-2,0.2,8,108.4,15,13,2,1,40.4,474,-18,1.6,5,73.3,9,8,36.9,492,+10,0.7,2,73.7,5,37.4,482,-6,0.4
エスシーレオーネ,11,14.0,3.0,4.9,1400,2,4,3,476,-8,56.0,5,115.6,16,10,56,2,2,2,39.9,484,-10,0.9,12,74.9,16,5,7,10,38.1,494,0,0.9,11,103.1,16,6,8,9,39.5,494,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スズカウエーブ,9,118.1,9.7,16.8,1400,3,5,5,464,-2,56.0,8,116.7,13,13,56,9,9,10,38.2,466,-2,2.0,8,88.8,16,9,12,12,39.0,468,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キョウワニケ,13,574.6,104.5,184.6,1400,3,6,5,450,-4,52.0,15,76.9,16,3,54,16,16,0,37.3,454,+4,4.1,15,77.1,16,9,13,15,39.5,450,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゲンキチヤマト,3,26.3,4.3,7.2,1400,4,7,3,482,+2,56.0,2,88.4,10,5,56,2,2,1,38.8,480,-4,0.3,6,116.1,15,7,3,3,39.9,484,0,2.2,9,116.2,13,2,10,10,39.4,484,+4,1.9,8,72.1,3,6,36.9,480,0,1.0,0,0,0,0,0,0,0
シャインスプライト,10,2.8,1.3,1.8,1400,4,8,4,520,-4,56.0,13,86.7,16,5,56,6,7,0,39.4,524,-6,2.9,3,72.9,16,2,1,1,37.3,530,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オヤマホクト,16,129.0,22.1,38.7,1400,5,9,7,438,+10,56.0,15,126.2,16,1,56,6,6,6,38.1,428,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルイナダ,14,438.7,75.5,133.4,1400,5,10,26,426,-20,54.0,0,0,0,0,0,0,0,0,0,0,0,0,14,77.1,15,13,9,11,40.3,446,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サダムギフテッド,8,580.5,65.3,115.5,1400,6,11,4,486,0,56.0,15,118.8,16,15,56,3,6,6,40.6,486,+4,4.0,14,116.5,16,4,14,13,39.1,482,-2,2.6,15,117.0,16,6,13,13,39.4,484,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レザニティエ,5,72.2,13.3,23.2,1400,6,12,11,460,+8,53.0,16,128.2,18,10,54,3,3,11,39.6,452,-14,3.7,8,75.3,16,5,14,14,37.7,466,-2,1.2,7,88.9,16,16,12,13,38.5,468,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サウンドスプレッド,4,6.5,1.6,2.5,1400,7,13,2,462,0,56.0,2,86.7,16,13,56,7,5,0,37.6,462,-4,1.0,9,113.7,16,9,10,9,38.7,466,0,2.4,8,118.4,16,12,15,15,38.7,466,+2,1.8,5,115.2,11,7,38.9,464,0,0.6,12,97.0,11,37.1,464,0,1.8
タイキバベル,12,11.1,2.1,3.4,1400,7,14,2,522,-8,56.0,4,87.1,16,8,56,2,2,0,38.4,530,+4,1.4,13,87.6,16,4,8,8,39.2,526,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タガノピクシー,7,34.8,4.6,7.8,1400,8,15,2,420,+2,54.0,5,87.1,16,7,54,12,12,0,37.3,418,-8,1.4,16,111.9,16,15,15,16,37.6,426,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サトノワイバーン,2,5.4,1.8,2.8,1400,8,16,3,480,-4,56.0,4,88.9,10,10,56,4,3,5,38.7,484,-2,0.8,4,87.0,16,4,3,3,37.4,486,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
