馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
エレガントチャーム,1,6.9,2.0,2.9,1600,1,1,26,466,+8,54.0,0,0,0,0,0,0,0,0,0,0,0,0,5,111.7,8,4,6,6,37.0,458,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ガナドルメモリア,13,431.2,62.1,98.3,1600,1,2,10,450,+8,52.0,14,97.6,14,14,52,12,14,0,36.4,442,-8,3.5,16,85.5,18,3,13,12,35.0,450,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヤマニンファボリ,15,366.3,50.2,79.5,1600,2,3,0,378,0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナンヨーショウエイ,7,43.8,6.7,10.4,1600,2,4,9,396,+4,54.0,9,110.1,16,8,51,1,1,1,37.1,392,-8,1.0,7,96.1,16,8,1,1,36.1,400,0,1.1,13,73.7,15,8,7,7,37.9,400,+8,1.9,3,92.0,3,1,35.8,392,0,1.1,0,0,0,0,0,0,0
シセイニシキ,16,179.9,27.4,43.3,1600,3,5,0,436,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トキメキ,8,6.6,1.7,2.5,1600,3,6,9,472,-2,54.0,6,94.7,17,13,54,14,13,0,34.4,474,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ネオストーリー,3,6.9,1.9,2.7,1600,4,7,2,452,+2,56.0,4,117.9,16,6,56,14,13,13,38.2,450,-2,0.5,12,71.0,16,12,3,4,36.8,452,+2,1.7,5,70.0,16,8,10,9,34.6,450,+2,0.6,5,69.0,4,15,33.5,448,+12,0.3,12,98.3,13,36.6,436,0,1.7
スマートクレイン,9,30.1,8.0,12.4,1600,4,8,11,516,-6,54.0,13,103.8,15,15,54,5,5,0,43.0,522,+6,4.2,6,87.9,16,4,13,13,37.4,516,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ツルネ,2,26.8,5.1,7.9,1600,5,9,0,480,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナリノオルフェ,6,5.3,1.6,2.1,1600,5,10,9,442,+6,56.0,6,96.3,18,17,55,13,14,0,34.4,436,+6,0.7,2,95.6,14,11,12,12,34.5,430,0,0.0,5,70.1,16,11,6,5,35.3,430,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グローバリズム,5,3.0,1.4,1.7,1600,6,11,11,466,-6,54.0,5,96.1,12,10,54,7,5,0,34.7,472,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アールブリッツ,4,9.1,2.5,3.6,1600,6,12,10,520,-4,56.0,13,101.6,16,7,55,1,2,0,40.9,524,+2,2.8,3,117.9,15,6,2,2,40.4,522,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドバウィビクトリー,11,155.5,18.2,28.6,1600,7,13,9,462,+14,56.0,11,82.7,18,10,55,14,15,0,35.1,448,-8,0.9,11,124.0,12,12,2,4,46.6,456,+4,8.1,12,96.5,18,9,6,6,36.4,452,-6,2.2,11,114.6,16,5,37.9,458,0,1.5,0,0,0,0,0,0,0
ホウオウエンジェル,10,15.4,3.8,5.7,1600,7,14,0,462,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ガンバリマッセ,14,337.7,43.6,68.9,1600,8,15,19,476,-12,56.0,0,0,0,0,0,0,0,0,0,0,0,0,15,78.7,15,4,15,15,40.2,488,+26,5.3,8,63.7,9,11,8,8,36.8,462,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デイオブサンダー,12,91.9,13.2,20.6,1600,8,16,14,472,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,14,84.5,16,8,15,15,35.1,472,0,1.4,16,98.1,18,3,14,16,36.9,472,-2,3.8,14,85.8,4,15,36.7,474,0,2.9,0,0,0,0,0,0,0
