馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
タマノシュシュ,9,13.7,2.4,3.8,1600,1,1,2,424,-2,54.0,5,117.9,15,2,54,3,3,3,41.1,426,+6,1.3,5,123.0,13,3,8,8,35.7,420,-8,0.8,3,95.8,12,4,5,5,34.9,428,-2,0.4,2,97.4,9,7,35.9,430,0,0.5,0,0,0,0,0,0,0
アヴァニイ,1,3.8,1.4,2.0,1600,1,2,3,514,-4,54.0,3,118.7,16,6,54,13,12,8,39.9,518,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナーラック,4,47.7,7.2,12.3,1600,2,3,6,444,+2,53.0,6,87.2,15,4,53,9,8,0,38.4,442,0,0.9,10,71.4,16,3,12,11,38.1,442,-6,1.1,5,79.7,16,10,9,7,36.3,448,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヤマトホープシップ,5,48.0,5.6,9.5,1600,2,4,3,460,+2,54.0,5,119.0,16,13,54,3,3,3,41.2,458,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シャンボールロッソ,6,19.1,3.6,6.0,1600,3,5,10,432,+6,54.0,5,96.1,18,10,53,11,12,0,34.3,426,-2,0.5,6,97.5,12,4,8,9,34.5,428,-4,1.0,4,84.0,18,4,11,13,34.9,432,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クールマキシマム,2,8.0,1.7,2.6,1600,3,6,8,478,+2,54.0,3,117.5,16,16,54,3,3,3,40.0,476,-2,0.6,5,88.2,15,6,12,10,36.9,478,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アネモネテソーロ,15,15.3,2.8,4.5,1600,4,7,3,476,-4,54.0,4,118.8,16,7,54,1,2,2,41.1,480,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ディンブラ,3,25.6,4.0,6.6,1600,4,8,2,478,+2,53.0,9,123.2,15,3,54,12,12,13,37.8,476,+16,1.5,8,84.3,9,7,2,2,35.0,460,0,1.7,7,83.7,16,3,8,10,34.8,460,+8,0.6,9,109.3,11,2,35.8,452,-6,1.4,3,112.3,6,37.1,458,-4,0.1
クーレクー,10,10.4,1.9,2.9,1600,5,9,14,460,+4,54.0,0,0,0,0,0,0,0,0,0,0,0,0,2,100.0,13,13,7,8,38.5,456,-4,1.1,11,97.8,16,14,2,5,35.9,460,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キャツクレードル,11,142.2,15.1,26.2,1600,5,10,2,442,-10,52.0,11,73.8,16,16,51,12,11,0,37.7,452,+2,0.9,14,112.0,16,7,14,14,36.8,450,-12,2.1,7,96.5,18,10,7,7,35.0,462,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スピランセス,12,308.9,40.4,70.8,1600,6,11,2,444,-4,54.0,16,98.7,16,1,51,14,16,16,37.0,448,-4,3.7,0,0,0,0,0,0,0,0,0,0,15,98.1,18,8,7,7,36.7,452,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ペイシャフレンチ,14,535.7,58.4,102.5,1600,6,12,2,476,-4,54.0,7,120.1,14,3,54,12,12,11,40.1,480,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムロング,16,478.6,58.2,102.0,1600,7,13,2,412,0,54.0,11,75.5,16,16,54,16,16,0,38.0,412,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナスノフォルテ,7,2.1,1.2,1.5,1600,7,14,2,472,0,54.0,2,117.6,15,8,54,12,11,9,40.2,472,+12,1.0,3,116.6,16,11,9,9,39.9,460,-6,0.4,7,121.3,15,10,12,12,34.4,466,-6,1.2,2,122.9,14,15,36.6,472,+2,0.8,8,115.4,6,35.5,470,0,1.3
ピュアハート,13,343.1,41.6,72.9,1600,8,15,1,498,-6,54.0,8,91.7,11,9,52,7,7,6,39.7,504,+10,2.2,12,86.9,14,10,13,13,38.3,494,-4,4.1,11,83.9,14,1,14,14,34.3,498,-16,1.8,16,85.8,9,15,36.9,514,0,2.7,0,0,0,0,0,0,0
ヒラボクハーツ,8,65.7,7.7,13.2,1600,8,16,1,476,-2,54.0,10,99.8,16,14,54,9,13,12,36.5,478,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
