馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
サウンドキアラ,1,3.2,29.1,49.1,1,0,1600,1,0,0,0,6,0,6,54.0,0,0,0,0,6,0,35.0,0,-0.4,0,0,0,0,0,0,0,6,0,33.6,0.1,0,0,0,1,0,0,6,8,34.4,0.7,0,0,0,0,0,0,6,33.8,0.4,0,0,0,0,0,6,33.9
ビーチサンバ,4,7.1,1.3,1.6,1,0,1600,1,0,0,0,6,0,5,54.0,0,0,0,1,5,0,34.5,+2,-0.2,0,0,0,0,0,0,0,5,0,34.6,-0.2,0,0,0,0,0,0,5,0,34.3,0.0,0,0,0,0,0,0,5,33.8,-0.1,0,1,0,0,0,5,33.5
ディメンシオン,3,116.8,22.1,37.3,1,0,1600,1,0,0,0,4,0,5,54.0,0,0,0,1,5,0,35.0,+2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,34.8,-0.2,0,0,1,0,0,0,5,33.8,0.5,0,0,0,0,0,5,34.6
ダノンファンタジー,5,2.9,1.7,2.5,1,0,1600,1,0,0,0,6,0,4,54.0,0,0,0,1,4,0,34.4,-4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,37.0,0.6,0,0,0,0,0,0,4,33.4,0.0,0,1,0,0,0,4,37.8
スカーレットカラー,2,14.0,14.7,24.6,1,0,1600,1,0,0,0,6,0,5,54.0,0,0,0,1,5,0,34.7,+10,0.7,0,0,0,0,1,0,0,5,0,34.5,0.7,0,1,0,0,0,0,5,0,34.9,0.5,0,0,1,0,0,0,5,33.7,0.4,0,0,0,0,0,5,33.4
