馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
サンタナブルー,13,176.1,25.9,34.6,1400,1,1,14,488,+12,57.0,13,78.9,16,16,57,15,16,0,36.1,476,+4,1.7,8,71.4,15,9,13,12,36.0,472,-2,1.4,5,83.4,16,5,12,10,35.9,474,-10,0.5,1,71.9,6,12,35.6,484,+2,-0.4,3,71.5,8,35.4,482,-2,0.2
クレディブル,9,13.2,3.6,4.7,1400,1,2,9,510,0,57.0,5,96.0,16,15,57,9,7,0,37.6,510,+12,0.7,0,0,0,0,0,0,0,0,0,0,8,98.9,16,6,13,13,37.1,498,+2,1.5,11,97.1,10,15,36.1,496,+8,1.1,11,98.6,14,36.8,488,0,1.3
コールドターキー,15,17.2,4.2,5.4,1400,2,3,2,470,-4,57.0,4,71.5,16,1,57,6,4,0,36.8,474,+12,0.3,13,85.2,16,11,3,2,38.4,462,+6,1.9,1,84.1,15,8,13,11,36.1,456,-2,-0.2,2,85.5,13,13,36.2,458,0,0.0,2,78.4,7,35.6,458,+6,0.0
コーラルプリンセス,2,8.5,2.1,2.6,1400,2,4,2,532,+2,55.0,2,71.4,16,14,55,6,7,0,36.7,530,-2,0.2,4,85.0,16,5,14,12,35.7,532,-2,0.4,3,84.7,16,1,14,13,35.2,534,+8,0.1,14,96.2,5,11,34.6,526,+4,1.8,5,93.3,11,34.4,522,-8,0.4
ベイオブコトル,7,5.7,2.2,2.7,1400,3,5,13,444,+2,57.0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.1,16,15,15,14,35.8,442,0,-0.4,4,79.5,14,13,12,13,35.5,442,0,0.4,1,72.4,6,8,37.2,442,0,-0.4,0,0,0,0,0,0,0
ヘニッヒ,16,165.4,31.1,41.4,1400,3,6,11,468,+14,57.0,7,108.0,15,7,55,2,2,2,38.7,454,-2,0.7,14,108.4,15,1,12,14,37.4,456,-10,2.1,1,105.7,12,2,3,4,38.7,466,+2,0.0,10,86.6,16,6,38.0,464,-12,1.8,15,90.1,6,40.1,476,-2,3.6
ミッキーボニータ,12,55.4,8.8,11.6,1400,4,7,11,452,-2,57.0,8,97.3,16,12,57,14,14,0,36.0,454,-4,0.7,8,98.8,15,7,9,10,37.3,458,-2,1.0,13,94.7,13,2,8,7,35.4,460,0,1.2,1,97.3,12,14,36.5,460,+4,0.0,3,99.1,13,36.6,456,+6,0.1
テキスタイルアート,10,201.6,34.9,46.4,1400,4,8,10,494,+12,57.0,8,85.9,16,14,57,5,6,0,37.3,482,+14,1.3,11,71.8,16,4,8,8,37.1,468,-6,0.8,13,69.0,15,1,15,15,36.3,474,+2,1.6,12,84.5,15,4,37.1,472,-4,1.1,6,72.1,15,37.3,476,0,0.4
ハヤブサレジェンド,6,19.4,4.9,6.4,1400,5,9,7,506,+4,56.0,7,114.5,11,1,57,1,1,1,39.7,502,-2,1.2,9,86.0,16,12,3,3,37.9,504,+6,1.4,3,84.4,16,15,8,5,37.4,498,+2,1.0,1,85.4,14,1,36.4,496,-4,-0.7,11,80.7,16,38.7,500,-6,1.4
フローラルパーク,1,5.7,2.0,2.4,1400,5,10,10,490,-4,55.0,1,78.9,16,13,54,2,2,0,36.1,494,+4,-0.4,2,83.7,15,3,1,1,36.4,490,0,0.2,10,84.8,16,9,7,7,36.3,490,0,1.4,1,85.9,3,2,36.3,490,-4,-0.6,3,116.2,9,40.0,494,+6,0.7
アオイサンシャイン,5,9.7,3.0,3.8,1400,6,11,14,524,-4,55.0,0,0,0,0,0,0,0,0,0,0,0,0,2,84.7,16,10,2,2,36.0,528,+2,0.1,14,84.6,16,15,7,7,37.0,526,0,1.6,15,87.2,3,3,39.5,526,+10,3.0,8,83.3,11,35.9,516,-4,0.6
モリトシラユリ,14,86.2,15.4,20.4,1400,6,12,34,486,-8,53.0,1,98.0,16,13,55,5,3,0,37.6,494,+2,0.0,2,84.3,15,1,3,3,35.8,492,-4,0.0,2,72.4,16,6,15,13,36.4,496,+4,0.1,3,72.3,11,8,36.5,492,+12,0.3,9,107.5,4,35.2,480,-8,1.1
エピックアン,4,6.8,2.2,2.8,1400,7,13,27,506,-8,57.0,6,105.9,15,3,57,7,6,8,38.3,514,+12,0.4,2,83.1,16,13,12,10,35.3,502,-2,0.1,2,97.5,16,8,10,10,36.1,504,-2,0.1,13,115.2,13,12,40.7,506,0,1.5,7,99.0,4,37.9,506,+4,1.1
ワンダープラヤアン,11,168.3,26.7,35.6,1400,7,14,11,486,-6,56.0,9,78.8,16,13,57,10,7,0,36.1,492,+2,0.6,0,0,0,0,0,0,0,0,0,0,15,86.3,16,12,12,9,37.7,490,+8,1.8,9,98.9,4,10,37.4,482,+2,1.5,11,85.6,13,37.2,480,+4,1.1
ボンディマンシュ,3,6.5,2.4,3.0,1400,8,15,13,490,+4,57.0,0,0,0,0,0,0,0,0,0,0,0,0,1,83.8,16,15,2,2,37.0,486,+2,-0.2,9,108.1,16,15,1,2,40.7,484,-18,2.4,1,86.0,2,1,38.0,502,-2,-0.2,2,86.5,5,38.0,504,0,0.1
ニシノジャガーズ,8,6.7,2.4,3.1,1400,8,16,9,494,0,57.0,4,82.8,16,2,57,15,14,0,33.9,494,+6,0.9,10,78.3,16,13,13,14,35.7,488,0,1.1,6,82.7,16,10,16,16,34.6,488,+10,0.4,6,84.9,11,16,35.8,478,-6,0.6,1,86.0,3,35.5,484,-6,-0.2
