馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
タンタフエルサ,9,20.7,3.8,6.0,2200,1,1,13,456,+20,57.0,5,150.0,7,5,55,4,4,4,34.4,436,-4,1.2,4,160.9,12,2,4,4,35.8,440,+2,0.7,1,148.9,7,2,3,3,33.7,438,-8,0.0,7,146.6,2,4,34.8,446,+6,0.7,4,122.7,2,34.1,440,-8,0.4
エフティスパークル,11,41.0,6.6,10.7,2200,2,2,41,472,+8,57.0,3,110.3,11,3,57,7,7,4,35.9,464,+2,0.4,8,109.3,14,14,6,5,35.9,462,+4,0.4,7,122.8,16,16,12,12,35.4,458,0,1.0,5,108.1,6,8,34.5,458,+2,0.6,6,107.7,1,33.8,456,-2,0.7
ウィナーポイント,3,15.8,2.8,4.4,2200,3,3,3,428,+2,55.0,9,108.0,16,3,55,16,16,16,34.3,426,0,0.6,4,120.1,8,3,8,8,33.7,426,+2,0.4,1,119.1,9,4,9,8,35.0,424,+6,-0.1,3,120.0,1,11,34.3,418,+4,0.3,3,109.5,9,35.6,414,-2,0.2
ダノングレーター,6,7.5,1.9,2.9,2200,4,4,16,472,+16,56.0,0,0,0,0,0,0,0,0,0,0,0,0,5,121.4,8,2,8,8,34.3,456,-24,0.4,1,120.9,13,12,10,10,34.7,480,+4,0.0,1,121.2,5,11,36.2,476,-6,-0.2,10,139.9,5,34.3,482,0,0.7
ロードストライク,12,75.5,14.2,23.2,2200,5,5,3,478,+2,56.0,8,133.3,11,9,55,2,3,4,36.8,476,+4,1.4,11,96.9,16,1,5,7,38.6,472,-6,1.6,8,113.4,16,5,3,3,37.5,478,-8,1.0,1,112.7,10,1,38.5,486,+16,0.0,1,98.5,4,36.9,470,-2,-0.2
マイネルステレール,7,19.8,3.1,4.8,2200,5,6,3,484,+4,56.0,1,135.5,18,12,55,2,2,2,35.3,480,+4,-0.2,7,162.3,16,6,8,10,36.6,476,+4,0.9,5,159.7,13,9,4,4,37.0,472,-4,0.7,5,148.8,3,3,35.8,476,+2,0.9,3,119.9,1,34.5,474,+6,0.4
キングテセウス,10,12.3,2.9,4.5,2200,6,7,11,518,+16,56.0,1,108.2,11,9,55,3,2,0,34.5,502,+10,-0.2,3,121.4,9,1,8,8,34.4,492,-6,0.5,4,109.3,11,9,3,3,35.4,498,-6,0.4,5,120.0,9,2,34.4,504,-2,0.7,3,99.0,8,37.6,506,+2,0.5
サトノシャーク,4,5.3,1.5,2.2,2200,6,8,20,536,+8,57.0,0,0,0,0,0,0,0,0,0,0,0,0,2,162.3,11,6,8,7,36.6,528,0,0.0,10,133.7,12,10,12,12,35.5,528,-4,1.0,4,155.8,3,6,36.1,532,+2,1.0,1,134.1,14,35.9,530,+10,-0.1
グロンフォール,5,36.1,6.8,11.1,2200,7,9,6,580,+10,57.0,6,148.2,8,5,55,2,1,1,37.2,570,-8,1.8,8,155.6,11,8,11,11,34.0,578,+4,0.5,4,129.2,16,16,6,7,36.3,574,+4,0.4,3,132.9,2,12,38.9,570,-2,0.9,1,114.6,2,38.1,572,-4,0.0
コスモジャーベ,8,50.6,6.6,10.7,2200,7,10,2,492,+2,57.0,4,154.5,12,7,54,7,9,8,35.7,490,+12,0.5,4,159.7,14,3,8,9,36.5,478,-2,0.7,5,146.1,7,1,2,2,35.2,480,0,1.1,7,148.0,5,4,34.4,480,0,0.8,9,162.4,4,36.9,480,-4,2.2
シークレットラン,2,2.4,1.2,1.4,2200,8,11,4,502,+2,56.0,2,122.2,12,12,56,6,6,4,34.9,500,+6,0.1,13,132.9,18,5,12,13,36.1,494,+2,1.4,10,119.2,14,11,8,8,34.3,492,-4,0.9,8,108.3,13,11,34.9,496,-4,0.5,4,121.6,9,35.3,500,+12,0.4
エアジーン,1,5.3,1.5,2.3,2200,8,12,2,452,0,54.0,6,110.4,16,6,54,10,11,11,34.5,452,+4,0.4,3,147.5,9,9,8,8,33.3,448,+2,0.3,7,118.9,15,1,10,11,33.6,446,+8,0.6,10,120.1,12,16,33.6,438,-10,0.6,1,122.1,7,36.1,448,-6,0.0
