馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ハルノマリーナ,5,67.7,10.0,19.2,1200,1,1,4,460,+1,51.0,6,91.7,10,5,54,1,1,1,41.7,459,-9,2.7,9,73.6,16,4,4,5,39.5,468,+6,1.4,11,97.5,12,6,9,10,36.5,462,+2,2.0,14,85.7,5,10,35.1,460,0,1.3,0,0,0,0,0,0,0
アシュモレアン,8,11.9,2.1,3.7,1200,1,2,8,422,-2,56.0,6,99.3,16,9,56,14,11,8,36.3,424,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アイドルヲサガセ,3,32.5,3.9,7.3,1200,2,3,5,444,-2,54.0,6,88.4,16,4,54,8,8,0,38.5,446,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サノノクヒオ,6,2.5,1.1,1.4,1200,2,4,2,488,-2,56.0,2,71.9,16,13,56,2,3,0,37.9,490,-4,0.4,8,73.7,16,11,3,3,39.7,494,0,0.8,12,75.9,16,1,12,13,38.6,494,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヒスイクロシェット,15,198.5,31.6,62.0,1200,3,5,5,404,-8,51.0,11,104.0,16,12,54,11,10,0,39.6,412,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ノーブルウルフ,9,4.7,1.3,2.2,1200,3,6,2,486,+4,56.0,2,73.9,16,9,56,2,2,0,38.8,482,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
バトルショータイム,13,139.5,15.0,29.2,1200,4,7,11,460,+12,56.0,16,128.9,18,1,55,5,5,6,41.7,448,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カズモンレアーレ,4,32.6,4.7,8.9,1200,4,8,12,446,+18,56.0,0,0,0,0,0,0,0,0,0,0,0,0,9,70.9,16,13,10,9,35.4,428,+20,1.9,8,71.1,11,3,2,2,36.7,408,-4,0.7,6,58.6,4,3,34.6,412,0,0.5,0,0,0,0,0,0,0
デルマエメラルド,12,152.6,19.0,37.1,1200,5,9,2,416,-2,54.0,8,75.6,16,15,54,11,11,0,38.7,418,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イエローハート,11,330.5,35.5,69.6,1200,5,10,19,470,+14,53.0,0,0,0,0,0,0,0,0,0,0,0,0,13,83.4,13,7,3,5,39.1,456,-2,3.6,15,85.0,16,4,11,11,36.0,458,+2,1.9,15,72.8,13,8,37.7,456,0,3.3,0,0,0,0,0,0,0
トーセンリズム,1,9.1,1.6,2.8,1200,6,11,2,470,-4,55.0,4,73.5,15,11,55,3,3,0,38.6,474,-2,2.5,3,86.2,16,12,1,1,37.8,476,+12,0.8,6,118.4,16,12,3,3,41.3,464,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サツキオーゴン,7,355.1,47.6,93.4,1200,6,12,3,414,-8,54.0,11,88.9,16,10,54,2,2,0,39.9,422,+4,3.1,0,0,0,0,0,0,0,0,0,0,12,86.8,18,17,11,10,38.4,418,-4,2.0,10,70.8,7,7,36.3,422,-10,1.9,17,99.0,12,37.5,432,-4,3.1
ダイシンウィット,2,3.0,1.2,1.7,1200,7,14,3,492,-2,56.0,3,86.3,16,8,56,1,1,0,37.4,494,-4,0.8,3,79.9,16,7,1,1,37.8,498,-2,0.3,6,72.9,16,8,3,3,38.9,500,+8,0.7,2,80.1,3,1,38.0,492,0,0.2,6,73.0,12,38.0,492,+2,1.1
ヴォレクィーン,14,258.9,32.9,64.4,1200,8,15,26,448,+6,54.0,0,0,0,0,0,0,0,0,0,0,0,0,10,74.6,12,12,10,10,39.2,442,-6,2.2,9,58.7,14,11,0,0,34.0,448,+12,1.2,16,73.6,7,16,36.4,436,0,4.1,0,0,0,0,0,0,0
ペイシャスワン,10,110.5,13.0,25.2,1200,8,16,2,446,+6,52.0,13,70.7,18,18,54,5,5,0,36.3,440,-14,1.8,10,97.9,16,11,6,7,37.2,454,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
