馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ドーファン,5,6.2,1.8,2.5,1800,1,1,2,526,-6,57.0,7,99.5,15,1,57,12,13,0,36.0,532,+12,1.0,4,96.1,16,4,12,12,36.5,520,+6,0.6,5,98.7,16,1,16,14,35.7,514,+2,0.7,10,134.6,6,2,41.4,512,-24,3.9,12,162.7,9,45.0,536,-4,5.9
ヴィーヴルサヴィ,6,40.5,7.7,11.8,1800,1,2,0,506,-4,57.0,8,99.6,16,14,56,4,4,0,37.9,510,+6,1.4,11,73.1,16,14,3,4,38.9,504,+6,1.3,10,80.3,14,4,2,2,38.1,498,-8,1.2,7,72.3,10,8,37.6,506,+6,1.2,9,71.7,14,36.9,500,-4,0.7
エムオーマックス,15,133.9,26.8,41.3,1800,2,3,10,486,0,56.0,14,169.7,14,14,52,9,9,14,43.0,486,-4,6.9,1,103.5,10,5,3,1,39.6,490,+4,0.0,1,97.3,12,10,1,1,40.2,486,-8,-0.2,1,111.2,7,1,41.4,494,0,-1.5,4,115.2,2,45.4,494,-8,3.3
サルーテ,3,12.7,3.6,5.4,1800,2,4,15,564,+2,57.0,0,0,0,0,0,0,0,0,0,0,0,0,12,134.9,13,3,12,12,39.1,562,+2,2.5,6,133.5,8,7,7,6,38.4,560,0,0.8,7,116.3,5,12,38.5,560,0,1.7,4,134.5,3,39.1,560,+2,0.7
マジックブルーム,10,56.0,9.2,14.0,1800,3,5,8,482,-7,54.0,1,105.3,14,12,54,2,2,2,40.8,489,+3,-0.1,1,105.6,14,2,5,4,39.5,486,-5,-0.3,5,105.7,14,14,4,5,42.5,491,+9,2.1,6,115.5,3,3,38.7,482,+2,1.2,5,117.3,13,41.1,480,-2,2.1
タピゾー,9,10.4,2.6,3.8,1800,3,6,5,516,+12,57.0,14,117.3,15,3,57,1,1,1,42.0,504,+12,2.4,10,98.5,13,14,6,5,37.4,492,+2,1.6,3,112.9,14,10,2,2,39.5,490,-2,0.3,3,114.9,3,1,37.9,492,-8,1.0,4,115.2,2,38.8,500,+6,0.7
ペイシャムートン,1,21.0,4.9,7.4,1800,4,7,3,522,+6,56.0,10,107.7,14,9,57,1,1,1,44.6,516,-10,3.7,9,86.2,15,5,9,8,38.4,526,0,0.9,8,84.8,14,3,8,6,37.7,526,+14,0.7,6,97.1,5,2,36.4,512,+2,1.0,4,99.4,7,37.2,510,-6,0.5
ハイチーズ,8,81.3,10.9,16.8,1800,4,8,15,508,+6,57.0,0,0,0,0,0,0,0,0,0,0,0,0,11,108.9,14,12,11,11,39.8,502,-2,1.8,6,114.8,10,10,10,10,37.2,504,+4,1.8,12,124.9,14,14,37.7,500,+2,1.3,8,105.6,11,38.0,498,-6,1.6
サクララージャン,7,7.8,2.3,3.3,1800,5,9,12,494,+2,56.0,0,0,0,0,0,0,0,0,0,0,0,0,7,121.9,10,2,6,6,38.8,492,-4,1.6,9,134.0,13,10,1,1,38.7,496,+8,1.6,6,130.8,3,7,36.9,488,+2,1.1,5,116.1,10,41.1,486,-8,2.3
チアフルローズ,16,25.2,4.4,6.5,1800,5,10,16,460,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,8,109.3,10,10,5,5,40.3,460,-6,1.8,9,114.2,12,10,3,3,40.8,466,+2,2.8,4,106.4,7,2,37.8,464,+2,0.5,1,105.9,7,38.6,462,0,-0.3
