馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
エンジョイ,13,216.1,29.6,48.6,1800,1,1,2,446,-6,54.0,1,116.5,12,1,54,4,3,5,39.4,452,-4,-0.4,3,117.7,15,13,4,5,41.0,456,+2,1.1,2,116.5,16,6,6,7,39.6,454,+2,0.3,4,97.0,14,10,37.2,452,0,0.6,8,96.3,2,37.7,452,-4,1.9
トリンカデイラ,14,17.8,5.3,8.5,1800,2,2,2,430,+2,54.0,1,125.1,16,11,54,4,3,4,35.3,428,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
チェスナットドレス,4,39.6,5.6,9.0,1800,3,3,3,458,-4,54.0,4,112.2,8,4,54,3,3,0,36.5,462,+10,0.3,0,0,0,0,0,0,0,0,0,0,1,108.6,13,8,2,2,35.2,452,-4,-0.4,3,108.4,1,5,34.9,456,+2,0.1,5,122.9,2,34.7,454,-4,0.5
アミークス,11,79.5,8.9,14.6,1800,3,4,4,450,0,54.0,11,95.4,14,4,54,4,4,0,35.5,450,+8,1.4,0,0,0,0,0,0,0,0,0,0,1,95.4,12,11,7,8,34.2,442,+2,-0.3,3,97.3,11,6,33.3,440,0,1.1,0,0,0,0,0,0,0
ナリノクリスティー,10,13.2,3.4,5.4,1800,4,5,2,436,-4,54.0,2,109.0,9,8,54,2,2,2,35.4,440,-2,0.1,1,116.9,14,10,3,3,38.9,442,+4,-0.7,4,95.8,17,6,1,1,35.3,438,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キングスタイル,8,48.7,8.5,14.0,1800,4,6,4,400,-2,54.0,1,126.2,13,8,54,12,9,5,38.1,402,-4,-0.4,9,129.0,16,13,11,11,35.1,406,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ショウナンハレルヤ,12,8.9,2.5,3.9,1800,5,7,6,450,-6,54.0,1,107.2,13,13,54,2,2,2,34.1,456,-2,-0.2,13,98.4,16,10,4,5,37.5,458,+8,1.6,7,95.4,9,2,9,8,34.1,450,-12,1.1,1,98.6,8,2,34.1,462,0,-0.2,0,0,0,0,0,0,0
フラワリングナイト,9,20.5,4.3,6.9,1800,5,8,2,432,+2,54.0,3,109.0,9,6,54,8,5,3,35.2,430,-4,0.1,1,122.2,16,7,11,11,35.4,434,+8,-0.3,4,111.5,15,7,15,15,34.9,426,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミアマンテ,6,8.1,2.1,3.1,1800,6,9,16,422,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,1,96.2,7,6,7,6,35.1,422,+4,-0.2,1,96.9,15,12,9,10,35.1,418,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ポレンティア,7,9.0,1.9,2.8,1800,6,10,9,488,-4,54.0,3,94.6,16,5,54,10,5,5,35.0,492,+4,0.6,0,0,0,0,0,0,0,0,0,0,1,90.9,9,2,2,2,34.6,488,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリスティ,5,3.9,1.4,1.8,1800,7,11,11,482,+2,54.0,1,107.8,11,8,54,2,2,0,34.3,480,-10,-0.2,8,94.3,16,6,5,4,36.5,490,+6,1.6,2,108.6,8,2,4,3,33.9,484,+18,0.5,1,109.5,3,6,34.3,466,+2,-0.5,2,96.8,12,35.8,464,0,0.2
シーズンズギフト,3,3.5,1.3,1.7,1800,7,12,7,474,-4,54.0,1,110.4,11,8,54,5,6,6,34.7,478,+2,-0.2,1,123.6,15,9,7,8,34.7,476,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アブレイズ,1,79.3,12.2,20.0,1800,8,13,6,480,+4,54.0,1,125.8,14,5,54,5,5,6,35.6,476,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レッドルレーヴ,2,8.6,2.3,3.6,1800,8,14,9,446,+4,54.0,1,121.7,15,2,54,7,7,6,37.0,442,+6,-0.1,2,121.8,13,1,4,4,34.2,436,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
