馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
トーホウフレーテ,3,8.1,1,1,9,442,-2,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,2,1,1200,74.1,0,1,0,0,15,1,3,54,3,3,0,0,38.2,444,0,0.2,0,0,0,0,0,0,0,1,0,0,8,1,1200,74.8,1,0,0,0,16,13,3,54,13,11,0,0,37.1,444,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キングスオウン,15,195.4,2,2,6,514,-4,1,0,0,3,53.0,0,0,0,0,0,0,0,0,1,0,16,1,1400,95.0,0,1,0,0,16,2,3,56,16,16,0,0,42.8,518,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ニューヨークタヤス,12,80.6,2,3,11,460,+8,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,1,12,1,1000,62.1,0,1,0,0,13,13,3,56,10,12,0,0,38.0,452,+4,2.5,0,0,0,0,0,0,0,1,0,0,15,1,1200,78.6,1,0,0,0,16,3,3,56,16,16,0,0,40.3,448,+2,5.0,0,0,0,0,0,0,0,0,1,0,4,1,1200,72.5,0,1,0,0,15,6,3,55,2,2,0,0,37.4,446,-4,0.7,0,0,0,0,0,0,0,1,0,0,6,1,1200,73.8,1,0,0,0,16,7,3,55,7,6,0,0,37.4,450,+4,1.2,1,0,0,0,0,0,0,0,0,0,2,1,1000,60.9,1,0,0,0,12,9,3,54,4,5,0,0,37.1,446,-4,0.8
フロレンザール,8,21.2,3,4,11,478,+6,0,1,0,3,51.0,0,0,0,0,0,0,0,0,0,1,9,1,1000,60.9,0,1,0,0,13,6,3,54,4,4,0,0,37.5,472,+2,1.3,0,0,0,0,1,0,0,0,0,0,5,1,1600,100.6,0,1,0,0,16,16,3,54,1,1,0,0,38.9,470,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アイニイ,14,341.5,3,5,4,442,+4,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,16,1,1200,76.1,0,1,0,0,16,3,3,54,1,1,0,0,42.0,438,-2,3.9,0,0,0,0,0,1,0,0,0,0,15,0,1600,98.4,1,0,0,0,16,2,3,51,1,1,1,0,39.7,440,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アイファーメンバー,4,5.0,4,6,3,482,0,1,0,0,3,53.0,0,0,0,0,0,0,0,1,0,0,4,1,1200,73.2,1,0,0,0,15,1,3,56,6,5,0,0,36.7,482,0,1.6,0,0,0,0,0,0,0,0,1,0,5,1,1200,73.7,0,1,0,0,16,3,3,56,3,5,0,0,37.8,482,-2,0.6,0,0,0,0,0,0,0,0,1,0,4,1,1200,73.2,0,1,0,0,16,14,3,56,3,2,0,0,37.2,484,+2,0.4,0,0,0,0,0,0,0,1,0,0,2,1,1200,73.9,0,1,0,0,16,16,3,56,4,4,0,0,37.7,482,-2,0.8,0,0,0,0,0,0,0,1,0,0,4,1,1200,74.3,1,0,0,0,16,1,3,56,6,5,0,0,38.0,484,+4,0.4
ミニオンペール,10,31.5,4,7,6,454,0,0,1,0,3,51.0,0,0,0,0,0,1,0,0,0,0,8,1,1200,73.7,1,0,0,0,16,10,3,54,4,4,0,0,38.5,454,-10,0.9,0,0,0,0,0,0,0,0,0,1,4,0,1200,69.5,1,0,0,0,18,2,3,54,4,4,0,0,35.3,464,+6,0.3,0,0,0,0,0,0,0,0,0,1,4,0,1200,71.1,0,1,0,0,18,2,3,54,6,3,0,0,35.9,458,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダイリュウボーラー,2,18.0,5,8,7,428,+8,1,0,0,3,54.0,0,0,0,0,0,0,1,0,0,0,10,1,1200,74.7,1,0,0,0,16,9,3,56,2,2,0,0,39.0,420,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1200,70.8,0,1,0,0,18,3,3,56,5,5,0,0,36.2,422,-4,1.1,0,0,0,0,0,0,1,0,0,0,5,1,1200,74.7,1,0,0,0,16,8,3,56,2,3,0,0,38.8,426,+16,1.2,0,0,0,0,0,0,0,0,1,0,4,0,1200,72.1,1,0,0,0,13,1,3,54,3,6,0,0,36.0,410,0,1.0
クリュサネル,9,50.6,5,9,6,506,-2,1,0,0,3,53.0,0,0,0,0,0,1,0,0,0,0,7,1,1200,73.6,1,0,0,0,16,14,3,56,1,1,0,0,39.2,508,-8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,1200,74.7,0,1,0,0,16,9,3,55,5,7,0,0,40.2,516,0,2.5,0,0,0,0,1,0,0,0,0,0,11,1,1400,89.5,1,0,0,0,15,1,3,54,1,1,0,0,40.8,516,-2,2.2,0,0,0,0,1,0,0,0,0,0,4,1,1300,81.6,1,0,0,0,16,2,3,54,4,4,0,0,37.3,518,0,1.3
ファロ,5,51.0,6,10,3,464,+6,0,1,0,3,53.0,0,0,1,0,0,0,0,0,0,0,10,1,1150,71.3,1,0,0,0,16,14,3,53,10,10,0,0,38.7,458,-12,2.5,0,0,0,0,0,1,0,0,0,0,8,1,1200,75.0,1,0,0,0,16,1,3,52,6,7,0,0,40.0,470,-2,1.2,0,0,0,0,0,1,0,0,0,0,6,1,1200,75.0,1,0,0,0,16,8,3,54,1,2,0,0,40.5,472,0,1.5,0,0,0,0,0,1,0,0,0,0,3,1,1200,73.1,1,0,0,0,16,13,3,54,5,5,0,0,38.1,472,+8,0.7,0,0,0,0,0,1,0,0,0,0,6,1,1200,72.4,0,0,0,1,16,3,3,54,3,3,0,0,37.8,464,-8,1.3
