馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ショウナンマルシェ,13,131.5,1,1,2,476,+2,2,8,54.0,6,7,0,2000,119.0,0,12,8,10,57,3,3,3,3,35.8,474,-8,0.6,7,8,-1,3000,203.4,-1,11,11,7,60,11,11,10,8,13.6,482,+2,4.2,5,11,0,2000,119.8,0,11,6,11,57,5,6,5,0,34.6,480,-4,1.5,6,10,0,2000,121.9,0,10,6,7,57,1,1,3,3,37.8,484,0,1.7,5,4,0,2000,118.7,0,11,7,8,55,3,3,3,0,34.1,484,+4,0.4
フェイズベロシティ,8,10.3,2,2,6,448,-4,1,6,53.0,4,3,0,2200,135.8,0,8,7,4,55,6,6,7,6,34.2,452,-4,0.3,6,6,0,2200,133.0,0,8,5,6,55,6,4,6,5,34.7,456,-2,0.7,6,5,0,2500,156.4,0,12,8,4,53,10,11,10,7,34.3,458,-6,0.7,6,4,0,2200,134.4,0,12,2,6,55,9,9,10,8,34.3,464,+2,0.3,6,2,0,2500,153.2,0,13,8,7,53,10,9,9,11,35.9,462,+8,0.5
ベイビーステップ,14,28.6,2,3,15,490,0,0,5,55.0,5,1,0,2400,145.3,1,11,8,3,55,2,2,2,2,35.6,490,+4,-0.6,5,4,0,2400,144.0,0,9,9,5,57,5,6,8,8,34.1,486,-4,0.5,5,3,0,2000,121.9,0,8,1,7,56,3,3,3,0,33.4,490,0,0.2,6,12,0,2000,120.4,0,16,13,12,55,10,10,9,9,34.9,490,-4,1.0,6,12,0,2500,157.2,0,15,6,13,55,3,2,3,5,36.1,494,+4,0.9
レジェンドセラー,11,140.1,3,4,40,524,-6,2,5,56.0,6,7,0,2500,153.6,0,13,2,3,57,8,8,8,8,36.5,530,-4,0.9,4,7,0,2200,137.3,0,7,2,4,57,2,2,3,5,37.2,534,+2,3.3,9,5,0,2400,144.6,0,12,6,1,57,11,11,5,5,34.5,532,-2,0.4,5,5,0,2400,145.1,0,11,7,6,56,11,11,2,2,34.3,534,-6,0.3,5,10,0,3400,214.3,0,14,8,3,54,2,3,3,1,38.5,540,-2,2.7
グランドサッシュ,6,80.0,3,5,6,462,-2,0,8,54.0,4,4,0,2200,135.9,0,8,6,6,57,4,4,4,4,34.6,464,-2,0.4,6,7,0,2200,133.1,0,8,2,7,57,4,4,3,5,34.9,466,-6,0.8,6,10,0,2200,135.1,0,12,10,10,57,5,5,7,10,35.2,472,-2,1.0,6,3,0,2500,153.4,0,13,4,6,54,11,11,9,10,36.1,474,+10,0.7,5,5,0,2400,146.1,0,13,3,6,54,7,7,12,10,34.1,464,+4,0.5
アフリカンゴールド,1,3.9,4,6,11,468,+6,2,4,56.0,7,4,0,2000,120.9,1,10,4,2,57,3,4,3,3,33.8,462,-4,0.1,8,2,0,2400,145.4,0,12,1,1,56,2,2,2,2,34.4,466,0,0.1,9,4,0,2400,146.2,0,9,3,3,55,2,2,3,3,36.4,466,+2,0.1,8,15,0,2400,149.3,0,16,4,4,52,5,6,5,6,40.0,464,+4,3.1,8,12,0,3000,187.8,0,18,10,9,57,5,5,5,3,35.7,460,-2,1.7
トラストケンシン,2,14.2,4,7,14,464,+6,0,4,55.0,9,5,0,1800,106.1,0,18,18,9,55,14,14,0,0,35.4,458,-2,1.0,5,4,0,1800,104.5,0,10,3,3,55,7,7,7,0,33.6,460,-2,0.1,5,1,0,1600,93.5,1,11,10,5,57,11,11,0,0,33.8,462,-14,0.0,5,2,0,2000,121.0,0,9,6,3,56,3,3,3,0,34.3,476,+8,0.1,6,7,0,2200,134.6,0,13,2,4,56,6,7,7,8,35.8,468,0,0.6
オジュウチョウサン,10,3.4,5,8,24,512,0,0,8,56.0,6,1,-1,4250,287.6,-1,11,5,1,63,2,2,2,1,13.5,512,-4,-0.4,9,1,-1,3900,263.6,-1,12,11,1,62,3,3,2,2,13.5,516,+2,-0.4,6,9,0,2500,153.0,1,16,1,5,57,3,3,2,2,36.9,514,+2,0.8,5,1,0,2400,145.0,0,7,3,3,57,2,2,3,3,34.5,512,+2,-0.1,3,1,0,2600,162.3,1,12,6,1,57,4,3,2,1,37.1,510,0,-0.5
マイネルヴンシュ,7,8.2,5,9,4,460,-14,0,5,57.0,1,4,0,2600,161.6,0,14,6,4,54,5,5,5,5,36.4,474,+16,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,2400,147.0,0,7,1,2,57,3,3,3,2,35.7,458,-4,0.0,6,1,0,2500,154.9,0,9,1,1,57,8,7,5,4,37.0,462,-10,-0.3,6,2,0,2500,155.0,0,7,7,1,57,3,3,2,1,36.1,472,+12,0.2
サトノオンリーワン,15,59.4,6,10,24,472,-6,0,4,55.0,3,1,0,2600,160.9,0,16,4,3,57,8,9,8,5,36.3,478,-2,0.0,5,7,0,2400,148.2,0,10,8,3,55,6,6,6,5,34.1,480,0,0.6,6,4,0,2200,134.4,0,13,5,5,56,9,9,11,10,35.4,480,0,0.4,6,1,0,2200,134.3,0,18,3,2,55,13,11,8,9,35.8,480,+16,0.0,1,1,0,2000,124.2,1,16,8,2,56,7,8,6,6,36.4,464,-4,-0.4
