馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
レーヴドオルフェ,12,238.8,1,1,9,490,0,0,2,55.0,10,11,1,1700,1:54.6,0,16,14,11,54,13,12,14,14,42.5,490,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルフタゴザ,9,112.3,2,2,4,476,+4,0,2,52.0,6,14,1,1200,1:16.4,0,16,8,7,54,11,10,0,0,39.5,472,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アルムポルックス,3,33.4,3,3,2,468,-4,0,2,54.0,9,8,1,1800,1:56.6,0,16,15,14,54,8,9,11,10,39.8,472,+2,2.4,9,8,1,1400,1:30.5,0,11,11,4,54,10,9,0,0,38.4,470,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ワンダークンナパー,8,13.6,4,4,0,514,-2,0,2,55.0,8,6,1,1800,1:56.4,3,16,2,10,55,14,14,10,10,38.1,516,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エースレイジング,2,5.5,5,5,3,432,-8,0,2,55.0,6,2,1,1800,1:56.8,0,16,2,3,54,3,3,4,4,39.5,440,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エウロパ,1,2.7,5,6,2,454,-6,1,2,51.0,6,2,1,1800,1:56.7,0,16,4,8,54,5,4,4,2,37.8,460,-4,0.2,4,12,0,1800,1:50.7,0,14,3,10,54,8,8,0,0,35.5,464,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オーシャンアイ,7,3.1,6,7,1,486,-4,0,2,52.0,4,3,1,1800,1:54.0,2,14,14,3,55,3,2,3,3,39.0,490,0,1.0,9,7,0,2000,2:02.2,0,12,2,6,54,6,6,7,6,36.4,490,-2,0.9,4,6,0,1800,1:51.1,0,14,2,4,54,6,6,0,0,34.4,492,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイロングタイム,5,19.2,6,8,3,444,-4,0,2,55.0,6,7,0,2000,2:05.7,0,14,5,14,54,3,3,4,5,35.6,448,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラマトリス,4,14.8,7,9,9,526,-6,1,2,52.0,4,7,1,1800,2:00.2,0,15,1,4,54,10,10,10,13,41.6,532,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ザビーチ,11,193.5,7,10,1,452,+4,1,2,54.0,5,11,0,1800,1:52.4,0,11,5,8,54,11,11,11,0,35.7,448,-8,3.1,6,9,0,1600,1:39.8,0,16,15,8,54,12,7,7,0,34.8,456,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
