馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シャリオヴァルト,8,26.9,1,1,2,458,+4,2,6,57.0,9,4,0,2400,0,1,9,1,6,57,7,5,9,8,35.5,454,+4,0.3,7,4,0,2000,0,0,12,5,6,57,5,5,4,5,35.0,450,-6,0.3,5,6,0,2400,0,0,9,2,6,54,9,9,9,9,33.3,456,-4,0.4,6,6,0,2500,0,1,11,2,6,57,7,7,7,7,34.9,460,-4,1.0,1,5,0,2000,0,0,16,5,6,57,14,14,13,9,36.8,464,+4,0.4
トラストケンシン,7,11.0,2,2,2,468,0,0,4,56.0,6,7,0,2500,0,0,15,14,4,54,2,2,3,2,35.7,468,+10,0.4,5,3,0,2400,0,0,7,2,4,55,3,3,4,4,34.6,458,0,0.3,6,9,0,2200,0,0,15,10,4,56,7,9,9,7,35.1,458,0,0.8,4,5,0,2000,0,0,12,11,4,54,8,8,0,0,33.4,458,+4,0.7,5,1,0,2400,0,1,9,6,4,53,5,5,5,5,34.7,454,-2,-0.2
チャロネグロ,2,4.9,3,3,11,506,+12,0,5,57.0,5,3,0,2400,0,0,6,3,5,57,5,5,4,5,33.1,494,-6,0.2,6,1,0,2200,0,0,14,5,5,57,9,8,11,6,35.1,500,+10,-0.7,1,3,0,2000,0,1,9,5,5,57,8,9,8,7,35.2,490,0,1.2,3,2,0,2000,0,0,10,8,5,57,10,9,9,9,35.5,490,-4,0.4,5,2,0,2000,0,0,11,10,5,57,11,11,11,0,34.0,494,+4,0.2
ラッシュアタック,10,38.4,4,4,5,508,+2,0,7,57.0,6,4,0,2500,0,0,8,2,7,57,1,1,1,1,35.3,506,+8,0.3,6,6,0,1800,0,0,10,7,7,57,3,3,3,3,34.5,498,-8,0.9,2,7,0,2000,0,1,13,7,7,57,6,6,7,7,35.3,506,-2,0.9,2,14,0,1800,0,0,15,11,7,55,4,3,3,3,35.6,508,+6,1.4,6,4,0,1800,0,0,8,2,7,57,2,2,2,2,35.5,502,-2,0.2
サトノオンリーワン,4,12.1,4,5,3,480,0,0,4,56.0,6,1,0,2200,0,0,18,3,4,55,13,11,8,9,35.8,480,+16,0.0,1,1,0,2000,0,1,16,8,4,56,7,8,6,6,36.4,464,-4,-0.4,5,7,0,2400,0,0,15,2,4,56,8,8,4,5,36.4,468,0,0.6,5,7,0,2000,0,0,16,9,4,56,14,15,15,0,34.3,468,-2,1.1,5,2,0,2300,0,0,9,8,4,56,2,2,3,3,34.0,470,-4,0.1
グリントオブライト,6,20.5,5,6,2,448,-2,1,6,55.0,6,8,0,2500,0,0,15,1,6,52,10,10,10,11,35.4,450,+4,0.6,5,4,0,2400,0,0,7,1,6,55,1,1,1,1,35.7,446,0,0.5,5,1,0,2400,0,0,9,7,6,55,4,3,3,3,34.3,446,-2,-0.1,6,2,0,2500,0,0,11,3,6,55,6,7,6,8,35.8,448,+2,0.1,4,4,0,2400,0,0,8,4,6,55,4,5,5,5,34.8,446,0,0.5
フィールドシャルム,12,276.8,5,7,3,492,+2,0,6,57.0,6,10,0,1800,0,0,14,7,6,57,11,11,12,12,35.1,490,-2,0.4,6,12,0,2000,0,0,12,12,6,57,1,1,1,1,37.8,492,+2,2.3,5,7,0,1800,0,0,9,7,6,57,6,7,6,0,34.7,490,+4,1.8,5,5,0,1800,0,1,10,6,6,57,6,7,5,0,34.3,486,0,0.9,6,10,0,1800,0,0,10,6,6,57,10,10,10,9,33.8,486,-4,1.6
センテリュオ,1,1.7,6,8,7,450,-10,1,4,54.0,8,2,0,2000,0,0,11,2,4,53,8,8,5,8,34.1,460,+16,0.2,9,7,0,1800,0,0,15,7,4,54,7,8,0,0,33.9,444,-4,0.7,10,1,0,2000,0,0,13,7,4,52,10,10,9,6,34.5,448,+2,-0.2,8,2,0,2200,0,0,12,7,4,54,8,9,3,3,34.5,446,-2,0.2,9,2,0,1800,0,0,10,9,4,54,8,8,0,0,34.2,448,-6,0.1
キューンハイト,11,169.2,6,9,2,434,+2,1,5,55.0,6,9,0,1800,0,0,15,10,5,55,11,10,10,9,34.9,432,+2,0.4,6,7,0,2000,0,0,12,11,5,55,12,12,11,10,35.3,430,+2,0.8,5,5,0,2000,0,0,10,7,5,55,5,4,4,0,33.3,428,+2,0.5,4,1,0,2200,0,0,12,12,5,55,8,7,6,6,34.6,426,+2,0.0,6,3,0,2000,0,0,13,5,5,55,10,11,8,8,34.3,424,0,1.3
マスラオ,5,77.1,7,10,2,440,0,2,5,57.0,6,13,0,2500,0,0,15,16,5,55,10,10,10,11,35.8,440,-2,1.0,6,3,0,2500,0,0,8,3,5,57,3,4,5,3,35.0,442,+2,0.3,5,4,0,2400,0,0,9,4,5,54,6,6,3,3,33.9,440,+2,0.3,6,1,0,2500,0,0,11,4,5,57,5,5,3,4,35.9,438,-2,-0.1,4,2,0,2400,0,0,8,6,5,57,2,2,3,4,34.7,440,-2,0.2
