馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ジャンティエス,5,8.0,1,1,10,480,+4,0,1,0,4,55.0,0,0,0,0,0,0,0,0,0,1,12,1,1700,107.8,0,1,0,0,16,1,4,55,1,1,1,4,39.3,476,-6,1.5,0,0,0,0,1,0,0,0,0,0,4,1,1400,87.0,1,0,0,0,16,13,4,55,4,2,0,0,37.7,482,-2,0.3,0,0,0,0,1,0,0,0,0,0,5,1,1600,99.6,1,0,0,0,16,10,4,54,1,1,0,0,39.0,484,+12,0.9,0,0,1,0,0,0,0,0,0,0,6,1,1700,108.0,1,0,0,0,10,6,4,53,2,2,2,2,39.1,472,-2,0.9,0,0,0,0,1,0,0,0,0,0,2,1,1600,98.2,0,0,1,0,13,6,4,53,1,1,0,0,36.4,474,+6,0.0
ディーズエフォート,16,193.4,1,2,0,458,-2,0,1,0,4,55.0,0,0,0,0,1,0,0,0,0,0,18,0,1400,82.6,1,0,0,0,18,13,4,55,18,18,0,0,34.1,460,+2,2.2,0,0,0,0,1,0,0,0,0,0,9,0,1600,96.5,0,1,0,0,11,2,4,52,8,7,0,0,34.2,458,+6,1.1,0,0,1,0,0,0,0,0,0,0,14,0,1200,71.2,1,0,0,0,16,15,4,55,14,13,0,0,36.1,452,0,1.6,0,0,0,0,0,1,0,0,0,0,13,0,1600,97.9,0,0,1,0,16,7,4,55,13,16,16,0,36.8,452,-6,2.0,0,0,0,0,1,0,0,0,0,0,14,0,1400,82.7,1,0,0,0,14,11,4,52,14,14,0,0,34.4,458,+2,1.5
リンガスビンゴ,2,4.9,2,3,3,526,+4,0,1,0,4,55.0,0,0,0,0,1,0,0,0,0,0,2,1,1600,100.4,1,0,0,0,11,1,4,55,7,6,0,0,36.5,522,0,0.4,0,0,0,0,0,1,0,0,0,0,5,1,1800,116.3,1,0,0,0,15,7,4,55,10,11,11,10,39.0,522,-4,0.4,0,0,0,0,0,1,0,0,0,0,9,1,1800,115.1,0,1,0,0,16,15,4,55,9,10,9,10,38.8,526,+2,1.0,0,0,0,0,1,0,0,0,0,0,8,1,1600,99.6,1,0,0,0,15,4,4,54,11,11,0,0,36.9,524,+16,0.6,0,0,0,1,0,0,0,0,0,0,1,1,1800,115.0,1,0,0,0,15,12,4,54,6,7,5,4,37.1,508,-2,-0.1
テンキセキ,10,107.1,2,4,21,494,+12,0,1,0,6,55.0,0,0,0,0,0,1,0,0,0,0,10,1,1200,72.7,1,0,0,0,16,11,6,55,13,14,0,0,37.9,482,+6,1.3,0,0,0,1,0,0,0,0,0,0,10,1,1200,74.3,0,1,0,0,14,11,6,54,3,3,0,0,39.4,476,-8,1.7,0,0,0,0,1,0,0,0,0,0,16,1,1400,88.2,1,0,0,0,16,1,6,54,4,4,0,0,38.3,484,0,2.5,0,0,0,0,0,1,0,0,0,0,7,1,1200,72.2,1,0,0,0,16,14,6,54,4,4,0,0,37.2,484,0,0.7,0,0,0,0,1,0,0,0,0,0,14,1,1600,99.1,0,0,0,1,14,8,6,55,1,1,0,0,40.0,484,+2,3.3
メヌエット,1,4.4,3,5,2,452,+4,0,1,0,5,55.0,0,0,0,1,0,0,0,0,0,0,8,1,1800,114.0,0,1,0,0,10,8,5,55,2,2,4,5,38.2,448,-8,1.0,0,0,0,0,0,0,1,0,0,0,2,1,1800,114.9,1,0,0,0,14,2,5,55,8,7,7,6,38.6,456,-2,0.1,0,0,0,0,0,0,0,0,0,1,5,1,1700,106.8,0,1,0,0,16,3,5,52,5,6,5,6,38.0,458,-14,0.5,0,0,0,0,0,0,0,1,0,0,12,1,1400,86.3,1,0,0,0,16,11,5,55,9,9,0,0,37.6,472,+4,1.7,0,0,0,0,1,0,0,0,0,0,3,1,1600,98.3,1,0,0,0,11,8,5,55,3,3,0,0,38.1,468,+2,0.1
ラヴノット,12,133.9,3,6,1,482,-8,0,1,0,4,52.0,0,0,0,1,0,0,0,0,0,0,9,1,1800,115.1,1,0,0,0,11,9,4,52,3,4,4,6,39.5,490,+8,1.5,0,0,1,0,0,0,0,0,0,0,6,1,1700,108.7,0,0,1,0,15,6,4,52,4,5,4,4,39.7,482,0,2.4,0,0,0,0,0,1,0,0,0,0,13,1,1200,73.9,1,0,0,0,16,8,4,53,10,8,0,0,38.1,482,+8,1.0,0,0,1,0,0,0,0,0,0,0,15,1,1150,70.7,1,0,0,0,16,4,4,54,10,10,0,0,38.3,474,-8,1.4,0,0,0,0,0,0,0,0,0,0,1,1,1400,88.3,1,0,0,0,9,1,4,54,1,1,1,0,38.6,482,-2,-0.4
ミサコ,8,140.9,4,7,1,482,+6,0,1,0,4,55.0,0,0,0,1,0,0,0,0,0,0,11,1,1200,73.5,1,0,0,0,15,10,4,52,11,11,0,0,37.0,476,-6,1.6,0,0,0,0,0,1,0,0,0,0,12,1,1200,73.2,1,0,0,0,16,6,4,55,1,1,0,0,38.4,482,+8,1.3,0,0,0,0,1,0,0,0,0,0,15,1,1400,88.9,1,0,0,0,16,10,4,55,4,2,0,0,39.7,474,-7,2.2,0,0,0,0,0,0,0,0,0,0,1,1,1400,88.0,1,0,0,0,9,1,4,54,1,1,0,0,38.3,481,-5,-1.2,0,0,0,0,0,0,0,0,0,0,1,1,1200,74.4,1,0,0,0,8,2,4,54,1,1,0,0,36.8,486,+6,-0.6
アオイテソーロ,9,10.7,4,8,15,502,+2,0,1,0,5,54.0,0,0,0,0,0,0,1,0,0,0,7,1,1900,123.9,1,0,0,0,11,5,5,55,2,2,4,4,40.0,500,0,2.0,0,0,0,0,0,0,1,0,0,0,9,1,1900,122.5,1,0,0,0,16,3,5,55,4,4,5,5,39.7,500,-4,3.0,0,0,1,0,0,0,0,0,0,0,9,1,1700,108.5,1,0,0,0,10,11,5,55,3,2,2,2,39.6,504,-2,1.4,0,0,0,1,0,0,0,0,0,0,2,1,1800,113.6,0,1,0,0,11,11,5,55,1,1,1,1,38.5,506,+8,0.3,0,0,0,0,0,0,0,0,0,1,14,1,1700,108.2,1,0,0,0,16,10,5,55,6,4,5,9,40.2,498,+4,3.4
アテナリ,15,249.7,5,9,3,470,-8,0,1,0,4,55.0,0,0,1,0,0,0,0,0,0,0,13,1,1150,71.9,1,0,0,0,14,6,4,55,4,5,0,0,40.4,478,+5,3.0,0,0,0,0,0,0,0,0,0,0,1,1,850,51.4,0,0,0,1,10,2,4,54,1,1,0,0,36.3,473,-4,-0.3,0,0,0,0,0,0,0,0,0,0,1,1,850,53.4,0,0,0,1,9,1,4,54,3,3,0,0,37.9,477,+5,-0.3,0,0,0,0,0,0,0,0,0,0,3,1,850,52.4,0,0,0,1,10,8,4,54,5,6,0,0,36.5,472,+1,0.2,0,0,0,0,0,0,0,0,0,0,2,1,1400,86.2,0,0,1,0,9,9,4,54,1,1,0,0,38.4,471,+5,0.2
ラプターゲイル,7,21.4,5,10,3,448,+4,0,1,0,4,55.0,0,0,0,0,1,0,0,0,0,0,3,1,1600,100.6,1,0,0,0,11,2,4,55,3,5,0,0,36.9,444,+2,0.6,0,0,0,0,0,0,0,0,0,0,10,1,1600,105.2,1,0,0,0,11,7,4,55,9,9,9,11,40.7,442,+4,1.9,0,0,0,0,0,0,1,0,0,0,6,1,1400,86.4,1,0,0,0,16,14,4,54,12,13,0,0,38.4,438,0,1.4,0,0,0,0,1,0,0,0,0,0,10,1,1400,85.2,0,1,0,0,16,14,4,53,12,12,0,0,37.7,438,-2,1.2,0,0,0,0,0,1,0,0,0,0,11,1,1200,72.1,0,1,0,0,15,1,4,53,13,13,0,0,37.2,440,+20,0.9
