馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
クラウンルシフェル,7,88.1,1,1,8,482,-4,0,8,57.0,10,6,0,1200,68.5,0,14,14,14,57,10,8,0,0,34.9,486,-10,0.5,8,16,0,1200,70.5,0,16,11,16,52,1,1,0,0,37.0,496,-2,1.3,6,12,0,1200,69.1,0,16,9,16,57,5,4,0,0,35.7,498,+8,1.1,4,7,0,1000,56.9,2,18,17,14,50,0,0,0,0,34.0,490,+8,0.6,9,9,0,1200,70.8,0,9,3,9,57,5,8,0,0,35.9,482,+4,1.6
ラフィングマッチ,13,10.6,2,2,16,498,+2,0,4,57.0,9,18,0,1400,83.7,0,18,4,6,55,5,5,0,0,37.7,496,+14,2.3,3,3,0,1200,68.0,0,16,11,6,56,2,2,0,0,34.6,482,+2,0.2,6,1,0,1200,68.6,1,13,8,4,53,1,1,0,0,34.8,480,-2,-0.2,6,4,0,1200,68.3,0,13,4,3,55,1,1,0,0,34.2,482,-4,0.4,10,1,0,1200,67.6,0,14,4,3,54,1,1,0,0,33.9,486,-2,-0.1
コパノディール,4,20.6,3,3,3,438,-2,1,6,55.0,6,7,0,1200,69.0,0,13,12,9,55,8,7,0,0,34.2,440,0,0.3,8,7,0,1400,83.0,0,7,5,7,55,2,2,0,0,34.7,440,0,0.8,7,1,0,1200,68.2,0,16,1,7,55,3,3,0,0,33.6,440,+2,-0.1,7,4,0,1400,80.8,0,16,14,11,55,15,14,0,0,33.6,438,+2,0.2,5,7,0,1400,82.3,0,17,12,10,54,8,9,0,0,33.3,436,-2,1.0
レッドラウダ,9,7.8,4,4,8,524,+10,0,6,57.0,10,11,0,1200,68.9,0,14,4,10,57,10,13,0,0,35.2,514,-12,0.9,8,10,0,1200,69.9,0,16,14,9,56,10,9,0,0,34.7,526,+8,0.7,4,5,0,1000,56.7,2,18,9,3,54,0,0,0,0,34.0,518,-8,0.4,4,3,0,1000,55.3,0,11,3,2,57,0,0,0,0,32.4,526,+2,0.2,4,1,0,1000,55.8,0,16,9,1,57,0,0,0,0,32.9,524,0,-0.1
ウインストラグル,11,6.7,4,5,5,488,+2,0,5,57.0,9,1,0,1200,69.6,1,12,1,5,57,2,1,0,0,36.3,486,+4,-0.2,10,1,0,1200,68.3,0,18,3,12,57,1,1,0,0,34.7,482,-2,0.0,8,8,1,1200,73.2,0,16,3,11,57,14,13,0,0,35.9,484,+2,2.1,8,14,1,1400,85.9,1,16,3,14,57,7,6,0,0,38.3,482,+2,1.2,9,7,1,1400,85.9,1,16,2,11,57,13,10,0,0,37.8,480,-10,1.4
スビールアスール,5,11.2,5,6,4,490,-12,1,5,55.0,6,10,1,1200,71.5,1,15,5,3,55,3,6,0,0,37.7,502,+6,0.9,6,11,1,1200,72.4,0,16,3,2,55,3,4,0,0,38.4,496,-2,1.1,6,2,1,1200,71.0,0,16,4,2,54,4,3,0,0,36.9,498,+6,0.1,6,2,1,1200,70.0,1,16,1,1,55,1,1,0,0,36.6,492,+6,0.1,6,1,1,1200,70.1,0,16,1,4,55,2,2,0,0,36.5,486,0,-0.2
カッパツハッチ,3,3.4,5,7,3,468,-6,1,4,55.0,6,1,0,1200,68.4,0,9,6,1,55,1,1,0,0,34.2,474,+6,-0.2,9,3,0,1400,81.2,0,9,6,7,55,2,2,0,0,34.4,468,0,0.1,7,5,0,1400,80.8,0,16,2,5,54,2,3,0,0,34.7,468,+4,0.2,8,3,0,1200,68.6,0,18,1,4,54,3,3,0,0,33.9,464,+2,0.1,6,6,0,1200,69.0,1,13,6,6,51,4,5,0,0,34.8,462,+6,0.4
ブロワ,12,46.0,6,8,3,480,-8,1,6,55.0,6,12,0,1200,69.3,0,13,9,12,55,1,1,0,0,35.3,488,+6,0.6,6,15,1,1200,72.2,1,15,15,13,55,2,2,0,0,38.5,482,+6,1.6,7,14,0,1400,81.8,0,14,12,14,50,1,1,0,0,35.4,476,-8,1.4,6,14,0,1200,69.6,0,16,3,9,55,2,2,0,0,36.7,484,0,1.6,6,16,0,1200,69.3,0,16,13,14,51,1,1,0,0,35.5,484,+20,0.7
リバティーホール,10,219.3,6,9,2,450,+2,1,1,55.0,3,6,0,1200,69.5,0,14,5,14,55,10,10,0,0,34.7,448,-12,0.6,6,12,0,1200,69.2,0,16,10,16,55,12,13,0,0,35.4,460,-4,1.0,6,14,0,1200,69.2,0,16,10,16,55,15,15,0,0,34.3,464,+2,0.7,4,18,0,1000,56.3,1,18,12,18,50,0,0,0,0,32.7,462,+8,1.3,4,12,0,1000,56.8,0,16,6,16,55,0,0,0,0,33.2,454,-4,1.0
ヤサシサ,8,15.6,7,10,2,500,-4,1,5,55.0,6,16,1,1200,73.9,0,16,16,4,55,1,1,0,0,40.3,504,+8,2.6,6,8,1,1200,71.8,0,16,16,1,55,2,2,0,0,37.2,496,0,0.6,6,3,1,1200,71.0,0,16,10,1,55,2,2,0,0,37.1,496,-6,0.4,9,10,1,1200,70.8,1,16,15,1,55,1,1,0,0,37.2,502,+2,1.8,6,2,1,1200,70.3,0,16,8,2,55,1,1,0,0,36.9,500,+2,0.2
