馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ヒルノアルゲーロ,14,44.0,1,1,13,502,-4,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,0,1,1,1400,89.3,0,0,1,0,9,4,4,56,1,1,1,0,38.0,506,+1,0.0,0,0,0,0,0,0,0,0,0,0,2,1,1400,89.4,1,0,0,0,9,5,4,56,5,2,2,0,37.8,505,-1,0.3,0,0,0,0,0,0,0,0,0,0,3,1,1400,88.7,1,0,0,0,8,4,4,56,3,3,3,0,39.3,506,-4,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1400,88.6,1,0,0,0,8,6,4,56,5,5,5,0,37.9,510,-4,-0.5,0,0,0,0,0,0,0,0,1,0,4,1,1400,86.3,0,0,1,0,16,9,4,56,16,15,0,0,37.6,514,-12,0.2
キタノユウキ,4,8.2,1,2,1,536,0,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,5,1,1400,85.8,1,0,0,0,16,4,4,57,10,9,0,0,37.0,536,-14,0.8,0,0,0,0,1,0,0,0,0,0,3,1,1400,86.3,1,0,0,0,16,16,4,57,1,1,0,0,38.6,550,+10,0.3,0,0,0,0,0,0,1,0,0,0,6,1,1800,114.9,0,1,0,0,16,12,4,54,1,1,1,1,40.3,540,0,1.2,0,0,0,0,0,0,1,0,0,0,14,1,1400,87.2,1,0,0,0,16,10,4,56,8,7,0,0,39.3,540,+12,2.1,0,0,0,0,1,0,0,0,0,0,8,1,1400,85.6,0,1,0,0,16,14,4,54,3,3,0,0,38.3,528,+2,1.1
ヨキニハカラエ,10,79.6,2,3,0,496,0,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,5,1,1400,86.9,1,0,0,0,16,4,4,57,13,11,0,0,38.8,496,-2,0.9,0,0,0,0,0,0,1,0,0,0,12,1,1900,123.1,1,0,0,0,16,10,4,56,2,2,2,2,40.7,498,+4,3.6,0,0,1,0,0,0,0,0,0,0,8,1,1700,107.4,1,0,0,0,15,15,4,55,6,8,7,5,38.9,494,-6,2.1,0,0,0,0,0,0,0,1,0,0,1,1,1800,113.6,0,1,0,0,15,4,4,56,2,2,2,2,39.4,500,-2,0.0,0,0,0,0,0,0,0,1,0,0,5,1,1900,121.5,1,0,0,0,16,16,4,56,6,8,4,5,39.5,502,+4,1.7
フクノクオリア,13,156.8,2,4,53,498,-8,0,0,1,5,57.0,0,0,0,0,0,1,0,0,0,0,16,0,1200,70.5,0,1,0,0,16,11,5,57,16,14,0,0,35.3,506,-4,1.6,0,0,0,0,1,0,0,0,0,0,11,0,1400,82.5,1,0,0,0,16,11,5,57,15,15,0,0,33.8,510,-2,0.8,0,0,0,0,0,1,0,0,0,0,15,1,1800,116.8,1,0,0,0,16,7,5,56,16,15,16,16,39.1,512,+4,3.1,0,0,0,0,1,0,0,0,0,0,15,0,1400,83.1,1,0,0,0,16,14,5,56,14,13,0,0,35.2,508,0,2.0,0,0,0,0,1,0,0,0,0,0,15,1,1400,86.6,1,0,0,0,16,4,5,56,13,14,0,0,37.0,508,+4,2.1
クインズラミントン,2,8.7,3,5,1,480,-2,1,0,0,5,54.0,0,0,0,0,0,0,1,0,0,0,4,1,1400,85.7,1,0,0,0,16,7,5,57,4,3,0,0,37.2,482,-6,0.7,0,0,0,0,1,0,0,0,0,0,2,1,1400,86.2,1,0,0,0,16,4,5,57,3,2,0,0,37.0,488,+6,0.2,0,0,0,0,0,0,1,0,0,0,4,1,1400,86.0,1,0,0,0,16,7,5,57,13,12,0,0,38.2,482,0,0.3,0,0,0,0,0,0,1,0,0,0,3,1,1400,85.2,1,0,0,0,16,15,5,57,5,5,0,0,37.5,482,+6,0.1,0,0,0,0,1,0,0,0,0,0,7,1,1400,86.3,1,0,0,0,16,2,5,57,7,7,0,0,36.1,476,0,0.6
ヴィーナスフローラ,12,21.3,3,6,13,508,+8,0,1,0,5,55.0,0,0,0,0,0,0,1,0,0,0,6,1,1400,85.6,1,0,0,0,16,2,5,54,10,10,0,0,38.1,500,+8,1.1,0,1,0,0,0,0,0,0,0,0,11,1,1700,107.4,0,1,0,0,13,7,5,55,8,7,10,10,38.5,492,+10,1.2,0,1,0,0,0,0,0,0,0,0,3,1,1700,107.4,1,0,0,0,11,4,5,55,8,6,4,4,37.9,482,0,0.7,0,0,0,0,0,0,0,1,0,0,14,1,1200,73.0,1,0,0,0,16,8,5,55,9,11,0,0,37.2,482,-8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ストリ,11,29.4,4,7,70,486,+10,1,0,0,4,57.0,0,0,0,0,0,0,0,1,0,0,1,1,1400,85.8,1,0,0,0,10,9,4,55,2,2,0,0,38.0,476,-4,-0.6,0,0,0,0,0,0,0,0,1,0,9,0,1600,98.6,1,0,0,0,11,1,4,54,1,1,0,0,35.1,480,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジョワイユ,1,14.0,4,8,1,460,-2,0,1,0,5,55.0,0,0,0,0,0,0,1,0,0,0,2,1,1400,85.5,1,0,0,0,16,11,5,55,10,10,0,0,38.0,462,0,0.7,0,0,0,0,1,0,0,0,0,0,3,1,1400,87.0,1,0,0,0,16,15,5,55,6,6,0,0,37.5,462,+2,0.3,0,0,0,0,0,0,1,0,0,0,5,1,1200,73.9,1,0,0,0,16,7,5,55,12,12,0,0,37.0,460,-2,0.6,0,0,0,0,0,1,0,0,0,0,5,1,1200,72.1,1,0,0,0,16,5,5,55,11,10,0,0,36.6,462,0,0.5,0,0,0,0,0,0,1,0,0,0,2,1,1200,72.1,1,0,0,0,15,10,5,54,14,14,0,0,35.7,462,0,0.0
ホノルア,16,79.2,5,9,47,478,+4,1,0,0,5,57.0,0,0,0,0,0,0,0,1,0,0,9,1,1800,114.2,1,0,0,0,16,2,5,57,16,16,15,15,38.7,474,+6,1.4,0,0,0,0,0,0,0,0,1,0,10,0,1600,95.5,1,0,0,0,11,3,5,53,3,3,0,0,36.2,468,0,1.4,0,0,0,0,0,0,1,0,0,0,13,0,1600,97.7,0,1,0,0,14,14,5,57,4,3,3,0,37.9,468,0,2.5,0,0,0,0,0,0,0,1,0,0,12,1,1400,86.0,0,0,0,1,14,6,5,57,4,4,0,0,38.2,468,+6,1.6,0,0,0,0,0,0,1,0,0,0,1,1,1400,85.2,0,1,0,0,16,3,5,56,1,1,0,0,37.7,462,+14,-0.2
メイショウアテン,8,66.2,5,10,1,470,-6,0,1,0,5,52.0,0,0,0,0,0,0,1,0,0,0,4,1,1400,85.7,1,0,0,0,16,9,5,54,14,14,0,0,37.2,476,-8,0.9,0,0,0,0,1,0,0,0,0,0,12,1,1600,101.0,1,0,0,0,15,8,5,55,2,2,0,0,38.9,484,+12,1.8,0,0,0,0,0,0,1,0,0,0,10,1,1200,73.5,0,1,0,0,14,1,5,52,11,9,0,0,37.2,472,+4,1.0,0,0,0,0,0,0,1,0,0,0,9,1,1400,86.2,1,0,0,0,16,3,5,55,13,12,0,0,38.0,468,0,1.3,0,0,0,0,1,0,0,0,0,0,11,1,1400,85.4,0,1,0,0,16,6,5,55,4,5,0,0,38.9,468,+4,2.7
