馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ウインカートゥーン,7,6.2,1,1,8,510,+12,0,6,60.0,3,6,-1,2770,186.8,-1,14,1,6,60,3,2,5,5,13.5,498,-2,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,-1,3000,203.1,-1,14,5,6,60,12,10,9,8,13.5,500,+2,2.7,5,2,-1,3000,0,-1,14,3,6,60,7,7,5,6,13.4,498,0,0.3,4,5,-1,2890,0,-1,13,2,6,60,8,8,9,9,13.2,498,-6,1.6
セイユウガッツ,14,270.4,2,2,8,476,+6,0,4,59.0,3,11,-1,2770,192.0,-1,14,11,4,58,9,9,10,11,13.9,470,0,10.0,4,16,0,1200,71.1,0,18,8,4,56,14,14,0,0,36.4,470,+4,1.7,5,15,1,1300,82.8,0,16,12,4,55,8,8,0,0,39.2,466,+2,2.8,4,12,1,1200,74.8,0,15,11,4,55,10,11,0,0,38.6,464,+2,2.7,6,8,1,1200,75.1,0,16,12,4,56,2,2,0,0,39.5,462,-4,1.4
キングドラゴン,9,11.0,3,3,19,526,+12,2,6,60.0,1,11,1,1700,106.8,0,14,6,6,57,5,7,7,8,37.8,514,-18,1.7,3,1,1,1700,108.7,0,15,14,6,54,8,8,7,5,39.9,532,-10,0.0,5,7,1,1600,97.8,3,16,10,6,57,9,10,0,0,36.8,542,0,1.7,6,2,1,1800,114.6,0,16,4,6,57,11,11,8,5,38.7,542,+2,0.1,6,5,1,1800,115.3,0,16,9,6,57,8,8,7,6,38.9,540,+10,1.2
クリノサンスーシ,8,17.3,3,4,8,468,+10,1,6,58.0,8,10,0,2000,122.2,0,11,4,6,55,6,6,9,8,35.1,458,-2,1.3,8,10,0,1800,107.9,0,10,3,6,55,4,4,0,0,36.0,460,+12,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,2000,122.6,0,11,5,6,55,2,2,2,0,34.5,448,+14,0.8,10,5,0,1800,107.6,0,14,4,6,55,7,7,5,6,35.5,434,-4,0.2
キングブレイク,13,83.1,4,5,13,518,+2,0,1,60.0,8,13,1,1800,115.9,0,13,2,10,54,3,3,4,7,42.1,516,-16,5.8,9,12,0,2400,147.5,0,13,3,10,54,4,5,5,4,35.3,532,-4,1.1,8,15,1,1800,114.6,1,15,13,10,57,11,11,12,13,39.8,536,+6,2.9,9,14,1,2000,126.6,1,15,7,10,57,9,9,9,10,38.9,530,-2,2.5,9,6,1,1800,112.7,1,16,13,10,57,9,9,7,8,38.2,532,0,0.9
アドマイヤツルギ,11,52.3,4,6,10,484,+14,2,4,59.0,3,10,-1,2750,189.1,-1,11,10,4,58,10,10,10,10,13.8,470,+4,7.2,1,8,1,1700,109.3,0,14,11,4,56,14,13,13,10,38.9,466,+4,0.8,2,13,0,2000,124.0,0,13,13,4,56,12,12,13,13,35.9,462,-14,2.1,8,10,1,1800,115.3,1,15,7,4,56,8,8,9,8,39.9,476,0,1.7,8,5,1,1800,115.6,0,16,3,4,56,12,12,11,10,38.2,476,+2,1.0
ケイココサージュ,12,160.5,5,7,19,434,-4,1,4,57.0,10,16,0,1200,69.2,0,18,17,4,53,18,18,0,0,34.1,438,-8,1.4,2,8,0,1200,69.6,0,16,8,4,54,10,9,0,0,34.5,446,+4,0.3,9,8,1,1200,74.2,0,16,5,4,54,15,12,0,0,37.0,442,+4,1.5,8,7,1,1200,74.7,0,16,5,4,54,14,13,0,0,37.5,438,0,1.0,9,3,1,1200,72.8,2,16,13,4,54,9,8,0,0,37.2,438,+2,0.5
ジャッカスバーク,1,3.7,5,8,11,546,+4,2,8,60.0,4,8,-1,2850,0,-1,14,10,8,60,7,7,10,10,13.4,542,-8,3.0,4,2,-1,2850,0,-1,14,2,8,60,3,4,5,5,12.9,550,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-1,2890,0,-1,10,5,8,60,3,3,3,3,13.1,552,+16,1.6,7,2,-1,3000,200.7,-1,12,2,8,60,2,2,2,2,13.4,536,+2,2.3
ルグランパントル,2,2.4,6,9,7,480,+2,2,7,60.0,5,6,-1,3000,0,-1,14,10,7,60,6,7,4,4,13.6,478,+2,2.0,4,10,-1,2850,0,-1,14,12,7,60,8,8,7,6,13.4,476,0,5.6,9,12,0,1400,81.6,0,13,9,7,53,10,10,0,0,34.6,476,0,1.3,4,10,0,1600,95.2,2,11,11,7,57,3,2,0,0,34.6,476,0,0.9,4,14,0,1400,81.0,0,17,15,7,54,12,14,0,0,33.9,476,-2,0.5
セイウンフォーカス,6,8.9,6,10,17,484,+16,0,4,59.0,9,8,0,1800,107.6,0,18,12,4,56,4,3,0,0,36.1,468,+2,0.9,10,5,0,2600,159.4,0,16,13,4,56,1,1,1,1,37.4,466,-4,0.9,9,7,0,2400,147.1,0,17,16,4,56,1,1,1,1,38.7,470,-6,1.9,8,2,0,2400,146.5,0,16,4,4,56,1,1,1,1,36.2,476,+2,0.2,8,6,0,2400,148.5,0,11,2,4,56,3,3,3,6,35.7,474,0,1.4
シーレーン,3,24.1,7,11,13,476,+18,0,4,59.0,8,8,1,1800,114.7,0,12,11,4,55,7,5,6,8,40.1,458,-11,2.2,-1,2,1,1400,87.3,0,9,3,4,56,7,4,4,0,37.6,469,-1,0.8,7,16,1,1400,85.9,0,16,14,4,54,7,11,0,0,38.1,470,+8,2.1,-1,1,1,1400,90.4,0,10,10,4,56,4,4,1,0,38.1,462,-2,0.0,8,9,0,1600,97.9,0,16,10,4,56,11,12,0,0,36.8,464,0,1.8
ノーブルサンズ,4,36.1,7,12,14,472,+4,1,6,58.0,5,7,-1,3000,0,-1,12,9,6,58,8,8,7,8,13.9,468,+14,3.5,5,11,1,1400,83.7,2,16,14,6,55,14,14,0,0,35.7,454,+6,1.0,8,12,1,1800,114.3,0,16,9,6,54,10,11,9,13,39.2,448,-4,1.5,6,6,1,1800,114.2,1,12,10,6,55,11,11,10,7,37.4,452,0,1.2,6,6,1,1800,115.8,0,14,8,6,55,12,11,11,11,38.7,452,-4,1.6
テイエムイキオイ,10,43.7,8,13,19,480,+16,0,5,60.0,10,12,0,1200,69.5,2,18,9,5,57,5,7,0,0,35.6,464,0,1.1,10,5,0,1200,68.1,0,14,1,5,57,4,3,0,0,34.0,464,-4,0.5,10,9,0,1200,68.3,0,14,5,5,57,7,7,0,0,34.4,468,+2,0.9,7,6,0,1200,68.5,0,15,5,5,57,11,11,0,0,33.5,466,-6,0.4,7,6,0,1200,68.7,0,18,14,5,56,11,9,0,0,33.1,472,+2,0.5
