馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
フラル,2,6.3,1,1,1,460,+2,1,3,52.0,2,2,0,1800,0,0,8,7,3,52,6,6,2,1,35.8,458,+10,0.2,6,7,0,1800,0,0,13,13,3,54,12,12,12,12,34.3,448,0,1.3,8,7,0,1800,0,0,8,3,3,54,5,4,0,0,37.5,448,+2,1.4,8,5,0,2400,0,0,5,1,3,54,5,5,2,2,37.4,446,-10,0.9,8,1,0,2000,0,0,7,4,3,54,2,2,3,3,35.3,456,-2,-0.7
ラブラブラブ,7,36.9,2,2,32,460,+26,1,4,55.0,3,16,0,2000,0,0,16,9,4,53,16,16,16,16,35.4,434,-10,1.6,4,5,0,1800,0,0,17,12,4,53,10,10,0,0,34.1,444,+12,0.4,5,16,0,2000,0,0,16,8,4,54,3,6,6,0,36.4,432,-6,2.3,6,1,0,1800,0,0,15,14,4,54,8,9,4,4,34.5,438,+2,-0.1,5,6,0,1800,0,0,14,8,4,54,10,11,11,0,33.1,436,0,0.5
ブラックイメル,10,46.7,3,3,1,470,-2,1,4,55.0,2,4,0,1800,0,0,8,3,4,55,4,4,7,7,35.3,472,-4,0.3,3,11,0,1800,0,0,16,10,4,55,14,14,14,13,36.1,476,0,1.1,7,12,1,1900,0,1,13,10,4,54,13,13,11,11,41.3,476,+12,3.8,6,11,1,2400,0,0,14,13,4,50,6,5,4,5,39.5,464,-6,1.9,1,10,1,1700,0,1,14,6,4,50,8,8,7,6,39.0,470,+4,2.2
グランツリヒター,11,9.3,4,4,11,504,+14,0,3,54.0,6,1,0,1600,0,0,16,6,3,55,1,2,2,0,34.8,490,+2,-0.3,6,3,0,1600,0,0,16,2,3,56,6,5,5,0,36.0,488,+2,0.4,6,9,1,1800,0,0,16,4,3,56,1,1,1,1,43.0,486,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ソルフェージュ,8,154.9,5,5,10,438,+8,0,4,57.0,3,8,0,1200,0,0,16,16,4,57,16,16,0,0,34.8,430,-2,0.8,10,9,1,1700,0,1,11,8,4,56,3,5,9,9,39.3,432,+2,1.8,7,9,1,1800,0,0,10,4,4,56,3,5,5,5,40.1,430,-7,2.1,-1,1,1,1400,0,1,10,3,4,56,8,9,4,3,40.3,437,-1,-0.1,-1,1,1,1400,0,0,8,3,4,56,4,2,0,0,37.2,438,-5,-0.4
タガノスカイハイ,5,10.9,5,6,1,484,-6,0,4,57.0,2,7,0,2000,0,1,9,8,4,57,3,3,3,3,35.3,490,0,0.5,4,8,0,1600,0,0,16,10,4,57,7,8,0,0,33.7,490,+4,0.5,10,3,0,1800,0,0,8,3,4,56,3,2,3,3,35.3,486,0,0.1,10,4,0,1800,0,1,16,2,4,56,3,3,3,3,36.2,486,+4,0.5,3,3,0,1800,0,0,15,2,4,55,4,5,5,4,35.1,482,+4,0.3
マイネルユニブラン,6,30.2,6,8,1,518,0,0,5,57.0,2,4,0,2000,0,1,9,2,5,57,3,3,3,3,34.9,518,-6,0.2,10,7,0,2000,0,2,10,10,5,57,2,3,3,5,40.4,524,+4,2.5,10,8,0,2000,0,0,12,12,5,57,4,6,6,8,36.7,520,-2,1.4,10,6,0,2000,0,0,11,10,5,56,6,5,7,6,35.9,522,+2,1.0,10,14,0,2000,0,0,17,9,5,57,7,9,8,8,36.8,520,+12,0.9
スワーヴノートン,1,15.0,7,9,13,488,+14,0,5,57.0,7,9,0,1600,0,0,16,16,5,57,5,4,4,0,34.9,474,-2,1.0,10,4,0,1800,0,0,8,2,5,57,7,5,5,5,35.2,476,-2,0.2,10,5,0,1800,0,0,15,10,5,57,2,2,2,2,37.5,478,+6,0.8,3,3,0,1800,0,0,16,1,5,57,6,5,7,8,35.9,472,0,0.5,4,3,0,1800,0,1,13,10,5,55,5,4,0,0,34.2,472,-4,0.4
ミモザイエロー,3,3.1,7,10,1,458,+2,1,3,52.0,2,3,0,1800,0,0,8,4,3,52,8,8,7,8,35.2,456,+4,0.3,5,3,0,1800,0,0,12,5,3,54,2,4,5,0,34.9,452,+2,0.3,6,3,0,1800,0,0,10,7,3,54,4,3,3,3,34.4,450,0,0.2,6,12,0,1800,0,0,13,5,3,54,5,5,5,6,35.4,450,0,1.8,5,2,0,1600,0,0,11,11,3,54,3,3,0,0,33.1,450,+2,0.0
アイネバーフェイル,9,58.9,8,11,1,468,-2,1,4,55.0,2,5,0,1800,0,0,8,1,4,55,2,3,3,4,35.7,470,+14,0.4,3,16,0,1800,0,0,16,12,4,53,4,6,3,5,36.7,456,0,1.2,1,5,0,1800,0,0,13,1,4,52,2,2,3,4,36.7,456,+8,0.4,9,10,0,1800,0,0,13,12,4,51,4,3,0,0,36.1,448,-2,1.3,8,1,0,1800,0,1,18,3,4,54,1,1,0,0,36.2,450,+6,-0.2
