馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
カズミドリーム,4,13.1,1,1,3,462,0,1,4,55.0,4,6,1,1200,0,0,15,13,4,52,11,11,0,0,36.6,462,+6,1.2,7,10,1,1200,0,1,13,8,4,55,12,12,0,0,36.6,456,+8,1.0,3,8,1,1150,0,0,16,1,4,54,10,8,0,0,37.1,448,-4,0.7,4,3,1,1200,0,1,15,8,4,53,5,6,0,0,36.7,452,-4,0.6,4,15,0,1200,0,0,18,18,4,51,15,15,0,0,34.6,456,0,1.5
スーパーノーマル,16,24.7,1,2,2,478,-4,1,4,55.0,4,13,0,1400,0,0,16,8,4,55,1,1,0,0,37.5,482,+6,1.1,-1,1,1,1400,0,0,9,2,4,54,1,1,1,0,38.8,476,-2,-0.2,-1,1,1,1400,0,0,8,2,4,54,1,1,1,0,38.7,478,-2,-2.1,-1,4,1,1400,0,1,8,6,4,54,1,1,2,0,41.5,480,+8,1.9,6,8,0,1600,0,0,16,1,4,54,1,1,1,0,35.9,472,0,0.4
ゴムマリ,6,44.3,2,3,0,474,+6,1,4,54.0,5,13,1,1600,0,0,16,12,4,55,7,6,0,0,37.7,468,-8,1.1,6,7,1,1200,0,0,16,14,4,55,12,12,0,0,36.3,476,+4,0.6,6,2,1,1200,0,0,16,3,4,55,14,15,0,0,37.0,472,-4,0.2,5,14,1,1400,0,0,16,9,4,54,6,8,0,0,38.3,476,+20,1.4,3,14,1,1150,0,0,16,5,4,52,5,8,0,0,38.5,456,+2,2.3
ジャンティエス,13,5.3,2,4,1,480,0,1,4,55.0,5,5,1,1600,0,0,16,1,4,55,2,2,0,0,38.1,480,+4,0.3,10,12,1,1700,0,1,16,1,4,55,1,1,1,4,39.3,476,-6,1.5,5,4,1,1400,0,0,16,13,4,55,4,2,0,0,37.7,482,-2,0.3,5,5,1,1600,0,0,16,10,4,54,1,1,0,0,39.0,484,+12,0.9,3,6,1,1700,0,0,10,6,4,53,2,2,2,2,39.1,472,-2,0.9
ニシノアマタ,8,31.4,3,5,2,440,-2,1,3,49.0,5,13,1,1400,0,0,16,10,3,53,10,11,0,0,38.7,442,0,3.3,5,1,1,1300,0,0,16,8,3,52,8,8,0,0,37.1,442,+2,0.0,6,9,1,1800,0,1,14,12,3,51,2,2,2,2,41.5,440,0,1.2,5,12,1,1400,0,0,16,14,3,51,7,7,0,0,40.2,440,+6,2.9,5,4,1,1400,0,0,14,6,3,51,4,4,0,0,38.2,434,0,1.3
マリノジュリア,11,12.6,3,6,0,438,-8,1,3,51.0,5,6,1,1600,0,0,16,11,3,53,2,2,0,0,38.3,446,+14,0.8,5,11,1,1600,0,0,14,14,3,53,6,7,0,0,40.8,432,0,3.2,6,11,0,2000,0,0,13,7,3,54,9,9,11,10,35.6,432,0,1.3,3,1,0,2000,0,0,11,6,3,53,1,1,1,1,34.8,432,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハタノレジーナ,9,114.3,4,7,11,456,+12,1,4,55.0,7,14,1,1400,0,0,16,7,4,54,15,15,0,0,38.2,444,-6,2.2,-1,3,1,1400,0,0,9,2,4,54,5,4,3,0,38.2,450,-6,0.6,-1,1,1,1400,0,0,10,10,4,54,2,1,1,0,37.3,456,+2,-1.8,-1,6,1,1400,0,0,10,9,4,54,4,3,4,0,39.3,454,-3,0.7,-1,1,1,1400,0,0,8,5,4,55,4,4,4,0,38.2,457,+1,-0.5
レローヴ,15,36.1,4,8,5,512,+4,1,5,54.0,5,11,1,1600,0,0,11,9,5,54,9,9,0,0,38.0,508,+6,2.3,3,13,0,2000,0,0,15,14,5,54,3,3,3,3,39.0,502,+4,2.6,6,12,0,1600,0,0,16,9,5,53,5,5,4,0,35.8,498,+2,1.2,2,2,0,2000,0,0,13,5,5,55,3,3,5,5,34.5,496,-4,0.2,5,3,0,1600,0,1,16,15,5,55,1,1,0,0,35.6,500,+10,0.2
テンキセキ,12,133.6,5,9,1,492,-2,1,6,55.0,5,10,1,1600,0,0,16,4,6,55,15,14,0,0,37.6,494,+12,1.0,6,10,1,1200,0,0,16,11,6,55,13,14,0,0,37.9,482,+6,1.3,4,10,1,1200,0,1,14,11,6,54,3,3,0,0,39.4,476,-8,1.7,5,16,1,1400,0,0,16,1,6,54,4,4,0,0,38.3,484,0,2.5,6,7,1,1200,0,0,16,14,6,54,4,4,0,0,37.2,484,0,0.7
ラプターゲイル,5,28.4,5,10,1,450,+2,1,4,55.0,5,7,1,1600,0,0,16,10,4,55,5,5,0,0,38.2,448,+4,0.7,5,3,1,1600,0,0,11,2,4,55,3,5,0,0,36.9,444,+2,0.6,-1,10,1,1600,0,0,11,7,4,55,9,9,9,11,40.7,442,+4,1.9,7,6,1,1400,0,0,16,14,4,54,12,13,0,0,38.4,438,0,1.4,5,10,1,1400,0,1,16,14,4,53,12,12,0,0,37.7,438,-2,1.2
