馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
タイセイアヴァンセ,3,18.9,1,1,2,422,+4,1,3,54.0,2,5,0,2600,164.7,0,8,3,3,54,7,7,7,7,36.0,418,+8,1.1,4,12,0,2000,125.4,0,16,14,3,54,5,5,3,5,37.4,410,-2,1.9,4,3,0,2200,137.1,2,11,8,3,54,10,10,9,8,37.1,412,0,0.5,3,5,0,2600,164.5,0,16,4,3,54,10,11,10,9,36.8,412,-10,1.6,10,8,0,2000,122.8,0,18,9,3,54,16,16,11,11,37.3,422,+2,1.3
レイヴンキング,9,7.8,2,2,2,508,-2,0,3,55.0,2,4,0,2600,164.6,0,8,7,3,55,1,1,1,1,36.6,510,+4,1.0,3,8,0,2000,123.5,0,11,1,3,53,1,1,1,2,38.2,506,-4,1.5,3,2,0,2600,163.7,0,16,9,3,55,5,5,3,2,36.8,510,-10,0.8,6,6,0,2200,134.8,0,16,4,3,56,1,1,1,1,36.1,520,-2,1.4,5,9,0,2400,148.1,0,12,6,3,54,1,1,2,4,35.2,522,-2,0.7
エクスプローシブ,2,2.2,3,3,1,440,-2,0,3,56.0,2,2,0,2000,122.7,1,11,3,3,56,4,4,3,3,36.8,442,-2,0.0,2,3,0,2000,120.5,0,14,13,3,56,12,11,11,8,35.7,444,-2,0.0,5,2,0,2400,146.7,0,11,3,3,56,4,4,3,4,34.7,446,-10,0.7,5,4,0,2400,147.9,0,15,5,3,56,12,11,10,11,34.7,456,0,0.3,6,5,0,2000,125.5,0,18,12,3,55,3,3,3,4,36.2,456,0,0.5
ハルノナゴリ,8,57.1,4,4,2,428,0,1,3,51.0,2,15,0,1800,109.6,0,16,6,3,54,2,2,4,4,37.0,428,+8,1.5,8,12,0,1600,98.7,0,12,8,3,54,12,12,0,0,35.6,420,-4,1.9,9,5,0,1600,99.2,0,14,2,3,54,6,7,0,0,34.7,424,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アルテヴェルト,1,3.7,5,5,2,458,+6,0,3,56.0,2,2,0,2600,163.7,0,8,1,3,56,7,7,2,2,35.5,452,+10,0.1,3,16,0,2600,168.8,0,16,15,3,56,3,3,8,13,41.2,442,-28,5.9,8,6,1,1800,117.1,0,13,13,3,56,11,10,8,8,39.1,470,+2,1.2,8,6,0,2200,136.2,0,8,5,3,56,5,3,2,2,36.4,468,+14,0.7,5,4,0,2000,121.6,0,13,3,3,55,4,5,4,0,34.5,454,-4,0.3
エルラティオ,7,256.5,6,6,1,448,-2,0,3,55.0,2,9,1,1700,109.1,1,14,13,3,55,11,11,11,10,40.1,450,-6,3.0,2,7,1,1700,108.2,0,11,7,3,55,8,7,8,8,38.9,456,+8,1.2,9,10,1,1800,117.2,1,16,11,3,53,16,16,14,12,38.7,448,-4,1.9,7,14,1,1900,125.1,0,16,5,3,53,16,16,14,14,39.3,452,+2,2.6,10,16,1,1700,108.0,3,16,14,3,56,15,15,16,16,38.4,450,-14,2.9
ウラカワノオト,6,83.9,6,7,0,436,+2,0,3,56.0,2,11,0,1800,111.0,0,16,2,3,56,11,9,12,12,36.2,434,0,1.3,2,6,0,2000,124.0,1,10,4,3,55,4,5,6,6,37.8,434,-6,1.2,2,11,0,1800,111.1,1,12,9,3,55,11,11,7,9,38.4,440,+4,2.2,9,9,0,1800,109.1,0,18,7,3,56,14,11,0,0,36.4,436,-4,1.7,7,4,0,2000,124.8,0,14,2,3,55,2,2,1,1,36.9,440,-4,0.6
ネルソンタッチ,4,17.0,7,8,6,484,+4,0,3,56.0,8,8,0,2400,148.3,0,14,2,3,54,8,8,11,11,35.0,480,-14,1.3,9,8,0,2200,136.0,0,13,10,3,56,8,10,8,9,36.9,494,-6,2.0,8,9,0,2200,137.5,0,15,10,3,56,9,8,10,8,37.6,500,+6,0.9,9,7,0,1800,109.1,0,10,3,3,55,7,7,0,0,34.7,494,0,0.7,9,6,0,1600,97.8,2,12,9,3,54,10,10,0,0,34.8,494,0,1.0
ストレートパンチ,10,267.4,7,9,1,466,0,0,3,53.0,2,12,1,1700,109.4,0,14,5,3,56,1,1,1,2,42.2,466,0,3.1,3,12,0,1800,110.7,0,16,4,3,56,5,5,6,8,37.3,466,-4,2.5,6,12,0,2000,127.2,1,16,13,3,53,1,1,2,1,39.5,470,+6,1.7,6,16,0,2200,141.0,0,16,8,3,56,2,2,2,16,40.7,464,-2,4.8,5,8,0,1800,110.6,0,18,18,3,55,2,2,2,0,35.3,466,+2,1.0
フローズンナイト,11,12.3,8,10,10,494,-2,1,3,54.0,4,10,0,2200,139.0,2,11,4,3,53,4,3,4,3,39.5,496,+6,2.4,3,9,0,2000,123.0,0,16,12,3,54,13,12,13,12,37.4,490,-4,1.5,7,4,0,2000,121.8,0,16,4,3,54,5,8,3,4,36.6,494,0,0.7,6,3,0,2200,136.4,0,16,7,3,54,2,2,2,2,36.1,494,-2,0.2,5,2,0,1800,110.2,0,16,13,3,54,2,2,2,0,34.7,496,-6,0.4
