馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ネコマヒカ,7,30.6,1,1,1,518,-2,1,0,0,4,54.0,0,0,0,0,0,1,0,0,0,0,9,1,1800,116.9,1,0,0,0,13,4,4,54,10,10,4,4,39.6,520,+8,1.5,0,0,0,0,0,1,0,0,0,0,1,1,1800,113.7,0,0,1,0,16,12,4,53,10,9,9,5,38.6,512,0,-0.2,0,0,0,1,0,0,0,0,0,0,4,1,1800,113.7,0,0,0,1,15,12,4,53,9,8,7,6,38.5,512,-8,1.1,0,0,0,0,1,0,0,0,0,0,14,1,2100,136.6,0,0,0,1,14,13,4,53,14,14,14,14,37.9,520,0,4.7,0,0,0,0,1,0,0,0,0,0,4,1,2100,133.4,0,0,1,0,13,5,4,53,11,10,10,8,38.6,520,0,1.3
ワイズワン,8,4.0,2,2,2,494,-8,1,0,0,4,55.0,0,0,0,0,0,0,1,0,0,0,3,1,1900,121.3,1,0,0,0,11,10,4,54,3,3,3,3,37.9,502,+10,0.4,0,0,0,0,0,0,0,0,0,1,5,1,2400,157.3,1,0,0,0,8,1,4,56,2,2,2,3,39.7,492,-4,1.4,0,0,0,0,0,0,0,0,1,0,7,1,2000,123.6,0,1,0,0,16,10,4,56,10,8,6,5,38.0,496,+2,0.9,0,0,0,0,0,0,0,0,1,0,5,1,2000,126.8,1,0,0,0,11,7,4,56,6,6,7,8,38.9,494,+8,0.5,0,0,1,0,0,0,0,0,0,0,9,1,2400,157.0,1,0,0,0,16,11,4,55,4,3,2,5,40.0,486,-12,1.6
サージュミノル,14,7.7,2,3,5,472,-6,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,7,1,2000,128.7,0,1,0,0,9,4,4,57,2,2,2,1,40.3,478,-6,2.4,0,0,0,0,0,0,0,1,0,0,7,1,1800,115.7,1,0,0,0,11,8,4,56,3,3,3,3,38.8,484,+8,1.6,0,0,0,0,0,0,1,0,0,0,3,1,1800,114.1,1,0,0,0,13,3,4,54,2,2,2,1,39.2,476,0,0.9,0,0,0,0,0,0,1,0,0,0,10,1,1800,118.8,1,0,0,0,11,8,4,54,4,5,6,11,41.7,476,+12,3.5,0,0,1,0,0,0,0,0,0,0,3,1,1700,106.5,1,0,0,0,14,10,4,53,3,3,2,2,38.0,464,+2,0.3
ウエスタンボルト,5,69.8,3,4,1,480,+2,0,0,1,6,57.0,0,0,0,0,0,1,0,0,0,0,11,1,1200,72.8,1,0,0,0,15,5,6,57,12,10,0,0,37.5,478,-2,1.5,0,0,0,0,0,1,0,0,0,0,12,1,1200,72.9,1,0,0,0,16,13,6,57,11,10,0,0,37.8,480,0,1.0,0,0,0,0,0,1,0,0,0,0,8,1,1200,72.9,1,0,0,0,16,3,6,57,15,13,0,0,37.3,480,0,0.5,0,0,0,0,0,1,0,0,0,0,3,1,1200,72.1,1,0,0,0,16,12,6,57,12,10,0,0,38.0,480,+10,0.8,0,0,0,0,0,1,0,0,0,0,4,1,1200,71.4,1,0,0,0,16,9,6,57,12,10,0,0,36.5,470,+6,0.6
インペリオアスール,1,5.1,3,5,5,496,-6,0,0,1,5,56.0,0,0,0,0,0,0,0,0,0,1,7,1,1700,105.3,0,0,0,1,16,1,5,56,5,5,5,5,38.5,502,-12,0.3,0,0,0,0,0,0,0,0,0,1,3,1,1700,107.0,0,1,0,0,13,10,5,56,3,4,3,2,37.8,514,-2,0.0,0,0,0,0,0,0,0,0,1,0,13,1,1800,119.3,0,0,1,0,13,13,5,56,9,9,13,13,43.7,516,0,7.2,0,0,0,0,0,0,0,0,0,1,9,1,1700,104.8,0,0,1,0,15,2,5,56,2,2,4,3,38.0,516,+5,0.9,0,0,0,0,0,0,0,0,0,0,1,1,1400,90.4,1,0,0,0,12,12,5,56,2,2,2,1,39.6,511,0,-0.4
フラワーストリーム,3,10.3,4,6,3,458,-8,0,0,1,4,56.0,0,0,0,0,0,1,0,0,0,0,2,1,1800,114.8,1,0,0,0,14,4,4,55,11,11,6,6,38.6,466,-2,0.8,0,0,0,0,1,0,0,0,0,0,10,1,1600,100.7,1,0,0,0,15,12,4,57,12,11,0,0,37.8,468,-6,1.5,0,0,0,0,1,0,0,0,0,0,11,1,1600,100.2,1,0,0,0,15,8,4,56,11,13,0,0,37.2,474,+8,1.2,0,0,1,0,0,0,0,0,0,0,15,1,1700,110.9,1,0,0,0,15,1,4,54,14,14,15,13,40.8,466,+6,3.4,0,0,0,0,1,0,0,0,0,0,1,1,1600,98.7,0,1,0,0,16,15,4,56,10,8,0,0,37.3,460,-10,-0.1
サンライズローリエ,4,8.0,4,7,2,460,+2,1,0,0,4,56.0,0,0,0,0,0,0,0,0,1,0,4,1,1800,115.4,1,0,0,0,11,9,4,57,5,6,5,2,38.6,458,-18,1.0,0,0,0,0,0,0,0,0,0,1,11,1,1700,108.7,0,1,0,0,13,8,4,55,7,8,11,12,39.4,476,-2,2.8,0,0,0,0,0,0,0,0,0,1,7,1,1700,108.8,0,1,0,0,13,13,4,55,9,9,4,7,39.4,478,+10,1.8,0,0,0,0,0,0,0,0,1,0,11,1,1800,113.5,0,0,1,0,13,9,4,54,4,5,4,4,39.2,468,-2,1.4,0,0,0,0,0,0,0,0,0,1,5,1,1700,104.3,0,0,0,1,16,2,4,54,7,7,5,6,38.1,470,+6,0.8
ラッシュバンガード,13,143.0,5,8,3,456,-4,1,0,0,5,54.0,0,0,0,0,0,0,1,0,0,0,13,1,1400,88.4,1,0,0,0,16,11,5,54,8,12,0,0,40.7,460,-10,2.4,0,0,1,0,0,0,0,0,0,0,13,1,1150,70.7,1,0,0,0,16,13,5,55,8,9,0,0,38.1,470,+6,1.6,0,0,0,0,0,0,0,0,0,0,1,1,1400,90.2,1,0,0,0,9,8,5,56,2,2,2,0,38.7,464,0,-0.1,0,0,0,0,0,0,0,0,0,0,6,1,1600,106.5,1,0,0,0,9,1,5,56,4,4,5,0,41.3,464,-5,1.6,0,0,0,0,0,0,0,0,0,0,6,1,1400,90.9,1,0,0,0,9,5,5,56,7,6,6,0,38.8,469,+3,2.2
コスモグラトナス,11,70.5,5,9,2,452,-8,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,8,1,1800,115.9,1,0,0,0,11,10,4,57,9,9,7,9,38.8,460,-8,1.5,0,0,0,0,0,0,0,0,0,1,12,1,1700,106.4,0,0,0,1,16,3,4,57,14,13,12,12,39.2,468,+2,1.4,0,0,0,0,0,0,0,0,0,1,6,1,1700,106.8,0,1,0,0,11,3,4,56,11,11,11,8,37.2,466,-2,0.3,0,0,0,0,0,0,0,0,0,1,11,0,1800,109.0,1,0,0,0,15,7,4,56,10,10,3,6,37.8,468,0,1.5,0,0,0,0,0,0,1,0,0,0,11,0,2000,123.2,1,0,0,0,18,6,4,56,10,10,13,13,34.3,468,-2,0.9
コールドターキー,15,46.4,6,10,2,452,-6,1,0,0,4,54.0,0,0,0,0,0,1,0,0,0,0,11,1,1800,117.3,1,0,0,0,15,8,4,57,2,2,2,2,40.7,458,-6,1.4,0,0,0,0,1,0,0,0,0,0,7,1,1400,86.7,1,0,0,0,16,12,4,57,12,11,0,0,36.4,464,+10,0.7,0,0,0,0,0,0,1,0,0,0,12,1,1400,86.8,1,0,0,0,16,12,4,56,10,13,0,0,38.6,454,-1,1.7,0,0,0,0,0,0,0,0,0,0,1,1,1400,90.5,0,0,1,0,10,3,4,56,4,4,2,2,39.9,455,+1,-0.1,0,0,0,0,0,0,0,0,0,0,1,1,1400,90.0,0,0,1,0,12,4,4,55,3,3,2,1,39.4,454,-2,-0.6
