馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
リヴァイバル,4,100.9,1,1,2,500,-6,1,6,55.0,2,4,1,1700,106.5,1,14,12,6,51,4,5,2,4,40.0,506,+10,0.4,9,13,1,1400,86.5,0,16,5,6,55,13,12,0,0,37.0,496,0,2.2,7,13,1,1400,86.2,0,16,15,6,55,13,12,0,0,37.9,496,0,1.7,8,12,1,1800,115.7,0,13,10,6,55,6,6,3,5,39.5,496,-10,2.8,8,1,1,1400,85.7,0,13,7,6,55,2,2,0,0,38.1,506,+2,-0.1
ウォータースペース,3,4.1,2,2,9,454,+4,1,3,52.0,5,1,1,1400,84.4,0,16,3,3,54,8,7,0,0,35.9,450,-10,-0.7,9,5,1,1800,114.0,1,11,10,3,54,2,2,2,2,39.1,460,-6,1.8,8,1,1,1800,114.7,0,16,7,3,54,1,1,1,1,37.7,466,+2,-1.3,9,4,0,1800,109.3,0,8,1,3,54,2,3,0,0,35.0,464,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サンローレンス,11,198.4,3,3,2,452,0,1,4,55.0,2,12,1,1700,107.7,1,14,1,4,51,9,10,13,13,40.3,452,+8,1.6,3,15,1,1700,112.2,0,15,6,4,51,8,11,15,15,42.1,444,-2,5.0,5,10,0,1400,81.7,0,14,2,4,52,10,10,0,0,34.0,446,+4,1.0,4,11,0,1800,108.8,1,13,13,4,53,10,9,0,0,35.2,442,-10,1.2,1,12,1,1700,107.0,0,14,7,4,52,1,1,1,4,38.5,452,+4,1.9
マイネルストラトス,5,11.4,4,4,1,490,+4,0,5,57.0,2,1,1,1700,105.2,0,14,8,5,57,10,10,6,2,38.2,486,+2,-0.5,2,2,1,1700,105.4,1,12,4,5,57,9,8,7,6,37.5,484,-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1600,98.6,0,16,10,5,57,9,11,0,0,36.4,494,0,0.1,4,2,1,1800,113.2,0,14,14,5,57,6,6,5,3,37.9,494,-4,0.0
サザンブリーズ,2,34.2,4,5,9,530,0,0,5,57.0,8,6,1,1900,119.3,0,15,2,5,57,11,12,10,11,37.1,530,0,0.8,8,4,1,1800,112.7,0,16,5,5,57,12,12,11,9,38.5,530,+8,1.0,8,1,1,1800,114.1,1,12,12,5,57,5,5,6,6,37.8,522,+4,-0.1,8,3,1,1800,113.1,0,16,7,5,57,3,2,2,2,38.9,518,+2,0.1,9,3,1,1800,112.8,0,15,3,5,57,2,2,2,2,38.2,516,-6,0.6
パイロキネシスト,12,50.2,5,6,2,498,+4,0,7,57.0,2,6,1,1700,106.6,1,14,3,7,55,11,10,8,6,39.6,494,-2,0.5,2,6,1,1700,105.4,1,11,9,7,57,3,3,2,2,38.9,496,+8,0.9,5,14,1,1600,99.0,0,15,3,7,57,2,2,0,0,38.6,488,-4,1.7,5,2,1,1600,97.2,0,16,11,7,57,3,3,0,0,37.4,492,+4,0.1,6,4,1,1800,113.8,1,12,8,7,57,2,2,3,3,37.8,488,-10,0.8
ゲンパチカイナル,7,7.2,5,7,2,476,-4,0,4,57.0,3,3,1,1700,104.3,3,9,5,4,57,7,7,5,4,37.6,480,0,1.2,5,7,1,1600,98.6,0,15,12,4,57,7,7,0,0,37.3,480,+2,0.8,6,3,1,1800,113.7,0,16,16,4,57,4,4,4,3,39.0,478,0,0.5,6,2,1,1800,113.7,1,16,1,4,57,6,6,5,4,39.1,478,0,0.0,5,4,1,1600,98.6,0,16,13,4,57,14,12,0,0,37.5,478,+4,0.7
ナムラカメタロー,1,2.0,6,8,2,500,+4,0,3,54.0,2,1,1,1700,104.1,0,10,8,3,54,2,2,2,1,37.3,496,0,-0.6,5,5,1,1400,84.7,3,15,7,3,54,6,7,0,0,37.0,496,+6,0.6,5,11,0,1400,84.9,0,14,1,3,56,14,12,0,0,34.6,490,0,1.7,6,12,0,1200,70.1,0,16,12,3,56,11,10,0,0,35.3,490,-8,0.9,6,1,0,1200,69.6,0,16,11,3,55,3,4,0,0,36.1,498,+32,-0.1
ペイシャボム,9,54.5,6,9,13,490,+6,0,5,57.0,6,12,1,1800,114.0,0,15,15,5,57,1,1,1,2,40.5,484,+2,2.5,6,6,1,1800,114.3,1,16,16,5,54,3,2,2,2,40.0,482,-4,0.6,5,1,1,1600,99.0,1,16,7,5,54,3,3,0,0,36.2,486,-10,0.0,5,11,1,1600,100.1,0,16,10,5,57,3,3,0,0,39.7,496,+4,2.0,4,7,1,1800,111.9,2,12,5,5,55,5,4,9,9,37.6,492,+6,0.7
フクノグリュック,6,61.4,7,10,2,516,+2,0,7,57.0,2,2,1,1700,106.1,1,14,13,7,54,14,14,13,11,38.7,514,0,0.0,5,8,1,1300,79.1,0,16,4,7,57,13,14,0,0,35.8,514,-6,0.7,9,9,1,1400,85.2,1,15,10,7,57,14,13,0,0,36.3,520,+2,0.9,5,7,1,1400,86.5,0,14,3,7,57,8,9,0,0,36.4,518,0,0.7,5,8,1,1600,96.7,1,16,5,7,57,15,16,0,0,35.6,518,+6,0.7
