馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
クスリバコ,16,105.7,1,1,6,458,-5,0,4,56.0,-1,1,1,1600,102.8,0,8,1,4,56,6,6,4,0,37.8,463,-5,-0.2,-1,7,1,1600,103.9,0,9,8,4,56,8,5,5,0,38.6,468,+5,2.0,-1,6,1,1400,91.7,1,10,9,4,56,6,6,6,0,39.2,463,-2,0.9,-1,1,1,1400,88.5,0,7,2,4,56,4,3,2,0,37.8,465,-2,-0.1,-1,2,1,1400,87.3,2,8,6,4,56,6,4,4,0,38.4,467,-1,1.4
ウィナーポイント,8,17.4,1,2,29,402,+8,1,4,54.0,2,1,0,2000,121.9,0,10,3,4,52,7,7,7,5,35.1,394,+2,0.0,2,3,0,1800,110.6,2,15,11,4,52,5,4,2,2,37.5,392,-4,1.3,5,6,0,1800,107.2,0,17,3,4,52,6,8,8,0,35.1,396,-4,0.5,5,3,0,2000,122.6,0,14,7,4,52,10,11,10,0,33.4,400,0,0.2,6,4,0,1600,96.2,1,16,9,4,51,14,15,15,0,36.0,400,-4,0.9
ガウディウム,4,5.9,2,3,2,456,-10,0,5,57.0,7,3,0,2000,122.6,0,18,14,5,56,6,6,7,7,34.1,466,+18,0.3,4,9,0,2000,122.6,1,14,5,5,56,2,2,0,0,35.1,448,+2,0.7,10,2,0,1800,107.6,0,16,8,5,57,10,10,9,9,34.3,446,-2,0.0,3,3,0,1800,107.5,0,14,9,5,57,12,12,12,9,34.7,448,+2,0.0,4,5,0,2000,120.6,0,12,8,5,54,2,2,0,0,34.9,446,0,0.4
キングフォルテ,12,41.6,2,4,2,532,+8,0,4,56.0,7,8,0,2000,122.9,0,18,10,4,56,2,2,2,2,34.8,524,0,0.6,7,15,0,2000,123.2,0,18,3,4,56,2,3,3,5,35.9,524,+10,1.1,3,5,0,2000,120.7,0,16,16,4,55,1,1,1,1,36.0,514,-8,0.7,4,8,0,2000,122.6,1,14,6,4,53,4,6,0,0,34.8,522,+8,0.7,8,5,0,2000,122.4,1,12,10,4,55,3,3,3,3,36.1,514,+14,0.9
ムーンレイカー,1,3.9,3,5,2,474,0,0,4,56.0,7,2,0,2000,122.6,0,18,7,4,56,6,6,9,9,33.9,474,+4,0.3,8,2,0,2000,122.0,0,16,5,4,56,3,3,4,3,35.7,470,0,0.0,9,15,1,1800,115.6,0,15,13,4,56,5,5,4,4,40.6,470,+4,3.4,8,6,0,2200,135.7,0,10,1,4,56,3,3,4,3,37.3,466,-6,1.0,9,1,1,1800,114.6,0,11,6,4,56,1,1,1,1,37.7,472,0,-0.3
シャフトオブライト,9,25.7,3,6,1,444,-2,0,4,56.0,7,4,0,2000,120.2,0,10,10,4,56,2,2,2,2,35.4,446,+2,0.4,8,9,0,2000,123.1,0,16,11,4,56,2,2,2,2,37.0,444,-6,1.1,10,7,0,1800,108.1,0,16,2,4,54,2,2,2,2,35.3,450,-2,0.5,10,3,0,1800,107.1,0,8,8,4,54,3,3,3,3,35.1,452,0,0.5,7,5,0,2200,133.5,0,14,14,4,54,2,2,2,2,37.3,452,+6,1.6
パラノーマル,7,127.2,4,7,9,446,+2,1,6,55.0,7,17,0,2000,123.1,0,18,18,6,55,17,17,15,16,35.4,444,-12,2.2,6,14,0,2000,122.7,1,16,14,6,55,8,8,10,12,35.0,456,-2,1.3,1,9,0,1800,110.9,0,13,3,6,55,11,11,9,7,36.6,458,+14,1.0,3,8,0,1800,108.9,0,16,10,6,55,9,9,8,8,35.9,444,+6,0.5,7,5,0,2000,122.8,0,17,10,6,53,7,7,8,8,35.4,438,+2,0.8
ルナーランダー,11,10.4,4,8,1,508,-2,0,6,57.0,7,6,0,2000,120.4,0,10,3,6,57,3,3,3,3,35.4,510,+12,0.6,1,2,0,2000,122.8,0,16,9,6,57,6,5,7,6,36.5,498,0,0.3,1,2,0,2000,122.9,0,16,1,6,57,6,5,6,2,36.9,498,+6,0.4,1,4,0,2000,123.7,2,12,12,6,57,5,4,5,4,37.3,492,-10,0.3,2,4,0,1800,110.1,0,13,3,6,57,7,7,6,5,35.4,502,-8,0.3
マイネルユニブラン,14,119.4,5,9,13,520,+12,0,5,57.0,3,14,0,1800,107.7,0,16,7,5,57,10,11,9,8,35.5,508,0,1.2,4,10,0,2200,134.2,0,12,11,5,57,2,2,2,2,36.1,508,-4,0.8,6,8,0,2000,122.3,1,16,10,5,57,2,2,2,2,35.6,512,+4,0.9,9,2,0,2000,120.0,2,8,1,5,57,1,1,1,1,36.0,508,-16,0.1,1,5,0,1800,109.8,0,11,5,5,57,4,4,4,2,36.2,524,-2,0.7
エイシンクリック,6,12.4,5,10,2,472,0,0,5,57.0,8,10,1,1800,115.5,1,16,16,5,57,10,10,8,8,39.3,472,-2,1.3,7,10,0,2000,122.5,0,18,5,5,57,17,17,16,15,35.5,474,+2,1.1,3,3,0,2000,121.6,0,16,15,5,57,5,3,4,4,35.1,472,+2,0.1,4,8,0,2200,133.9,0,12,4,5,57,11,11,8,8,34.9,470,-8,0.5,7,8,0,2200,133.8,0,14,5,5,57,8,8,7,9,36.9,478,+4,1.9
