馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
メイショウヒサカタ,15,183.4,1,1,7,492,+4,0,1,0,4,53.0,0,0,0,0,0,0,0,1,0,0,15,1,1200,72.7,1,0,0,0,16,16,4,53,5,7,0,0,36.7,488,+6,1.9,0,0,0,0,0,0,0,0,1,0,12,1,1400,83.6,0,0,0,1,16,8,4,52,5,5,0,0,37.7,482,+25,1.4,0,0,0,0,0,0,0,0,0,0,8,1,2100,140.9,0,1,0,0,13,4,4,54,2,2,2,4,44.4,457,-17,3.3,0,0,0,0,0,0,0,0,0,0,5,1,1870,122.3,0,1,0,0,11,10,4,54,3,3,3,4,40.4,474,+4,2.3,0,0,0,0,0,0,1,0,0,0,1,1,1400,84.3,0,1,0,0,12,10,4,54,5,6,0,0,37.5,470,-4,-0.1
スマートダンディー,2,5.3,2,2,4,500,-2,1,0,0,5,56.0,0,0,0,0,0,0,1,0,0,0,1,1,1400,83.8,1,0,0,0,14,11,5,57,7,8,0,0,35.5,502,+2,0.0,0,0,0,0,1,0,0,0,0,0,3,1,1400,84.7,1,0,0,0,16,15,5,57,7,6,0,0,36.1,500,+4,0.2,0,0,0,0,1,0,0,0,0,0,3,1,1600,95.6,0,0,1,0,16,16,5,57,5,5,0,0,37.2,496,+2,0.4,0,0,0,0,1,0,0,0,0,0,11,1,1400,85.0,1,0,0,0,16,12,5,56,8,6,0,0,36.1,494,+2,1.2,0,0,0,0,1,0,0,0,0,0,1,1,1400,82.6,0,0,0,1,16,12,5,56,4,4,0,0,35.5,492,0,-0.4
ヴェンジェンス,9,3.1,2,3,5,498,+6,1,0,0,6,56.0,0,0,0,0,0,1,0,0,0,0,5,1,1200,70.5,1,0,0,0,16,3,6,56,11,11,0,0,36.0,492,+6,0.3,0,0,0,0,0,0,0,1,0,0,2,1,1200,70.7,1,0,0,0,16,13,6,54,7,4,0,0,35.8,486,+2,0.2,0,0,0,0,0,0,0,0,1,0,1,1,1400,81.6,0,0,1,0,12,11,6,57,4,2,0,0,36.2,484,0,-0.6,0,0,0,0,0,0,0,0,1,0,2,1,1200,71.3,0,0,1,0,16,5,6,57,11,10,0,0,36.1,484,0,0.6,0,0,0,0,0,0,0,0,1,0,6,1,1400,84.5,0,1,0,0,11,4,6,57,4,4,0,0,36.6,484,-2,0.3
タイセイエクレール,14,153.9,3,4,7,538,+16,1,0,0,6,56.0,0,0,0,0,0,0,0,1,0,0,14,1,1200,72.3,1,0,0,0,16,1,6,56,14,13,0,0,35.6,522,+6,1.5,0,0,0,0,0,0,0,0,0,0,7,1,1400,87.2,1,0,0,0,10,4,6,54,6,6,6,7,37.6,516,-6,1.5,0,0,0,0,0,0,0,0,1,0,1,1,1400,84.2,0,1,0,0,11,9,6,57,4,4,0,0,36.3,522,+6,0.0,0,0,0,0,1,0,0,0,0,0,3,1,1400,83.8,0,0,1,0,14,6,6,57,6,4,0,0,36.1,516,-4,0.4,0,0,0,0,0,0,0,1,0,0,14,1,1400,87.9,1,0,0,0,16,5,6,57,2,2,0,0,41.1,520,-2,3.6
ショコラブラン,11,27.4,3,5,3,476,+2,1,0,0,7,57.0,0,0,0,0,0,0,0,0,1,0,5,1,1400,82.0,0,1,0,0,16,16,7,57,4,4,0,0,35.9,474,-4,0.5,0,0,0,0,0,0,0,1,0,0,10,1,1200,71.3,1,0,0,0,16,6,7,56,10,9,0,0,36.4,478,+4,0.8,0,0,0,0,0,1,0,0,0,0,3,1,1200,71.3,1,0,0,0,16,16,7,56,6,5,0,0,35.9,474,-8,0.2,0,0,0,0,0,0,0,1,0,0,9,1,1200,71.9,1,0,0,0,15,7,7,56,10,8,0,0,36.6,482,+12,1.1,0,0,0,0,0,1,0,0,0,0,13,1,1200,72.3,1,0,0,0,16,6,7,56,9,10,0,0,37.7,470,-4,1.3
ドライヴナイト,10,8.9,4,6,8,522,+2,1,0,0,6,57.0,0,0,1,0,0,0,0,0,0,0,2,1,1700,105.5,1,0,0,0,15,1,6,57,1,1,1,2,38.0,520,-2,0.4,0,0,0,0,0,0,0,1,0,0,13,1,1200,71.7,1,0,0,0,16,9,6,56,4,4,0,0,37.2,522,+9,1.2,0,0,0,0,0,0,0,0,0,0,6,1,1400,86.6,0,1,0,0,12,3,6,54,7,8,8,8,37.2,513,-13,0.5,0,0,0,0,0,0,1,0,0,0,13,1,1400,82.8,0,0,0,1,14,8,6,56,5,7,0,0,37.5,526,-2,2.5,0,0,0,0,0,0,0,0,1,0,4,1,1400,84.1,1,0,0,0,16,1,6,57,1,1,0,0,37.8,528,-6,0.5
アキトクレッセント,8,16.7,4,7,3,516,+6,1,0,0,7,57.0,0,0,0,0,0,0,0,0,1,0,7,1,1400,82.3,0,1,0,0,16,10,7,57,11,11,0,0,35.3,510,+2,0.8,0,0,0,0,1,0,0,0,0,0,3,1,1400,83.8,1,0,0,0,16,1,7,56,4,4,0,0,36.3,508,+8,0.0,0,0,0,0,1,0,0,0,0,0,9,1,1400,84.4,1,0,0,0,16,10,7,57,11,10,0,0,36.7,500,-4,1.0,0,0,0,0,0,0,0,0,1,0,3,1,1400,82.7,0,0,0,1,16,7,7,57,11,9,0,0,36.5,504,+4,0.5,0,0,0,0,1,0,0,0,0,0,10,1,1400,85.0,1,0,0,0,16,11,7,57,11,10,0,0,35.8,500,0,1.2
サクセスエナジー,1,3.1,5,8,2,542,+1,1,0,0,5,56.0,0,0,0,0,0,0,0,0,0,0,2,1,1400,86.7,0,1,0,0,10,1,5,57,1,1,1,1,38.6,541,+9,0.0,0,0,0,0,1,0,0,0,0,0,5,1,1400,83.9,1,0,0,0,16,6,5,57,2,2,0,0,37.2,532,+2,0.1,0,0,0,0,0,0,0,0,0,0,7,1,1200,72.9,1,0,0,0,15,10,5,57,3,4,0,0,38.4,530,+8,0.8,0,0,0,0,0,0,1,0,0,0,4,1,1400,81.1,0,0,0,1,14,1,5,58,7,5,0,0,35.7,522,-6,0.8,0,0,0,0,0,0,0,0,0,0,1,1,1400,86.2,1,0,0,0,11,2,5,56,4,4,4,4,37.6,528,+7,0.0
タガノエスプレッソ,13,146.4,5,9,3,466,+6,1,0,0,7,57.0,0,0,0,0,0,0,0,0,1,0,11,1,1400,83.0,0,1,0,0,16,7,7,57,15,12,0,0,35.7,460,0,1.5,0,1,0,0,0,0,0,0,0,0,7,1,1700,104.3,0,1,0,0,14,14,7,55,11,10,9,6,38.2,460,+4,0.5,0,1,0,0,0,0,0,0,0,0,9,1,1700,105.6,1,0,0,0,11,5,7,57,7,8,3,6,37.7,456,-6,1.2,0,0,0,0,0,0,0,1,0,0,7,1,1400,83.4,0,0,0,1,16,7,7,56,10,10,0,0,35.8,462,+4,0.7,0,0,0,0,0,0,0,0,1,0,13,1,1400,84.5,1,0,0,0,16,2,7,56,13,14,0,0,37.3,458,0,1.1
ヒデノインペリアル,7,19.4,6,10,3,516,+12,0,0,1,7,56.0,0,0,0,0,0,0,0,0,1,0,6,1,1400,82.1,0,1,0,0,16,13,7,56,12,12,0,0,34.9,504,-10,0.6,0,1,0,0,0,0,0,0,0,0,14,1,1700,108.6,0,1,0,0,14,7,7,55,14,14,14,14,40.1,514,-6,4.8,0,0,0,0,0,0,0,0,1,0,2,1,1400,83.7,1,0,0,0,16,13,7,56,12,13,0,0,35.9,520,+8,0.1,0,0,0,0,1,0,0,0,0,0,9,1,1400,84.4,1,0,0,0,16,15,7,56,4,4,0,0,37.1,512,-6,0.9,0,0,0,0,0,0,1,0,0,0,1,1,1400,84.1,1,0,0,0,16,4,7,56,9,9,0,0,36.2,518,+2,-0.1
