馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シュライエンシチー,16,46.9,1,1,82,498,+10,0,5,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1200,0,0,16,9,5,56,1,1,0,0,37.9,488,-4,-0.5,8,9,1,1200,0,0,16,15,5,56,4,4,0,0,37.9,492,-4,1.0,9,7,1,1200,0,2,16,3,5,56,3,3,0,0,37.8,496,-10,1.8,9,16,1,1800,0,0,16,2,5,56,1,1,4,4,41.5,506,0,4.7
リリーメーカー,7,34.8,1,2,4,506,-4,1,5,55.0,8,11,1,1400,0,0,16,3,5,55,10,10,0,0,37.5,510,+4,1.7,9,6,1,1200,0,0,16,15,5,55,4,3,0,0,37.2,506,0,1.0,3,3,1,1150,0,0,16,6,5,55,13,11,0,0,36.4,506,+1,0.3,-1,4,1,1400,0,0,11,3,5,54,8,8,5,4,39.4,505,-7,0.6,10,8,1,1000,0,3,14,11,5,53,3,3,0,0,36.3,512,-5,1.2
パワーアッシュ,12,201.4,2,3,16,478,+14,0,4,57.0,4,13,1,1200,0,1,15,13,4,55,14,15,0,0,37.1,464,0,2.1,8,13,1,1400,0,0,13,5,4,55,6,11,0,0,39.5,464,+4,3.5,9,13,1,1200,0,3,16,15,4,55,11,13,0,0,36.5,460,+4,2.1,8,13,1,1200,0,0,16,10,4,56,12,13,0,0,36.7,456,-6,2.4,8,1,1,1200,0,0,16,16,4,56,9,10,0,0,37.2,462,0,-0.3
レナータ,10,39.7,2,4,1,450,0,1,4,55.0,10,6,1,1000,0,1,14,6,4,55,4,4,0,0,37.0,450,0,1.0,9,8,1,1400,0,1,16,15,4,54,1,1,0,0,37.6,450,+2,1.2,4,6,1,1200,0,1,12,9,4,53,1,1,0,0,37.7,448,-4,0.2,8,11,1,1400,0,1,14,11,4,53,7,10,0,0,39.9,452,+12,3.3,6,11,1,1800,0,1,14,9,4,54,5,5,6,6,41.5,440,-4,2.7
マルモマリア,6,5.5,3,5,2,464,0,1,4,54.0,7,3,1,1200,0,1,15,1,4,53,1,1,0,0,36.8,464,-4,0.1,8,9,0,1600,0,0,12,8,4,54,5,8,0,0,37.0,468,-4,1.5,8,1,1,1200,0,0,16,8,4,51,1,1,0,0,37.8,472,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アストロノーティカ,3,7.1,3,6,14,502,+2,0,5,57.0,8,2,1,1200,0,1,15,4,5,57,14,13,0,0,35.0,500,0,0.0,9,10,1,1400,0,3,16,15,5,57,12,9,0,0,37.0,500,+8,1.3,7,10,0,1400,0,0,17,8,5,57,12,12,0,0,34.7,492,-2,0.9,5,9,1,1300,0,0,16,13,5,57,15,15,0,0,35.8,494,+4,1.3,7,9,1,1400,0,0,15,15,5,57,8,7,0,0,37.6,490,-2,0.9
クリノサンレオ,2,5.2,4,7,1,468,-4,0,6,57.0,8,2,1,1200,0,1,14,6,6,57,4,4,0,0,36.7,472,+18,0.3,7,6,1,1200,0,0,16,10,6,57,5,5,0,0,37.4,454,-2,0.8,7,3,1,1200,0,2,16,7,6,57,4,4,0,0,36.4,456,-6,0.5,9,2,1,1200,0,0,15,16,6,57,8,8,0,0,37.0,462,+4,0.4,8,3,1,1200,0,0,16,2,6,57,8,8,0,0,36.5,458,-2,0.3
アカツキジョー,1,3.2,4,8,2,498,-4,0,4,57.0,8,2,1,1200,0,1,14,12,4,57,3,3,0,0,36.5,502,0,0.2,8,6,1,1200,0,0,15,6,4,56,1,2,0,0,37.9,502,-10,1.2,7,9,1,1200,0,0,15,2,4,53,1,1,0,0,38.8,512,+18,1.4,8,1,1,1400,0,1,16,4,4,56,1,1,0,0,37.3,494,-6,-0.6,8,2,1,1400,0,1,15,4,4,56,1,1,0,0,38.4,500,-2,0.2
ホイールバーニング,4,5.9,5,9,3,540,0,0,6,57.0,8,3,1,1200,0,0,15,4,6,57,6,6,0,0,36.6,540,+4,0.5,8,11,1,1200,0,0,16,1,6,57,7,7,0,0,37.2,536,+4,2.3,7,4,1,1400,0,0,16,9,6,57,7,7,0,0,36.3,532,+10,0.3,9,4,1,1200,0,0,15,4,6,57,5,4,0,0,37.4,522,-4,0.5,8,2,1,1400,0,0,16,4,6,57,11,9,0,0,36.5,526,-4,0.1
ビービーシールズ,15,52.5,5,10,1,548,-6,0,4,57.0,10,10,1,1700,0,1,11,7,4,55,2,2,2,5,42.4,554,-6,4.0,-1,1,1,1700,0,1,10,9,4,56,2,2,2,1,40.0,560,+6,-1.3,-1,1,1,1500,0,2,8,5,4,56,1,1,1,1,40.5,554,-2,-0.3,-1,1,1,1700,0,2,9,2,4,56,1,1,1,1,41.4,556,+6,-0.2,1,11,1,1700,0,3,14,11,4,56,13,13,14,11,38.8,550,0,3.2
メイショウアワジ,5,10.1,6,11,2,480,-6,0,5,57.0,8,4,1,1200,0,1,14,2,5,57,3,4,0,0,36.9,486,+4,0.5,8,6,1,1200,0,0,16,7,5,57,7,7,0,0,37.7,482,-2,0.8,7,4,1,1200,0,0,15,11,5,57,9,6,0,0,36.7,484,+6,0.2,9,3,1,1200,0,0,16,6,5,57,4,3,0,0,36.4,478,+10,0.2,4,11,1,1200,0,3,15,13,5,57,10,11,0,0,36.9,468,-10,2.0
イチザティアラ,14,247.4,6,12,1,448,-4,1,4,55.0,8,12,1,1200,0,1,14,13,4,55,9,9,0,0,37.6,452,-2,2.0,8,13,1,1400,0,0,13,1,4,54,13,13,0,0,39.1,454,-3,3.4,-1,1,1,1300,0,0,9,7,4,54,3,4,2,1,39.1,457,0,-0.1,-1,1,1,1300,0,3,10,2,4,54,1,1,1,1,38.4,457,+5,-0.4,-1,2,1,1300,0,0,10,5,4,54,3,3,3,2,37.0,452,+2,0.1
ハルメキ,11,176.6,7,13,3,444,-12,1,4,55.0,5,14,1,1600,0,0,16,11,4,52,7,8,0,0,39.7,456,+6,2.3,6,13,1,1200,0,0,16,9,4,51,5,10,0,0,38.9,450,-11,2.1,-1,1,1,1400,0,0,9,2,4,54,1,1,1,0,38.8,461,-2,-0.2,-1,1,1,1400,0,1,10,7,4,54,1,1,1,0,36.7,463,+13,-1.0,6,14,1,1200,0,1,16,1,4,54,9,9,0,0,39.6,450,-6,2.9
エナホープ,8,81.6,7,14,1,500,0,1,5,55.0,8,8,1,1200,0,1,14,12,5,55,5,7,0,0,37.1,500,+2,0.9,7,8,1,1200,0,1,13,7,5,55,7,8,0,0,36.9,498,+6,0.7,4,8,1,1200,0,3,15,7,5,55,12,12,0,0,36.7,492,-2,1.9,8,5,1,1200,0,1,16,15,5,54,7,9,0,0,37.2,494,0,0.8,9,14,0,1600,0,0,18,16,5,54,1,2,0,0,35.7,494,0,1.9
メイショウマイカゼ,9,29.4,8,15,2,450,+2,1,6,55.0,7,11,1,1200,0,1,15,14,6,54,12,11,0,0,36.2,448,-2,0.7,7,7,1,1200,0,0,16,6,6,55,15,14,0,0,36.9,450,-2,0.8,7,8,1,1200,0,0,16,2,6,54,13,14,0,0,36.9,452,+4,0.5,3,5,1,1150,0,0,16,4,6,54,14,11,0,0,36.4,448,-4,0.5,9,10,1,1400,0,2,16,12,6,53,15,15,0,0,37.3,452,+2,2.1
エピューレ,13,157.9,8,16,1,498,0,1,5,54.0,10,8,1,1000,0,1,14,12,5,54,5,5,0,0,37.0,498,0,1.2,3,14,0,1200,0,0,16,11,5,55,13,14,0,0,35.1,498,+4,1.1,3,9,1,1150,0,0,16,5,5,53,9,9,0,0,37.8,494,-6,1.4,10,7,1,1000,0,3,14,1,5,55,8,6,0,0,35.6,500,+4,0.9,10,5,1,1000,0,0,11,3,5,55,1,1,0,0,36.4,496,0,0.5
