馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
レッドエレノア,9,4.9,1,1,12,554,+6,0,1,0,5,55.0,0,0,1,0,0,0,0,0,0,0,1,1,1700,107.1,1,0,0,0,10,2,5,55,1,1,1,1,38.3,548,+12,-0.4,0,0,0,1,0,0,0,0,0,0,2,1,1800,113.6,1,0,0,0,15,6,5,55,1,1,1,1,39.9,536,-2,0.6,0,0,1,0,0,0,0,0,0,0,2,1,1700,107.6,1,0,0,0,15,2,5,55,3,3,3,2,38.4,538,+8,0.0,0,0,1,0,0,0,0,0,0,0,9,1,1700,108.2,0,1,0,0,15,10,5,53,4,4,2,2,40.5,530,+4,1.5,0,0,0,0,1,0,0,0,0,0,3,1,1600,95.9,0,0,0,1,14,11,5,53,2,2,0,0,37.0,526,-2,0.8
フォーカード,5,24.3,1,2,9,472,+2,1,0,0,5,57.0,0,0,0,0,1,0,0,0,0,0,12,1,1400,86.4,1,0,0,0,15,3,5,57,12,11,0,0,37.8,470,-4,2.1,0,0,0,0,1,0,0,0,0,0,3,1,1600,97.7,1,0,0,0,15,15,5,57,8,9,0,0,36.8,474,-6,0.4,0,0,0,0,1,0,0,0,0,0,10,1,1600,97.3,0,1,0,0,16,5,5,57,10,9,0,0,37.4,480,+8,1.9,0,0,0,0,1,0,0,0,0,0,12,1,1600,97.9,1,0,0,0,16,2,5,57,8,8,0,0,37.6,472,-6,1.2,0,0,0,0,1,0,0,0,0,0,1,1,1600,97.1,1,0,0,0,16,15,5,57,8,8,0,0,36.8,478,0,-0.1
ショーム,1,2.1,2,3,18,502,+22,1,0,0,4,55.0,0,0,0,0,0,1,0,0,0,0,2,1,1800,110.7,0,1,0,0,16,13,4,54,10,10,8,4,36.9,480,-4,0.2,0,0,0,1,0,0,0,0,0,0,2,1,1800,111.3,1,0,0,0,15,2,4,54,5,5,4,4,37.5,484,+6,0.0,0,0,1,0,0,0,0,0,0,0,1,1,1700,105.4,1,0,0,0,15,10,4,54,6,5,4,1,37.3,478,-6,-0.2,0,0,0,0,1,0,0,0,0,0,4,1,1600,97.7,0,0,0,1,15,15,4,56,4,4,0,0,36.6,484,+4,0.3,0,0,0,0,0,1,0,0,0,0,2,1,1800,116.7,1,0,0,0,15,2,4,55,9,9,9,8,38.4,480,0,0.0
グラスブルース,15,87.2,2,4,1,520,-6,1,0,0,5,56.0,0,0,0,0,0,1,0,0,0,0,1,1,1800,114.8,1,0,0,0,16,16,5,56,3,3,2,2,39.0,526,+8,-0.3,0,0,0,0,0,1,0,0,0,0,7,1,1800,116.9,1,0,0,0,16,16,5,56,7,8,4,5,39.9,518,+8,0.8,0,0,0,0,0,1,0,0,0,0,7,1,1800,115.2,1,0,0,0,12,6,5,57,1,1,1,1,40.4,510,0,1.5,0,0,0,1,0,0,0,0,0,0,3,1,1800,114.7,1,0,0,0,15,14,5,57,3,3,3,3,40.2,510,+2,0.8,0,0,0,1,0,0,0,0,0,0,3,1,1800,114.6,1,0,0,0,15,10,5,57,6,6,5,3,38.2,508,+4,1.0
フクノグリュック,8,309.2,3,5,7,518,+6,1,0,0,7,57.0,0,0,0,0,0,1,0,0,0,0,10,1,1800,115.5,1,0,0,0,13,5,7,57,7,8,6,8,37.7,512,+2,1.1,0,0,0,0,1,0,0,0,0,0,7,1,1600,98.2,1,0,0,0,16,2,7,54,11,12,0,0,36.4,510,+6,0.9,0,0,0,0,1,0,0,0,0,0,13,1,1400,85.6,1,0,0,0,16,1,7,57,8,7,0,0,37.2,504,0,1.3,0,0,0,0,1,0,0,0,0,0,11,1,1600,98.4,1,0,0,0,15,7,7,57,13,13,0,0,37.1,504,-10,1.3,0,0,0,0,1,0,0,0,0,0,4,1,1400,85.5,1,0,0,0,16,14,7,57,13,14,0,0,36.3,514,-2,0.4
セガールモチンモク,13,59.9,3,6,13,492,+2,0,0,1,5,57.0,0,0,0,0,1,0,0,0,0,0,11,1,1600,98.5,1,0,0,0,15,11,5,57,14,14,0,0,37.0,490,-2,1.2,0,0,0,0,1,0,0,0,0,0,3,1,1400,84.6,1,0,0,0,16,2,5,57,6,7,0,0,36.1,492,+10,0.5,0,0,0,0,0,1,0,0,0,0,5,1,1800,111.9,1,0,0,0,15,10,5,57,9,8,7,7,37.1,482,0,0.5,0,0,0,1,0,0,0,0,0,0,6,1,1800,112.8,1,0,0,0,15,6,5,57,7,7,7,6,38.6,482,0,1.5,0,0,0,0,1,0,0,0,0,0,11,1,1600,97.8,1,0,0,0,16,10,5,57,8,8,0,0,37.4,482,+4,1.1
キングスヴァリュー,10,35.1,4,7,3,502,+2,1,0,0,4,57.0,0,0,0,0,0,1,0,0,0,0,5,1,1800,114.8,1,0,0,0,16,4,4,56,6,7,6,7,38.4,500,+4,0.9,0,0,0,0,1,0,0,0,0,0,14,1,1600,98.3,1,0,0,0,15,10,4,56,2,3,0,0,37.4,496,+6,1.5,0,0,0,0,0,1,0,0,0,0,5,1,1800,111.1,0,1,0,0,16,11,4,54,3,3,3,2,37.7,490,+8,0.6,0,0,1,0,0,0,0,0,0,0,1,1,1700,107.5,1,0,0,0,15,5,4,54,4,5,5,4,38.4,482,0,0.0,0,0,0,0,1,0,0,0,0,0,3,1,1600,98.0,1,0,0,0,16,4,4,54,5,5,0,0,37.9,482,-4,0.2
ブライトリビング,3,8.1,4,8,3,478,-8,0,1,0,6,55.0,0,0,0,0,0,1,0,0,0,0,3,1,1800,114.3,1,0,0,0,16,12,6,55,4,5,6,4,37.9,486,+10,0.4,0,0,1,0,0,0,0,0,0,0,3,1,1700,105.7,1,0,0,0,15,5,6,55,6,6,4,2,38.6,476,-6,0.1,0,0,0,0,0,1,0,0,0,0,4,1,1800,111.1,0,1,0,0,16,5,6,55,2,2,2,2,37.8,482,+6,0.6,0,0,0,0,1,0,0,0,0,0,9,1,1600,97.3,0,0,1,0,15,1,6,55,5,5,0,0,37.3,476,-4,2.1,0,0,0,0,1,0,0,0,0,0,2,1,1600,97.5,1,0,0,0,16,16,6,55,4,4,0,0,36.4,480,-4,0.1
ナムラシンウチ,7,108.2,5,9,0,514,+2,1,0,0,5,56.0,0,0,0,0,0,0,1,0,0,0,7,1,1900,121.9,1,0,0,0,14,4,5,57,9,9,7,6,39.8,512,+5,1.2,0,0,0,0,0,0,0,0,0,0,1,1,1600,102.3,1,0,0,0,14,8,5,57,12,9,6,6,39.4,507,+8,-0.2,0,0,0,0,0,0,0,0,0,0,2,1,1600,104.3,0,1,0,0,12,12,5,57,6,3,2,2,39.9,499,-11,0.3,0,0,0,0,0,0,0,0,0,0,2,1,1600,103.6,1,0,0,0,14,13,5,57,9,8,1,1,40.7,510,-2,0.1,0,0,0,0,0,0,0,0,1,0,9,0,1800,109.4,1,0,0,0,9,4,5,57,9,9,0,0,35.1,512,-4,2.7
クレディブル,11,38.2,5,10,9,496,+8,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,11,1,1600,98.6,1,0,0,0,16,14,4,56,13,12,0,0,36.8,488,0,1.3,0,0,0,0,1,0,0,0,0,0,3,1,1600,97.2,1,0,0,0,15,4,4,56,12,13,0,0,35.5,488,-8,0.4,0,0,0,0,1,0,0,0,0,0,6,1,2100,132.3,1,0,0,0,16,3,4,55,11,11,13,14,37.0,496,+4,0.9,0,0,0,1,0,0,0,0,0,0,14,1,1800,113.9,1,0,0,0,15,12,4,56,13,13,14,14,38.6,492,-10,1.9,0,0,0,0,1,0,0,0,0,0,5,1,2100,132.8,1,0,0,0,11,8,4,54,4,5,5,7,37.9,502,+6,1.8
