馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ディザイアソング,8,114.9,1,1,2,440,+4,1,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1200,71.2,1,15,7,3,51,12,14,0,0,35.7,428,0,0.0,5,7,1,1600,100.5,0,16,10,3,51,5,6,0,0,38.2,428,0,1.9,5,6,0,1800,109.4,1,16,5,3,54,2,3,3,0,34.8,428,-2,0.7,7,7,0,1600,96.1,0,16,10,3,54,7,6,10,0,35.3,430,+10,0.6
シャドウセッション,12,10.1,1,2,9,522,+6,0,3,55.0,4,7,0,1400,81.4,0,18,8,3,54,13,13,0,0,34.5,516,+8,0.5,5,8,0,1400,81.5,0,18,16,3,54,15,15,0,0,33.3,508,-6,0.5,5,2,0,1400,81.2,0,14,3,3,56,14,13,0,0,33.0,514,0,0.2,6,11,0,1600,95.5,0,15,12,3,56,9,11,10,0,35.4,514,0,1.0,5,7,0,1400,83.6,0,14,14,3,56,6,5,0,0,33.9,514,+8,0.4
パーフェクトウェイ,18,104.3,2,3,10,512,-10,0,4,57.0,-1,1,1,1200,73.8,2,11,1,4,55,1,1,0,0,38.8,522,-4,-0.2,-1,1,1,1000,61.3,0,12,6,4,55,3,3,0,0,36.5,526,-4,-0.4,-1,1,1,1000,61.4,0,12,7,4,55,2,2,0,0,37.5,530,-8,-0.8,-1,2,1,1200,75.9,0,8,8,4,55,1,1,0,0,38.9,538,+30,0.4,8,16,0,1800,110.6,0,18,17,4,56,15,16,0,0,36.6,508,0,2.6
グランドピルエット,17,40.5,2,4,11,490,+2,1,4,55.0,4,6,0,1400,81.6,0,18,14,4,55,8,10,0,0,35.4,488,+6,1.0,5,10,0,1400,81.2,0,18,6,4,55,14,14,0,0,33.3,482,0,0.8,6,8,0,1600,94.5,0,14,2,4,55,6,7,9,0,35.5,482,0,0.4,5,15,1,1400,88.4,0,16,8,4,54,1,1,0,0,39.5,482,-2,1.9,5,14,1,1400,88.3,0,16,11,4,53,4,4,0,0,40.1,484,-8,2.8
マサノアッレーグラ,3,6.0,3,5,23,504,-4,1,4,55.0,5,5,0,1400,80.8,0,18,10,4,55,8,7,0,0,33.6,508,+16,0.4,7,2,0,1400,82.3,1,18,9,4,55,8,8,0,0,34.6,492,+10,0.1,6,7,1,1200,72.4,0,16,4,4,54,10,10,0,0,37.8,482,-6,1.0,1,1,0,1200,70.8,1,16,1,4,54,1,1,0,0,36.2,488,+2,0.0,4,5,0,1200,69.2,0,18,14,4,54,8,8,0,0,34.6,486,-12,0.2
マーヴェラスクイン,13,31.2,3,6,8,424,+6,1,3,53.0,4,1,0,1400,81.8,0,18,1,3,54,1,1,0,0,36.9,418,+4,0.0,5,7,0,1400,81.8,0,16,16,3,54,4,5,0,0,35.2,414,+2,0.5,5,5,0,1400,82.6,1,17,16,3,54,6,6,0,0,35.3,412,0,1.4,5,2,0,1400,82.2,0,18,17,3,54,2,2,0,0,34.4,412,-2,0.3,5,2,0,1400,81.5,0,17,4,3,54,1,1,0,0,35.5,414,+4,0.2
ニシノドレッシー,7,31.5,4,7,5,442,0,1,3,53.0,6,5,0,1200,68.6,2,16,2,3,53,7,5,0,0,34.3,442,-4,0.2,1,4,0,1200,69.9,0,16,8,3,52,3,2,0,0,35.2,446,+16,0.2,3,8,0,1200,69.9,0,15,7,3,54,13,13,0,0,35.4,430,0,0.7,10,1,0,1200,70.2,2,18,6,3,54,4,4,0,0,35.8,430,0,-0.2,10,2,0,1200,69.1,0,18,13,3,54,6,5,0,0,35.1,430,0,0.1
ガイセン,9,41.7,4,8,29,432,+10,0,3,55.0,6,4,0,1600,95.5,1,10,6,3,56,2,2,2,0,35.3,422,0,0.5,6,8,0,1600,95.3,0,15,13,3,56,12,12,10,0,34.9,422,+16,0.8,2,6,0,1200,69.8,0,16,2,3,54,13,13,0,0,34.9,406,-6,0.4,3,1,0,1200,70.1,0,15,15,3,54,3,2,0,0,35.0,412,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイドオーバー,6,6.5,5,9,2,450,+6,1,4,55.0,5,4,0,1400,80.5,0,17,13,4,55,9,9,0,0,33.9,444,0,0.1,6,3,0,1200,67.4,0,16,8,4,55,9,8,0,0,33.5,444,+6,0.2,4,2,0,1400,81.0,0,18,1,4,55,2,3,0,0,35.0,438,-4,0.1,5,12,0,1400,83.8,2,15,14,4,53,6,5,0,0,36.8,442,+2,1.8,5,2,0,1400,81.1,0,18,2,4,53,3,3,0,0,33.8,440,+2,0.1
レッドクレオス,2,2.7,5,10,7,466,-4,0,3,55.0,1,1,0,1200,71.2,1,16,6,3,56,7,7,0,0,36.0,470,0,-0.5,1,2,0,1500,90.4,1,14,5,3,56,5,6,3,0,36.4,470,0,0.0,1,2,0,2000,122.8,0,13,10,3,56,6,6,5,2,36.4,470,0,0.0,3,4,0,2000,126.1,3,16,6,3,56,8,8,3,3,38.4,470,+12,1.3,5,12,0,1800,110.2,0,17,16,3,56,4,10,11,0,34.2,458,0,1.0
レディードリー,10,20.3,6,11,4,430,+2,1,3,53.0,6,7,0,1600,94.9,0,15,7,3,50,12,11,10,0,33.8,428,+2,0.6,4,5,0,1600,96.4,0,18,5,3,49,11,10,0,0,32.9,426,-4,0.2,4,9,0,1600,93.9,0,16,1,3,49,14,14,0,0,33.3,430,-2,1.3,5,9,0,1400,82.8,2,15,4,3,52,14,14,0,0,35.2,432,+4,0.8,5,5,0,1400,81.3,0,18,8,3,52,11,11,0,0,33.4,428,-16,0.3
オルトルート,5,14.4,6,12,2,454,-6,1,4,55.0,5,2,0,1400,80.5,0,17,6,4,55,7,6,0,0,34.1,460,+2,0.1,5,15,0,1400,85.4,2,15,12,4,55,9,8,0,0,38.1,458,+4,3.4,6,7,0,1600,94.4,0,14,10,4,55,2,3,3,0,35.7,454,+2,0.3,3,9,0,1800,109.7,0,16,11,4,53,15,16,16,16,35.2,452,-2,1.0,4,3,0,1600,93.3,0,14,7,4,52,10,10,0,0,33.6,454,+4,0.1
ロジムーン,11,180.2,7,13,8,458,-8,0,5,56.0,1,13,0,1500,91.9,1,14,1,5,57,9,8,10,0,37.6,466,0,2.2,2,11,0,1200,70.2,1,16,8,5,56,16,16,0,0,35.1,466,-4,1.0,4,12,0,1600,95.9,0,16,16,5,56,10,8,0,0,33.8,470,+2,0.7,4,2,0,1400,81.8,0,16,9,5,57,15,15,0,0,33.8,468,+2,0.1,5,12,1,1300,80.8,0,16,5,5,57,8,7,0,0,38.1,466,+6,1.5
ラインギャラント,16,385.9,7,14,2,450,+8,1,4,55.0,4,14,0,1000,56.7,0,18,17,4,55,0,0,0,0,34.3,442,-10,0.9,4,6,0,1000,55.5,0,18,13,4,54,0,0,0,0,32.8,452,0,0.5,4,9,0,1200,69.7,0,16,14,4,54,7,6,0,0,34.9,452,+4,0.7,7,15,0,1400,83.6,1,18,14,4,55,4,4,0,0,36.4,448,+12,1.4,4,12,0,1200,70.2,0,18,1,4,51,18,18,0,0,34.3,436,-4,1.3
ヴァルドワーズ,14,40.9,7,15,6,456,-2,1,3,53.0,6,11,0,1200,67.9,0,16,3,3,53,16,16,0,0,32.8,458,+14,0.7,6,10,0,1200,69.8,0,16,5,3,54,14,14,0,0,34.7,444,0,0.6,3,8,0,1200,70.8,0,16,8,3,54,9,6,0,0,36.0,444,+6,0.3,6,1,0,1200,69.4,1,16,9,3,54,9,5,0,0,34.6,438,-2,-0.2,4,5,0,1400,82.9,0,18,11,3,54,10,9,0,0,34.0,440,0,0.5
ライレローズ,15,12.4,8,16,2,438,+2,1,4,55.0,5,3,0,1400,80.5,0,17,7,4,55,9,9,0,0,34.0,436,+4,0.1,4,3,0,1400,81.3,0,18,4,4,55,12,13,0,0,34.9,432,0,0.7,4,9,0,1600,95.8,0,16,14,4,55,12,12,0,0,33.6,432,-6,0.6,7,6,0,1400,82.7,1,18,15,4,55,10,8,0,0,35.0,438,-4,0.5,6,6,0,1200,69.7,0,16,9,4,54,11,11,0,0,35.0,442,+4,0.4
キタイ,1,20.8,8,17,2,506,+12,1,3,53.0,5,5,0,1400,80.7,0,17,14,3,50,2,2,0,0,35.2,494,+6,0.3,6,3,0,1800,108.2,0,14,11,3,52,1,1,1,1,35.4,488,+14,0.5,1,4,0,1200,69.1,0,11,6,3,52,1,1,0,0,35.6,474,-16,0.4,2,11,0,1200,69.7,0,16,15,3,52,6,5,0,0,36.0,490,+4,1.0,6,2,0,1200,69.7,0,15,14,3,54,5,2,0,0,35.0,486,-4,0.0
コールザチューン,4,18.1,8,18,6,478,-8,1,3,53.0,6,4,0,1200,67.5,0,16,13,3,53,4,4,0,0,34.0,486,+8,0.3,3,5,0,1200,69.6,0,16,11,3,52,3,2,0,0,35.6,478,-2,0.6,5,4,0,1600,96.5,2,16,11,3,52,1,1,0,0,36.0,480,+2,0.7,5,1,0,1400,81.9,1,18,6,3,54,1,1,0,0,34.2,478,-6,0.0,6,6,0,1600,96.8,1,16,8,3,54,3,3,3,0,37.1,484,+2,1.1
