馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
クィーンズウェイ,10,35.6,1,1,4,452,-2,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,10,1,1800,119.8,1,0,0,0,16,12,3,54,3,3,3,3,42.9,454,-2,1.9,0,0,0,0,0,1,0,0,0,0,3,1,1800,117.7,1,0,0,0,16,2,3,54,8,8,5,3,40.8,456,+6,2.2,0,0,1,0,0,0,0,0,0,0,6,0,1800,109.1,1,0,0,0,16,12,3,54,4,4,5,4,35.6,450,-8,0.4,0,0,0,0,1,0,0,0,0,0,8,0,1600,96.4,1,0,0,0,15,4,3,54,7,7,0,0,34.9,458,-2,1.3,1,0,0,0,0,0,0,0,0,0,3,0,1500,92.0,0,1,0,0,12,2,3,54,4,4,2,0,36.8,460,0,1.2
コルテ,15,6.6,1,2,10,542,+24,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,3,1,1400,87.2,1,0,0,0,12,12,3,55,2,2,0,0,38.4,518,-2,0.5,0,0,0,0,0,0,0,1,0,0,3,1,1400,87.0,1,0,0,0,16,12,3,55,3,3,0,0,39.1,520,0,1.3,0,0,0,0,0,0,0,1,0,0,11,1,1200,74.9,0,1,0,0,14,14,3,55,5,6,0,0,38.7,520,0,1.8,0,0,0,0,0,0,0,1,0,0,4,1,1400,87.1,0,1,0,0,14,1,3,55,5,4,0,0,38.4,520,+8,1.9,0,0,0,0,0,0,0,0,1,0,10,1,1800,117.6,0,0,0,1,13,2,3,54,4,3,4,5,43.8,512,-4,5.3
ラガーモナーク,12,20.0,2,3,7,494,+2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,11,1,1400,86.8,0,1,0,0,16,2,3,55,9,10,0,0,37.9,492,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
パドクロア,16,86.1,2,4,0,450,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コパノケネディー,13,20.5,3,5,1,532,0,1,0,0,3,55.0,0,0,0,0,0,0,0,1,0,0,10,1,1800,117.3,0,1,0,0,14,9,3,56,2,2,2,4,41.5,532,0,3.4,0,0,0,0,0,0,0,1,0,0,10,1,1800,119.0,1,0,0,0,15,13,3,56,13,13,9,11,40.5,532,+30,3.4,1,0,0,0,0,0,0,0,0,0,5,1,1700,107.7,0,0,0,1,14,14,3,54,1,1,2,2,40.4,502,-6,1.0,0,0,0,0,0,0,1,0,0,0,10,0,2000,130.3,0,0,1,0,10,7,3,54,5,5,5,8,37.9,508,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アイメイドイット,6,4.3,3,6,2,410,+4,0,1,0,3,53.0,0,0,0,0,0,0,0,1,0,0,2,1,1400,87.8,1,0,0,0,15,14,3,53,2,1,0,0,38.9,406,+2,0.9,0,0,0,0,0,0,0,1,0,0,7,1,1400,87.6,1,0,0,0,16,5,3,54,3,4,0,0,39.7,404,+4,1.2,0,0,0,0,0,0,0,0,1,0,5,1,1400,86.9,1,0,0,0,15,14,3,54,3,3,0,0,38.4,400,-2,0.3,0,0,0,0,0,0,0,0,1,0,5,1,1400,87.6,1,0,0,0,12,8,3,54,8,8,0,0,38.1,402,+4,0.9,1,0,0,0,0,0,0,0,0,0,13,1,1700,110.9,0,0,1,0,13,3,3,54,7,7,8,10,41.6,398,-2,4.1
ショウナンマンカイ,5,6.7,4,7,14,482,+2,0,1,0,3,53.0,0,0,0,0,1,0,0,0,0,0,6,1,1600,100.5,1,0,0,0,9,8,3,54,3,3,0,0,39.7,480,-6,1.6,0,0,0,0,0,0,0,1,0,0,4,1,1800,117.5,1,0,0,0,10,2,3,54,5,6,3,4,41.4,486,+2,1.6,0,0,0,0,0,0,0,0,1,0,5,1,1800,115.1,0,0,0,1,12,4,3,54,1,2,1,2,38.6,484,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロックスピリット,3,10.0,4,8,2,490,0,1,0,0,3,53.0,0,0,0,0,0,0,0,1,0,0,3,1,1400,88.5,1,0,0,0,15,13,3,56,8,6,0,0,38.9,490,-2,1.6,0,0,0,0,0,0,0,1,0,0,12,0,1600,97.4,1,0,0,0,16,2,3,56,5,5,0,0,38.2,492,+20,1.9,0,0,0,0,0,0,0,0,0,1,9,0,1800,110.4,1,0,0,0,9,4,3,54,5,5,5,6,38.5,472,-2,3.5,0,0,0,0,0,0,1,0,0,0,6,1,1200,74.3,1,0,0,0,16,16,3,54,7,7,0,0,38.6,474,-2,1.7,0,0,0,0,0,0,1,0,0,0,3,0,1200,70.1,0,0,1,0,8,2,3,54,5,5,0,0,35.1,476,0,0.8
アスタードラゴン,9,15.9,5,9,13,450,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,8,1,1400,86.5,0,1,0,0,15,12,3,55,8,7,0,0,38.2,452,+4,0.7,0,0,0,0,0,0,0,1,0,0,6,1,1400,87.9,1,0,0,0,11,10,3,55,3,3,0,0,39.9,448,0,1.9,0,0,0,0,0,0,0,1,0,0,12,0,1800,113.7,1,0,0,0,12,5,3,55,10,11,0,0,37.5,448,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
パレニア,1,13.0,5,10,0,494,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
