馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
セブンズゴールド,13,87.5,1,1,11,438,-6,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,10,1,1800,118.3,1,0,0,0,15,6,3,55,11,10,9,7,40.7,444,-4,2.5,0,0,0,0,0,0,0,1,0,0,8,1,1800,116.3,0,1,0,0,15,5,3,55,13,13,12,9,37.8,448,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゴールデンヘイロー,7,5.2,1,2,8,470,-8,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,12,0,1600,99.1,0,1,0,0,16,8,3,56,2,2,0,0,37.6,478,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハクサンカイザー,2,10.8,2,3,2,464,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,1,9,0,1800,113.3,0,0,1,0,16,12,3,56,1,1,1,1,39.8,468,-2,1.6,0,0,0,0,0,0,0,1,0,0,4,0,2000,126.6,1,0,0,0,16,16,3,56,1,1,1,1,36.1,470,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウハヤナリ,4,13.7,2,4,1,468,+2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,4,1,1200,74.4,0,1,0,0,15,9,3,56,6,7,0,0,37.2,466,-8,1.7,0,0,0,0,0,0,0,1,0,0,4,1,1200,75.4,1,0,0,0,14,8,3,56,8,8,0,0,38.1,474,-2,2.6,0,0,0,0,0,0,0,1,0,0,4,1,1200,75.3,1,0,0,0,12,3,3,56,3,3,0,0,38.1,476,+10,0.4,0,0,0,1,0,0,0,0,0,0,6,1,1200,74.3,0,1,0,0,15,14,3,54,5,7,0,0,38.6,466,+12,0.9,0,0,0,0,0,0,0,0,1,0,4,1,1200,74.4,0,0,1,0,12,7,3,53,2,2,0,0,38.3,454,0,1.3
アナザードリーム,9,11.8,3,5,4,458,+4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,1,10,0,1800,110.6,1,0,0,0,16,4,3,56,4,4,6,6,37.9,454,-6,1.1,0,0,0,0,0,0,1,0,0,0,14,0,1400,83.5,1,0,0,0,18,4,3,54,4,3,0,0,36.2,460,-6,1.2,0,0,0,0,0,0,0,0,1,0,8,0,1600,97.2,0,1,0,0,16,10,3,55,1,1,0,0,36.6,466,+2,0.7,0,0,0,0,0,0,0,0,1,0,2,0,1600,96.7,1,0,0,0,13,13,3,55,1,1,0,0,34.3,464,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハイロードシチー,3,5.1,3,6,0,480,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,2,1,1400,86.6,0,1,0,0,16,9,3,56,3,2,0,0,38.0,484,-6,0.0,0,0,0,0,0,0,1,0,0,0,13,1,1800,118.5,1,0,0,0,15,3,3,56,2,2,2,2,41.1,490,+2,1.4,0,0,0,0,0,0,0,0,1,0,8,1,1800,117.1,1,0,0,0,12,2,3,55,4,4,5,5,39.7,488,-2,2.2,0,0,0,0,0,0,1,0,0,0,9,1,1400,88.8,1,0,0,0,16,2,3,52,5,6,0,0,40.9,490,+12,2.2,0,0,0,0,0,0,0,0,1,0,9,1,1800,117.0,0,0,0,1,13,5,3,54,6,6,6,7,41.6,478,-8,3.0
ビービーダン,14,364.2,4,7,2,464,-10,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,11,1,1400,89.6,0,1,0,0,16,15,3,53,15,14,0,0,39.1,474,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サンライマ,15,314.0,4,8,5,454,-6,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,12,1,1200,76.3,0,1,0,0,16,2,3,54,11,11,0,0,39.2,460,-8,3.2,0,0,0,0,0,0,0,1,0,0,13,1,1200,78.0,1,0,0,0,16,14,3,54,15,15,0,0,38.2,468,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ピエナヒーロー,1,2.3,5,9,1,484,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,3,1,1400,86.6,0,1,0,0,13,13,3,56,6,3,0,0,37.8,488,+6,0.9,0,0,0,0,0,0,0,1,0,0,2,1,1400,86.7,1,0,0,0,16,11,3,56,12,12,0,0,37.5,482,0,0.2,0,0,0,0,0,0,0,1,0,0,5,1,1400,87.4,0,1,0,0,16,4,3,55,13,14,0,0,38.6,482,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムカイリキ,12,178.3,5,10,2,456,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,10,1,1400,88.2,0,1,0,0,16,11,3,56,5,6,0,0,38.8,458,0,1.6,0,0,0,0,0,0,0,1,0,0,10,1,1800,116.6,0,1,0,0,15,15,3,55,3,2,3,3,39.1,458,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
